,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
0,0.221414,0.17111694832482258,1.0356,-0.044,0.07500000000000001,2.2511794550465583,8.315023978765398,0.1549,0.980448,0.2207335037913366,1.5003,0.6235,0.18885000000000007,0.2551702251073816,-0.8885495442169389,0.36350000000000005,-0.144658,0.2518721930583049,0.3621,-0.6958,0.12435,-0.015185941346955547,-0.22659529521339294,0.2494,1.0581788681388702,0.23006466791826105,1.541516224371317,0.6573008671833622,0.17405791425837186,0.14142480528450596,-0.8147113204761744,0.3411353094915156,0.5669339999999999,1.675594919138871,8.475,-2.2059,0.75405,2.283990758177395,8.090517853273777,1.463,0.20462799999999995,2.161106576459384,5.1645,-3.369,1.8737499999999998,0.25256154164714834,-0.8862864213979029,3.7199,0.7648155,2.3017057175298823,5.9561,-3.6232,1.304,0.37189137627976987,-0.22720341836496472,2.6889000000000003,3.247445982074781,1.7827431949824855,9.636595821139329,0.5017948285903313,0.9871062877072642,1.0609883714220258,1.6267166379130638,1.9362563335464027,0.0408235,0.7586784158638956,1.6554,-2.2877,0.41445,-0.4557008251693987,0.891846253452421,0.838625,-0.096388,1.0223262290756312,2.604,-2.4799,0.63065,0.2312517205405519,0.3197010556499733,1.1417000000000002,0.048772,0.36468200670721335,1.1329,-0.8693,0.2016,0.13570333424203096,0.92233495295168,0.37870000000000004,1.1108219389734018,0.7301694022248345,3.5590641621077865,0.23332290929096525,0.456806185547192,1.2575929508370989,1.3558219112913337,0.9401090484014768,1.0
1,0.21887100000000004,0.11434264846941407,0.4376,-0.0518,0.07440000000000001,-0.26537828529949437,-0.3921885035485695,0.14880000000000002,0.8854509999999999,0.18152509330392866,1.3305,0.5101,0.13680000000000003,0.008104942315433189,-0.5290239973016746,0.2602,0.335313,0.11255256874456486,0.6838,0.1295,0.06709999999999999,0.8323230684309774,0.8747178563812961,0.13419999999999999,0.9910955079741873,0.14417410160423327,1.3393184050105487,0.7052913795021175,0.1101852311987096,-0.12206179487368747,-0.5706780911456164,0.2258470791279764,-0.2067675,0.8091390245154104,1.5064,-1.9785,0.5184500000000001,-0.22464253407675897,-0.5915333597882118,1.135,-0.08745549999999999,1.4436931496581085,3.5677,-3.929,0.9862500000000001,-0.1663805173579966,0.011807604889849443,2.0094000000000003,-0.2459445,0.7787436649949391,1.9529,-2.0843,0.3988,0.25784105604035773,0.5405766106766006,0.7528,1.6700678346777535,0.8167992135921525,4.034740339848402,0.24569147319351564,0.5254200651430427,0.6667540127273132,0.3407893829597737,1.134158369922635,0.056357500000000005,0.9934756496984463,1.5468,-2.0442,0.54295,-0.6516377137440634,-0.7349427178767192,1.57755,0.05788400000000001,0.542327093315464,1.1649,-1.2757,0.3249,-0.5688178715705392,-0.42750646872014597,0.8069999999999999,-0.016495499999999993,0.38557467335102547,0.7691,-0.6988,0.27915,0.4729831862786361,-0.7996025890273528,0.49219999999999997,1.082546069966072,0.5144639973807809,2.4384350186133728,0.2824074007528839,0.3793833311043472,0.6219187241525829,-0.31329778922006657,0.8047072300845599,3.0
2,-0.23510099999999998,0.17454655911532602,0.2646,-0.5436,0.13230000000000003,0.4103188509196336,-0.27336648404635344,0.28075000000000006,0.9749450000000002,0.20477355706975447,1.4969,0.6401,0.15515000000000007,0.384323810016383,-0.4976709274959461,0.3434999999999999,-0.127161,0.22724438910344957,0.3418,-0.6208,0.16725,-0.07240026407318007,-0.6331441702492384,0.332975,1.0487394550153082,0.21481255083023976,1.5810281401670243,0.7047413568111354,0.1855553405267586,0.3909095110798082,-0.5819626977463077,0.34344261259478337,0.034248499999999994,1.7038317736495439,4.9705,-2.9562,1.3219500000000002,0.41501337292445195,-0.17450220328197874,2.7725,0.10750300000000008,2.012362774549112,5.1421,-3.1611,1.60295,0.3518233042205088,-0.5826437744377588,3.3315,-0.41588549999999996,2.003370185222828,4.5207,-4.5195,1.2763,0.6070879782389345,-0.11350240380588783,2.3689,3.138094552615473,1.1420122289385064,6.757286433917095,0.8672543859791081,0.6595464878047406,0.7060414446084975,1.0287264514683194,1.2568811243518558,0.11249600000000001,0.6281739176247292,1.5436,-1.3028,0.34695,-0.3653156076405189,-0.2722825651934948,0.708,-0.07850149999999999,1.3037905643728789,2.7356,-3.9223,0.78535,-0.41662897517487696,0.4065436771530986,1.46585,0.011019999999999999,0.3131474919267277,0.9241,-0.5763,0.2408,0.3829807941812713,-0.09256929343241005,0.4879,1.2356373541455463,0.82744985539318,4.106754176962629,0.2397242999781207,0.5124439510056554,1.2469324525812848,1.5875445417320009,1.0276389011786344,1.0
3,-0.381877,0.19348131271779193,-0.0215,-0.8189,0.14925000000000002,-0.20374560920603077,-0.584468118400602,0.29814999999999997,0.8990870000000001,0.30334149984959197,1.436,0.3325,0.26175000000000015,0.01847641580548291,-1.247033156610274,0.5532750000000001,-0.16134199999999999,0.251733853972802,0.4559,-0.8311,0.1522,-0.12621520776332285,0.3753238971552113,0.30335,1.032414111375237,0.327354299549097,1.6265587324163857,0.4933847281787307,0.2895758688489303,0.013979769390847946,-1.2767080159531232,0.5870375499299866,0.3790819999999999,2.0857043431119378,4.7089,-4.3028,1.44645,-0.06182390353294342,-0.46661261606435245,2.8486000000000002,0.3046515000000001,2.978334821791826,5.737,-5.1726,2.70695,0.03245310622239319,-1.2400475179459023,5.4099,1.054906,2.4342708598190135,7.0912,-4.6372,1.5224,0.18566128313594826,-0.06308828792601195,3.5305,4.196159445677298,1.6993833619884573,8.443453268065145,0.9214549039426726,1.011133153233319,0.36389367122499866,0.11006724842543747,2.0823402459844282,-0.060405500000000015,0.5919554000258381,1.7641,-1.0274,0.3275,1.0103860435138272,1.0280196855162531,0.60175,0.09690350000000002,1.4294991818947467,3.615,-4.4975,0.604,-1.0135494768979052,2.1036037147555575,1.245525,0.049284999999999995,0.29520352127811755,0.742,-0.6493,0.19495,-0.2016881838899086,-0.4223134221236444,0.35850000000000004,1.241631805956046,0.9771605845705852,4.546747994995983,0.24120281922067163,0.4108973026734797,1.719475197506759,2.3343445672557523,0.860353282004326,1.0
4,-0.19251249999999998,0.16191654021053561,0.3017,-0.4849,0.10885,0.5072910240154668,0.4462739616089997,0.2448,1.0063710000000001,0.24693339377046597,1.4448,0.5421,0.17554999999999998,-0.23558105749104746,-0.849662271891487,0.36939999999999995,-0.10064149999999998,0.20548942485624414,0.2929,-0.5133,0.14790000000000003,0.2173230466173748,-0.800150446696684,0.3359,1.0617189025919445,0.24928759772390813,1.5047459386886546,0.6196627308463856,0.17899232873875148,-0.19344300857443603,-1.0450358083110516,0.41219243569786246,0.20851300000000003,1.659827409260071,5.3922,-2.6472,1.113,0.5879767536296283,0.4576998585991876,2.07615,0.41102200000000005,2.4246886493560362,4.8839,-4.2103,1.79855,-0.20643114393099424,-0.8695444614543697,3.726,0.461186,1.977593778864608,4.9215,-2.6086,1.4497,0.5583672463349488,-0.6316833007903786,3.043325,3.311442965016348,1.4157944768728752,8.78347666359967,1.2400204957983556,0.8924946696559881,1.5549940936420192,3.574919504103777,1.7043567599334946,0.06155949999999999,0.7188332872159928,1.8296,-1.746,0.42610000000000003,-0.0837367151147566,0.44992040080141305,0.82865,-0.015477500000000002,1.5856468392879133,3.6693,-5.6091,0.7745000000000001,-0.6317367653076356,2.193973054587511,1.4834,0.0094445,0.330966601894738,1.1505,-0.563,0.1891,1.057643310756495,2.0344433270542206,0.386525,1.3460582120062938,1.1544616489257749,5.930117204575302,0.11008405879145264,0.536753622027939,1.8048629229222544,3.5165460614858306,1.1794518099801095,1.0
5,-0.350763184079602,0.18486128465686377,0.1739,-0.6823,0.13019999999999998,0.3163829813458768,-0.12879590729814083,0.2848,0.9326855721393035,0.2054997423847413,1.2523,0.5385,0.18689999999999996,-0.049019452242034946,-1.2712344518302234,0.3711,-0.1002681592039801,0.20678134191525396,0.4033,-0.5878,0.1106,0.057317940586955,0.32926561387293063,0.21860000000000002,1.0336881864110459,0.23160739810362851,1.4485458846719355,0.653927595380406,0.21038088537225264,0.0990149883043927,-1.2226511555803616,0.3952311760142866,0.22498258706467658,1.8669457615481124,5.4455,-3.1862,1.37,0.3022264154573066,-0.14392548746174239,2.7862,0.15004875621890554,2.000989026255509,3.2296,-3.6882,1.7812000000000001,-0.08857529519471072,-1.299969309781944,3.7399999999999998,-0.06375522388059703,1.9853310973123093,5.1574,-3.526,1.4009,0.6169471843565408,-0.15536710513591245,2.6296,3.1743862621515166,1.1964328258091523,6.316576704196665,1.287841550812832,0.8876778475024723,0.5535301220556057,-0.10403735386948831,1.7092749254414863,-0.026894029850746265,0.5755351202065978,1.5532,-1.3891,0.3489,-0.02766124756329482,0.27512714702516705,0.6072,-0.1142810945273632,1.3112957784375179,2.2669,-4.7703,0.5226,-1.4740381153486806,3.6101651462923208,1.0019,0.027765671641791043,0.2971998661900016,1.0045,-0.5076,0.1817,0.9861185187326251,1.4707736206502098,0.3749,1.080355731226418,0.9932023648474512,5.038510155790102,0.1127167245798067,0.32540818593655285,2.2830634529119513,5.445866436509302,0.7105774342807184,1.0
6,-0.20945700000000003,0.1895008278372419,0.1813,-0.6091,0.12874999999999998,0.25144516595904626,-0.6650111975219968,0.27,0.804503,0.1402344187102439,1.0984,0.3999,0.08195000000000002,-0.4875477981475553,0.4648354552687737,0.16149999999999998,0.5176715000000001,0.1528975903595279,0.8746,0.0193,0.09944999999999996,-0.3073587871968308,1.001357156630565,0.18719999999999992,1.0075599161265691,0.15118875045789876,1.3349047943580097,0.6329713895588015,0.09795589626395462,-0.39508764572648475,0.37209691506266207,0.19486282988057047,0.04959200000000001,1.3517681639008963,2.261,-3.6309,0.8550500000000001,-0.674237318379634,0.39182134465066465,1.7046999999999999,-0.05287800000000004,1.2201990245513228,2.4202,-3.6877,0.73065,-0.5041558947337754,0.6464783905566693,1.5587,-0.059719999999999995,1.3768488849543365,2.7845,-5.948,0.5425,-1.940294662187611,6.305868445148574,1.2763,1.862918110305544,1.322963991382842,7.34594914902084,0.16085670641909836,0.5010956867664895,2.0354830931598906,4.733617825623217,1.1832851509338773,-0.020165499999999992,0.6611902629045213,1.4429,-1.5968,0.35895,-0.006972162762090535,-0.21054404439083596,0.82965,0.04440849999999999,1.4442197264536134,3.1143,-2.6568,1.00615,-0.0465162784804319,-0.81937320942485,1.8505249999999998,0.05813399999999999,0.3237588550819885,0.7302,-0.8874,0.19945,-0.6358041846237246,0.1412096191520158,0.38312500000000005,1.378934355134241,0.8556058360778722,3.5451803423803425,0.18453059366945093,0.5503896743395826,0.5325902648444926,-1.0229479199809828,1.655797803811483,3.0
7,-0.35133499999999995,0.12556481702690447,-0.0684,-0.5582,0.10419999999999999,0.3053722343189937,-0.7842775663314798,0.1884,0.812968,0.06762834299315634,0.9227,0.6298,0.05275000000000002,-0.3830256727936369,-0.495432562988098,0.102325,0.42790400000000006,0.11799472015306446,0.6936,0.1231,0.07680000000000003,0.003149535292262944,0.19344887139596834,0.15604999999999997,0.9954835563681645,0.10358785402059219,1.2116218923410058,0.7343113372405466,0.07077574710116097,-0.6566957694220017,-0.0039675450493286135,0.14852951027545847,0.056724000000000004,0.7825044784689734,1.7555,-1.7415,0.4844,0.16137470250608568,-0.16795586664493367,0.9375,-0.2142175,0.6854654686005343,0.9269,-1.8611,0.5326,-0.3289425777928512,-0.6272187086472689,1.0252,0.22316650000000002,1.1297360133800065,2.2546,-3.5466,0.72145,-0.7736313105140772,1.2420866799149133,1.4209,1.4076376404271127,0.6898883510052848,3.8118629579249044,0.25911669185909275,0.3777323780087572,1.0554028024455586,1.7783047031997699,0.7737584745850272,0.055586,0.44606788441222706,1.1936,-0.9076,0.32589999999999997,-0.0627059588956522,-0.4445554743871627,0.6934,-0.196701,1.2025008627851375,1.6341,-2.5795,0.89025,-0.4131371800065595,-0.8296224915987529,1.8541,-0.009625,0.19967466583169732,0.3531,-0.4314,0.1709,-0.10242427445646138,-1.0620138754642097,0.3323,1.15192648968639,0.632292609840405,2.622583377130268,0.12252293662820851,0.3666658994352413,0.5574897207492389,-0.20243375157845467,0.8408479655256476,3.0
8,-0.0066710000000000024,0.06385710108515731,0.1779,-0.0708,0.032,1.4906797834156507,1.5116781859612445,0.078,0.9851025000000001,0.019720548768987135,1.0166,0.8946,0.009700000000000042,-2.196173715556438,7.481182450169193,0.02100000000000002,0.102934,0.04140425635124969,0.2961,-0.0007,0.024900000000000005,1.018673437770441,5.858471692821446,0.052000000000000005,0.9933892517462837,0.02062965014144901,1.0606395193467006,0.8964413087313636,0.008226691049557755,-1.7264700316145976,9.278319565517489,0.016203209947164288,0.111733,0.20724624583089557,0.7294,-0.2646,0.10905,0.7587144348509961,1.0171600735333852,0.19895000000000002,-0.079825,0.17704828402161935,0.2098,-0.8912,0.08125000000000002,-2.0731514549397274,7.365606009462887,0.15935000000000002,-0.039962,0.4050245693238868,1.8867,-1.7268,0.1378,-1.0795132989227436,10.880119223168164,0.244525,0.34290064205508536,0.37578505568770326,1.9124174282828528,0.026762847382145273,0.12740761536391398,2.700301202463456,7.312638909441759,0.2978262998278499,-0.09748200000000001,0.1690987755011845,0.0565,-0.7888,0.0437,-2.3733407290715536,5.623184127868848,0.10869999999999999,-0.1276615,0.16447474872377826,0.2376,-0.8538,0.07935,-0.799771022631309,0.9263177028480172,0.2205,0.0223855,0.06965174685354274,0.1747,-0.1342,0.029799999999999997,0.5834528974242384,-0.15649812980162636,0.0708,0.2085461800492726,0.20810455301808362,1.16295071692656,0.007004998215560086,0.12282031592207351,1.4039680462491544,2.5938037284358684,0.3227426640913986,3.0
9,0.12969353233830844,0.09592892895735712,0.4048,-0.0296,0.056900000000000006,1.0078527323787931,0.753286793461176,0.10779999999999999,0.8273950248756219,0.08540813676690534,0.9501,0.5512,0.053200000000000025,-1.034482780063187,0.8747910542179098,0.11599999999999999,0.5403228855721393,0.11706035936625625,0.7955,0.2338,0.05569999999999997,-0.4309212007908838,0.5798974936279793,0.1184,1.005725488489177,0.10985462651789214,1.183279421776615,0.7035806989962132,0.06253079524146554,-0.9598155515830614,0.48974688441061076,0.13163292370717228,0.0586402985074627,0.6935929016016165,1.7314,-1.5637,0.4616,0.012935495136563297,-0.009644221874485215,0.9545000000000001,-0.028977611940298475,0.7917306239132463,0.955,-2.5698,0.40990000000000004,-1.1746282115179545,0.798138963409293,1.0559,0.006428358208955248,1.057351943103086,1.9329,-2.8429,0.5983,-0.7027151701181368,0.6147229985277463,1.2121,1.295992861619147,0.742040321412768,3.358251143080279,0.24018894645674269,0.32573465212865893,1.261305009401777,0.8579426723762564,0.7657896422653854,0.04737114427860696,0.3923468673781871,0.9316,-0.8037,0.2951,0.04558036205415162,-0.5523986682061528,0.5864,0.2140985074626866,0.6620547405993036,0.9742,-1.1553,0.33399999999999996,-0.7420997764300917,-0.9004409609311654,1.0914,0.014924378109452739,0.2475350248150459,0.4245,-0.4756,0.171,0.050947017637049605,-0.9495387120887302,0.4133,0.8062426541504678,0.2276045876076556,1.2805707985113515,0.44495606524689607,0.19546847802648581,0.10932195713368344,-1.1074402409884472,0.39921172900978397,3.0
