time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.978824,0.0524,-1.0936,-1.0889,1.544
0.991777,0.3875,-1.5476,-1.1329,1.957
0.994299,0.3149,-1.7789,-0.7394,1.952
1.009095,0.0437,-2.0702,-0.0136,2.071
1.010495,-0.3313,-2.2587,0.8033,2.420
1.018773,-0.7144,-2.2585,1.5290,2.819
1.026199,-1.0176,-2.1610,1.9192,3.064
1.034139,-1.1660,-1.8557,1.8810,2.888
1.042124,-1.2695,-1.4395,1.5639,2.476
1.049946,-1.3170,-1.1293,1.1329,2.072
1.058156,-1.2865,-0.9506,0.8249,1.800
1.066723,-1.4394,-0.7853,0.6894,1.779
1.074744,-1.3625,-0.8341,0.6562,1.727
1.082780,-1.0834,-0.9269,0.5376,1.524
1.091087,-0.7213,-1.0522,0.3347,1.319
1.098242,-0.3795,-1.1672,0.1951,1.243
1.105960,-0.1179,-1.2076,0.2731,1.244
1.114228,0.0273,-1.1593,0.6451,1.327
1.121837,0.1284,-1.0227,1.1656,1.556
1.130551,0.2361,-0.7550,1.6827,1.859
1.138526,0.3868,-0.3587,1.8616,1.935
1.145888,0.4253,0.0921,1.7750,1.828
1.154008,0.4041,0.4997,1.5195,1.650
1.162066,0.3587,0.8548,1.1871,1.506
1.170260,0.2515,1.0949,0.9531,1.473
1.178551,0.0646,1.1572,0.9430,1.494
1.186713,-0.1323,0.9606,1.0021,1.394
1.194681,-0.1746,0.6011,0.8517,1.057
1.207842,-0.1047,0.1917,0.5495,0.591
1.210349,-0.0813,-0.1169,0.1107,0.180
1.218331,-0.0882,-0.2696,-0.2965,0.410
1.225960,-0.0969,-0.2903,-0.6207,0.692
1.234429,-0.1340,-0.3323,-1.0716,1.130
1.241770,-0.1186,-0.5085,-1.6850,1.764
1.249956,0.0760,-0.6389,-2.1756,2.269
1.258104,0.1462,-0.7332,-2.5155,2.624
1.266471,0.1333,-0.8109,-2.6992,2.822
1.273947,0.1519,-0.7349,-2.6395,2.744
1.282444,0.3040,-0.5742,-2.4086,2.495
1.291487,0.6436,-0.2332,-1.9120,2.031
1.298176,1.1674,0.1373,-1.2244,1.697
1.310677,1.8198,0.4371,-0.3700,1.908
1.314407,2.2177,0.6483,0.2616,2.325
1.321868,2.5143,0.6462,0.5827,2.661
1.329571,2.4693,0.5274,0.5574,2.586
1.339214,2.1020,0.4276,0.2434,2.159
1.345559,1.6998,0.4234,-0.2076,1.764
1.353683,1.1790,0.4025,-0.7201,1.439
1.362241,0.6899,0.4154,-1.1504,1.404
1.370625,0.4048,0.3852,-1.4173,1.524
1.378436,0.0894,0.3097,-1.4653,1.500
1.387106,-0.0911,0.4041,-1.1626,1.234
1.395390,-0.3019,0.4194,-0.6522,0.832
1.402337,-0.4339,0.5234,-0.0789,0.684
1.409653,-0.4159,0.4225,0.4695,0.756
1.418588,-0.4802,0.5205,0.5859,0.919
1.430831,-0.5485,0.4616,0.4292,0.836
1.433606,-0.5183,0.2941,0.1814,0.623
1.441833,-0.4345,0.1110,-0.1308,0.467
1.449402,-0.4587,-0.1091,-0.3122,0.566
1.457614,-0.4756,-0.4089,-0.3775,0.732
1.466022,-0.4792,-0.5278,-0.4434,0.840
1.473374,-0.5668,-0.5181,-0.4690,0.900
1.482082,-0.5845,-0.4940,-0.3318,0.834
1.491748,-0.4394,-0.4556,-0.1080,0.642
1.498240,-0.2279,-0.4626,0.1786,0.546
1.509877,1.7768,-1.5924,2.8443,3.713
1.513217,3.0741,-2.9917,4.0747,5.916
1.521823,2.7077,-2.4401,3.9036,5.341
1.529546,2.3822,-1.7413,2.4451,3.832
1.537267,1.7426,-1.0607,0.8225,2.200
1.546094,1.3165,-0.4638,-0.4662,1.472
1.554284,1.0257,-0.1649,-1.2117,1.596
1.561977,0.9229,0.0329,-1.4880,1.751
1.570620,0.7076,0.2995,-1.3848,1.584
1.578522,0.6319,0.3043,-0.1036,0.709
1.586052,0.0943,0.1242,0.7325,0.749
1.594567,-0.6126,-0.2259,1.0135,1.206
1.601917,-1.2301,-0.6664,0.8868,1.656
1.609502,-1.3817,-1.0947,0.8307,1.949
1.617965,-1.0601,-1.3748,0.7957,1.910
1.629723,-0.6151,-1.4366,0.8790,1.793
1.633486,-0.2874,-1.2834,1.3241,1.866
1.641433,-0.0392,-1.0211,2.2377,2.460
1.649097,0.1823,-0.7647,3.1394,3.236
1.657348,0.3861,-0.5141,3.5977,3.655
1.665835,0.5811,-0.4775,3.3224,3.406
1.673304,0.7105,-0.6375,2.6779,2.843
1.681841,0.6871,-0.9180,1.9019,2.221
1.690931,0.5839,-1.2023,1.2693,1.843
1.698009,0.4623,-1.4197,0.7622,1.676
1.710820,0.3219,-1.5868,0.5382,1.706
1.713238,0.1986,-1.8346,0.2765,1.866
1.722007,0.1318,-2.0891,0.0381,2.094
1.730032,0.1011,-2.2902,-0.0416,2.293
1.737603,0.0247,-2.3252,0.0600,2.326
1.745011,-0.0471,-2.2232,0.2338,2.236
1.754038,-0.1283,-2.0104,0.4621,2.067
1.761850,-0.1575,-1.7951,0.7227,1.941
1.770113,-0.1670,-1.6155,0.9026,1.858
1.778217,-0.1940,-1.4383,0.9149,1.716
1.786771,-0.2221,-1.3976,0.7260,1.591
1.793201,-0.2442,-1.4192,0.4213,1.500
1.801756,-0.2271,-1.5005,0.0983,1.521
1.809328,-0.2689,-1.6249,-0.0640,1.648
1.817400,-0.2283,-1.6751,-0.0532,1.691
1.825720,-0.0679,-1.7438,0.1991,1.756
1.832972,0.1667,-1.6872,0.4673,1.759
1.841258,0.4703,-1.8164,0.6819,1.996
1.849619,0.7414,-1.8713,0.7564,2.150
1.857235,0.8487,-1.8428,0.6608,2.134
1.864937,0.9039,-1.8265,0.4111,2.079
1.873546,0.8941,-1.8195,0.1488,2.033
1.880868,0.7678,-1.7588,-0.0005,1.919
1.891081,0.7587,-1.7291,0.0384,1.889
1.897003,0.7177,-1.6427,0.2228,1.806
1.905590,0.6949,-1.6657,0.3972,1.848
1.913792,0.6639,-1.7329,0.4867,1.918
1.920934,0.7381,-1.6786,0.4920,1.899
1.929244,0.7832,-1.7350,0.2399,1.919
1.937010,0.6630,-1.6671,-0.0878,1.796
1.944988,0.5343,-1.2330,-0.5645,1.458
1.952923,0.2784,-0.4739,-1.1444,1.270
1.961118,0.0517,0.5496,-1.6248,1.716
1.968805,-0.2353,1.6151,-2.1320,2.685
1.977565,-0.1653,2.3412,-2.5695,3.480
1.987402,-0.2374,3.4241,-2.8573,4.466
1.993666,-0.2249,4.8324,-3.1158,5.754
2.001928,-0.1241,6.9041,-3.1001,7.569
2.014358,0.2143,9.6594,-1.9885,9.864
2.017302,0.6641,12.7722,0.9042,12.821
2.028273,1.0223,15.5263,5.6930,16.569
2.032712,0.9774,16.1710,9.7804,18.924
2.040957,-0.2925,13.5520,9.7362,16.689
2.048679,-1.1969,7.9896,6.1969,10.182
2.056834,-1.4530,3.3686,1.8818,4.123
2.065026,-1.2282,-0.2029,-1.3767,1.856
2.073681,-0.9838,-2.5346,-3.6459,4.548
2.081462,-1.1711,-4.0352,-5.0445,6.565
2.091394,-1.0999,-4.7884,-5.4557,7.342
2.097238,-0.8469,-5.1658,-4.9890,7.231
2.107232,-0.5530,-5.3181,-3.8864,6.610
2.113177,-0.3763,-4.6989,-2.6192,5.393
2.121747,-0.3899,-3.4996,-0.9253,3.641
2.129186,-0.2802,-2.4657,0.7137,2.582
2.137799,-0.1652,-1.7282,1.8530,2.539
2.145185,-0.2436,-1.3418,2.1701,2.563
2.153627,-0.5274,-1.2644,1.8210,2.279
2.161262,-0.8509,-1.4115,1.0138,1.935
2.169522,-1.1044,-1.6744,0.1687,2.013
2.177091,-1.2509,-2.0534,-0.4822,2.452
2.186766,-1.3264,-2.4586,-1.1178,3.009
2.193735,-1.4298,-2.9051,-1.6270,3.624
2.207504,-1.5072,-3.3458,-2.1627,4.260
2.209634,-1.4204,-3.4417,-2.8356,4.680
2.217566,-1.3617,-3.7810,-3.5476,5.361
2.225602,-1.3249,-4.2118,-4.1393,6.052
2.233596,-1.4139,-4.6115,-4.4165,6.540
2.241504,-1.6135,-4.9490,-4.4461,6.846
2.249745,-1.8137,-5.1952,-4.3891,7.039
2.257909,-2.0834,-5.2027,-4.1655,6.983
2.265203,-2.2147,-4.8150,-3.6519,6.436
2.273429,-2.1965,-3.9714,-2.5549,5.208
2.281343,-1.8117,-2.8714,-1.4361,3.686
2.289788,-1.2714,-1.9972,-0.2755,2.384
2.297428,-0.6259,-1.2063,0.7605,1.557
2.305444,0.1394,-0.4687,1.3635,1.449
2.313577,0.7139,0.1593,1.4878,1.658
2.321492,1.2620,0.8890,1.6148,2.234
2.329847,1.7483,1.4775,1.6035,2.795
2.337693,2.1469,1.9450,1.5700,3.295
2.345390,2.3660,2.1124,1.6769,3.588
2.353411,2.6189,1.8888,2.0957,3.849
2.362129,2.7860,1.4203,2.9364,4.290
2.369840,2.2650,0.4144,4.0377,4.648
2.377439,1.2900,-0.8749,4.8679,5.111
2.385855,0.3543,-2.0661,5.1340,5.546
2.394392,-0.3861,-3.0567,5.1370,5.990
2.401941,-0.7646,-3.7154,4.9020,6.198
2.410364,-0.9361,-3.9924,4.4316,6.038
2.417645,-1.1140,-3.9668,3.7703,5.585
2.425652,-1.3398,-3.6408,2.7048,4.729
2.433929,-1.4192,-2.9196,1.1068,3.430
2.442038,-1.4166,-1.7556,-0.6464,2.347
2.450128,-1.5039,-0.7758,-2.0663,2.671
2.457208,-1.1610,-0.7547,-3.9590,4.194
2.465990,-0.7919,-0.7986,-5.5346,5.648
2.474114,-0.7044,-1.1090,-6.1779,6.316
2.481780,-0.1903,0.0186,-5.8097,5.813
2.490114,1.1009,3.7935,-4.5598,6.033
2.497750,3.4842,10.3777,0.4736,10.957
2.505643,4.6573,15.3147,8.9209,18.325
2.513247,4.1774,15.8430,13.9610,21.526
2.521357,2.9503,12.4074,7.6500,14.872
2.529711,1.3182,7.3704,-2.2654,7.823
2.538750,0.8826,4.8440,-7.1913,8.715
2.545286,1.6365,3.4920,-7.4327,8.374
2.553163,1.8333,3.2326,-6.4265,7.424
2.561161,1.8599,2.7788,-5.1198,6.115
2.569045,1.6318,1.9867,-2.8048,3.805
2.577156,2.0306,1.8073,0.6524,2.796
2.588034,2.7743,2.1186,4.1015,5.386
2.593378,3.1558,2.4903,4.7623,6.232
2.601807,2.8885,2.7306,3.1456,5.069
2.609222,2.0295,2.5693,0.7140,3.351
2.617330,1.0844,2.0640,-0.8730,2.490
2.625088,0.2807,1.4214,-1.5037,2.088
2.633194,-0.5082,0.9629,-1.2668,1.670
2.641439,-1.1599,0.7021,-0.7119,1.531
2.649057,-1.4246,0.1784,0.0309,1.436
2.657029,-1.2398,-0.3004,0.5630,1.394
2.665011,-1.2268,-0.7802,0.5326,1.548
2.672989,-1.1948,-1.1646,0.1543,1.676
2.680992,-1.2156,-1.4818,-0.0915,1.919
2.689030,-1.3702,-1.8702,-0.1089,2.321
2.696931,-1.5265,-2.3988,0.0748,2.844
2.705002,-1.4379,-2.7873,0.1465,3.140
2.712918,-0.9171,-2.8776,0.2802,3.033
2.720929,-0.3059,-2.7346,0.4584,2.790
2.729536,0.2088,-2.4878,0.5674,2.560
2.737887,0.6487,-2.2333,0.6398,2.412
2.744923,0.9792,-2.1218,0.6886,2.436
2.753044,1.2453,-2.1249,0.7962,2.588
2.761658,1.4205,-2.1730,0.9832,2.776
2.769226,1.5490,-2.2208,1.2240,2.971
2.777769,1.6466,-2.2108,1.3660,3.076
2.786006,1.7534,-2.1476,1.3724,3.094
2.793190,1.7985,-2.0455,1.1075,2.940
2.801826,1.7477,-1.9383,0.6973,2.701
2.809402,1.5737,-1.8284,0.2711,2.428
2.817343,1.3405,-1.7277,-0.0588,2.188
2.825017,1.1674,-1.6795,-0.1188,2.049
2.832870,1.0560,-1.7099,0.0487,2.010
2.841198,1.0733,-1.8478,0.2162,2.148
2.848891,1.1145,-2.1004,0.5366,2.438
2.857019,1.1150,-2.3431,0.7464,2.700
2.865747,1.0587,-2.5089,0.5739,2.783
2.873252,0.9239,-2.5354,0.2367,2.709
2.881565,0.7822,-2.4515,-0.0033,2.573
2.890474,0.7431,-2.3384,-0.0499,2.454
2.896901,0.7850,-2.2465,-0.0371,2.380
2.906192,0.8671,-2.1350,-0.0971,2.306
2.912912,0.9986,-2.0589,-0.3025,2.308
2.920688,1.0475,-2.0250,-0.2332,2.292
2.928902,1.0415,-1.8680,0.1783,2.146
2.936941,0.9763,-1.6756,0.8942,2.136
2.945467,0.9020,-1.3608,1.2771,2.073
2.953991,0.8813,-1.1790,1.0307,1.797
2.961677,0.7460,-0.9642,0.7958,1.456
2.969227,0.5785,-0.6104,0.7465,1.124
2.977477,0.3866,-0.3578,0.8352,0.987
2.985763,0.2355,-0.1908,0.7008,0.764
2.993382,0.1489,-0.2130,-0.0251,0.261
3.001424,0.0129,-0.2724,-1.1299,1.162
3.009154,-0.1884,-0.0513,-2.4036,2.412
3.017474,-0.5175,0.5383,-3.5174,3.596
3.026469,-0.7161,1.3161,-4.2006,4.460
3.033427,-0.7807,2.1797,-4.1297,4.734
3.040969,-0.9113,3.2703,-3.2966,4.732
3.049297,-1.1041,4.5077,-1.7492,4.960
3.057501,-1.3463,5.7525,0.2059,5.912
3.065363,-1.7062,6.7957,2.1300,7.323
3.073493,-1.9964,7.7747,3.6696,8.826
3.081203,-2.2800,8.6100,4.3057,9.893
3.089328,-2.6550,8.8255,3.8323,9.981
3.097254,-3.0302,8.1639,2.8014,9.148
3.108883,-3.3404,6.8556,1.7048,7.814
3.112458,-3.7488,5.0966,0.7101,6.367
3.121079,-4.1926,3.0013,-0.0803,5.157
3.129324,-4.3887,0.8881,-0.3828,4.494
3.136934,-3.7110,-0.9340,-0.3190,3.840
3.144749,-1.7751,-2.1794,-0.5268,2.860
3.153289,-0.2121,-2.9686,-1.1384,3.186
3.160734,0.9364,-3.2817,-1.6608,3.795
3.170675,2.0342,-3.2072,-1.9113,4.252
3.177119,2.7868,-3.0703,-1.9895,4.599
3.185656,3.1262,-2.9065,-1.8217,4.641
3.193190,2.8114,-2.7589,-1.5193,4.222
3.201275,1.9447,-2.7144,-1.4294,3.632
3.209101,0.9666,-2.8270,-1.5332,3.358
3.216915,0.1434,-3.0388,-1.8285,3.549
3.225660,-0.4918,-3.2187,-2.0930,3.871
3.232361,-0.9161,-3.3325,-2.1455,4.068
3.240531,-1.2551,-3.8714,-2.1829,4.618
3.249128,-1.4968,-4.4421,-2.1430,5.154
3.256507,-1.6342,-5.1327,-2.1876,5.814
3.264590,-1.6800,-5.8298,-2.2634,6.476
3.272430,-1.7268,-6.3101,-2.3292,6.944
3.280347,-1.8361,-6.4819,-2.6071,7.224
3.289869,-2.0831,-6.3793,-2.7525,7.253
3.296974,-2.3345,-5.7488,-2.4248,6.662
3.305520,-2.4503,-4.5677,-1.9019,5.521
3.312354,-1.7070,-2.7116,-1.9554,3.754
3.320412,-0.6442,-0.7295,-2.0514,2.271
3.328563,0.2160,0.8439,-1.3451,1.603
3.336411,0.6498,1.9626,-0.3514,2.097
3.345049,0.5247,2.7188,0.8141,2.886
3.353117,0.2740,3.3171,2.0826,3.926
3.360994,0.0035,3.5519,3.4596,4.958
3.369151,-0.3898,3.1752,4.9584,5.901
3.378127,-0.4945,1.8044,6.0267,6.310
3.384807,-0.2009,-0.0707,6.1461,6.150
3.393778,-0.0117,-1.6440,5.5397,5.779
3.401524,-0.1608,-2.8101,4.6015,5.394
3.409330,-0.5345,-3.5932,3.8229,5.274
3.418196,-0.9909,-3.8978,3.2356,5.162
3.425654,-1.3112,-3.7626,2.4664,4.686
3.432971,-1.5427,-3.0627,1.9819,3.961
3.440430,-1.5888,-1.8480,1.4985,2.861
3.448199,-1.3522,-0.5799,0.4237,1.531
3.456690,-1.1106,0.6388,-0.7732,1.496
3.465145,-1.0787,1.5755,-2.1860,2.902
3.472382,-1.0827,2.3691,-3.4706,4.339
3.481196,-1.1099,3.8991,-3.6847,5.478
3.489951,-2.0995,5.8280,-2.5135,6.685
3.496396,-1.8171,8.1377,-2.9347,8.839
3.504560,-0.9900,11.1183,-1.9221,11.327
3.512361,1.8091,12.8203,2.1681,13.128
3.520300,3.8293,12.9544,4.0299,14.097
3.528144,5.4139,11.0911,4.3535,13.087
3.536408,5.5072,7.6503,0.8071,9.461
3.545107,3.0406,4.2933,-3.0013,6.057
3.553347,1.1595,1.9369,-4.7640,5.272
3.560949,0.7568,0.9960,-4.7494,4.911
3.569661,0.6712,0.5606,-4.1241,4.216
3.578104,0.5455,0.3146,-3.4521,3.509
3.584723,0.2121,0.1700,-2.6639,2.678
3.592581,-0.0416,0.2834,-1.8100,1.833
3.600967,0.2388,0.8473,-0.5437,1.035
3.609139,0.6143,1.6757,0.8660,1.984
3.616344,0.6924,2.2258,1.6459,2.853
3.624077,0.4295,2.3596,1.8870,3.052
3.632208,-0.0494,2.0803,1.7428,2.714
3.640438,-0.5157,1.5177,1.4005,2.129
3.648157,-0.9068,0.9615,0.9408,1.622
3.656688,-0.9291,0.6364,0.2629,1.156
3.664842,-0.7012,0.0344,0.4808,0.851
3.672074,-0.5384,-0.6224,1.1090,1.381
3.680825,-0.4780,-1.2766,1.2130,1.825
3.689957,-0.6886,-1.7724,1.2045,2.251
3.696639,-0.7428,-2.1098,1.0987,2.492
3.705659,-0.6105,-2.3241,1.1084,2.646
3.712229,-0.4024,-2.4012,1.1709,2.702
3.720724,-0.2042,-2.4013,1.2874,2.732
3.728117,0.0515,-2.3722,1.2846,2.698
3.736617,0.2956,-2.3401,1.2184,2.655
3.744684,0.5393,-2.2691,1.1430,2.597
3.752348,0.8576,-2.1975,1.1194,2.611
3.760948,1.2242,-2.1446,1.1009,2.704
3.769010,1.5526,-2.1296,1.0361,2.832
3.777064,1.6366,-2.1097,0.9318,2.828
3.784472,1.6444,-2.0872,0.9432,2.820
3.792675,1.7377,-2.1414,1.0367,2.946
3.801029,1.7982,-2.2050,1.2315,3.100
3.808935,1.6573,-2.1465,1.5230,3.110
3.816641,1.4665,-2.0255,1.8107,3.087
3.824811,1.3109,-1.9307,1.8434,2.974
3.831857,1.1839,-1.8930,1.3631,2.616
3.840098,1.0712,-1.9101,0.5069,2.248
3.848071,1.0846,-1.9652,-0.1758,2.252
3.856008,1.1778,-2.1087,-0.5653,2.481
3.864586,1.3500,-2.3023,-0.7744,2.779
3.872345,1.6361,-2.5604,-0.7245,3.124
3.880650,1.9570,-2.7681,-0.3187,3.405
3.889997,2.2686,-2.8295,0.2926,3.638
3.895912,2.5177,-2.5793,0.9061,3.717
3.904171,2.7637,-2.0558,1.2298,3.657
3.911802,2.9561,-1.5345,1.2502,3.558
3.919842,3.0756,-1.1400,0.9875,3.425
3.927716,3.0575,-0.9395,0.5247,3.241
3.936849,2.8790,-0.9520,0.1759,3.037
3.944538,2.6833,-1.1026,0.3592,2.923
3.952686,2.3175,-1.1795,0.9311,2.762
3.960612,1.9159,-1.0884,1.3420,2.580
3.969160,1.4873,-0.9578,1.3651,2.235
3.977026,0.9852,-0.6916,1.0238,1.580
3.984460,0.4295,-0.3854,0.3123,0.656
3.992571,-0.1425,-0.0888,-0.2001,0.261
4.000636,-0.4253,0.1422,-0.4876,0.662
4.008736,-0.5049,0.3640,-0.7859,1.003
4.016336,-0.7039,0.6139,-1.0646,1.416
4.026372,-0.9278,1.1087,-1.2898,1.937
4.032604,-1.4026,1.8394,-1.6114,2.819
4.040391,-2.1125,2.7389,-1.8289,3.913
4.047717,-2.6443,3.8588,-1.8444,5.028
4.055895,-3.1194,4.9965,-1.7302,6.139
4.064087,-3.5948,6.2059,-1.3901,7.305
4.072096,-3.8851,7.2817,-0.6561,8.279
4.079429,-3.9960,8.0427,0.1584,8.982
4.089705,-4.2789,8.2661,0.6774,9.333
4.096099,-4.5619,7.9112,0.8247,9.169
4.104301,-4.6539,7.1221,0.6465,8.532
4.111944,-4.7489,5.8529,0.2869,7.543
4.120170,-4.8844,4.1479,0.0151,6.408
4.128220,-4.6824,2.4836,0.0604,5.301
4.135695,-3.9659,0.9323,-0.0861,4.075
4.143589,-2.3122,-0.3418,-0.1813,2.344
4.152332,-0.5800,-1.2485,-0.5823,1.495
4.159466,0.7051,-1.7592,-1.2115,2.249
4.169280,1.4604,-2.1212,-1.8029,3.144
4.176255,2.0219,-2.2973,-2.0494,3.683
4.184321,2.4621,-2.2371,-2.0254,3.895
4.191915,2.1632,-1.9066,-1.7197,3.357
4.200324,1.3344,-1.6516,-1.1917,2.435
4.208122,0.4783,-1.4746,-0.8297,1.758
4.215924,-0.2274,-1.5027,-0.7892,1.712
4.223603,-0.5643,-1.7568,-1.0398,2.118
4.231357,-0.7609,-2.1376,-1.4279,2.681
4.239833,-0.9277,-2.6006,-1.7249,3.256
4.248182,-1.1926,-3.1039,-1.7340,3.750
4.255547,-1.4956,-3.6066,-1.4836,4.177
4.264062,-1.5871,-3.8473,-1.0719,4.298
4.272040,-1.8629,-4.5009,-0.7505,4.929
4.280171,-1.9716,-4.9455,-0.6714,5.366
4.288268,-1.9203,-5.2304,-0.7436,5.621
4.296308,-1.8084,-5.2813,-0.8545,5.647
4.307200,-1.6810,-5.1937,-0.8699,5.528
4.311798,-1.4382,-4.6126,-0.8769,4.911
4.327693,-1.0021,-3.6388,-1.1858,3.956
