time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.774128,-1.4522,3.3697,-1.0172,3.808
1.782054,-3.4188,2.4291,-2.5455,4.906
1.790022,-5.4733,2.3654,-3.2377,6.785
1.797944,-5.6294,2.7940,-3.5624,7.224
1.805315,-4.3863,3.0511,-3.2105,6.234
1.813871,-2.9286,3.4576,-2.7966,5.325
1.821338,-1.3464,3.9061,-2.6513,4.909
1.830603,0.0370,4.1823,-2.3654,4.805
1.837787,1.3272,4.1191,-1.9958,4.766
1.845414,2.2248,3.5163,-1.7207,4.503
1.857322,2.8715,2.5121,-1.3863,4.059
1.862092,2.3553,0.6878,-1.1905,2.727
1.874825,1.5205,-1.0674,-0.9314,2.078
1.877408,1.2651,-2.0502,-0.7230,2.515
1.885106,1.1086,-2.3880,-0.5869,2.697
1.893219,0.5565,-2.4231,-0.4940,2.535
1.901228,-0.0245,-2.3972,-0.4541,2.440
1.909316,-0.4322,-2.3147,-0.3938,2.387
1.917669,-0.5715,-2.1891,-0.3429,2.288
1.925103,-0.5988,-2.0661,-0.3955,2.187
1.933495,-0.5459,-1.9454,-0.4739,2.075
1.944350,-0.4729,-1.8915,-0.5204,2.018
1.949215,-0.3587,-1.9352,-0.5210,2.036
1.956954,-0.2270,-1.9809,-0.5453,2.067
1.965753,0.0737,-1.9881,-0.5481,2.064
1.973229,0.1834,-2.0343,-0.5682,2.120
1.981357,0.3209,-1.9620,-0.6611,2.095
1.989602,0.4484,-1.9217,-0.6540,2.079
1.997765,0.5184,-1.9542,-0.6314,2.118
2.005484,0.6144,-1.9705,-0.6732,2.171
2.013868,0.6889,-1.9346,-0.7521,2.187
2.021046,0.8593,-1.8267,-0.7245,2.145
2.029631,1.1354,-1.8429,-0.5561,2.235
2.040993,1.4459,-2.0343,-0.3673,2.523
2.045198,1.5387,-1.8949,-0.1939,2.449
2.059623,1.5376,-1.7816,-0.0569,2.354
2.061435,1.5502,-1.6600,0.0007,2.271
2.069376,1.5506,-1.4788,0.0085,2.143
2.077659,1.5453,-1.3403,0.0037,2.046
2.084808,1.5551,-1.1597,0.0419,1.940
2.093184,1.6439,-0.9820,0.0907,1.917
2.100817,1.6463,-0.8451,0.1419,1.856
2.109629,1.7028,-0.6720,0.2816,1.852
2.117800,1.7578,-0.5538,0.4106,1.888
2.124983,1.9018,-0.4235,0.5206,2.017
2.133747,2.1153,-0.3641,0.6251,2.236
2.146905,2.3275,-0.2534,0.6018,2.417
2.148707,2.4847,-0.0492,0.6307,2.564
2.156564,2.7456,0.1022,0.6015,2.813
2.164490,2.9128,0.2459,0.5299,2.971
2.172779,3.0347,0.4157,0.4020,3.089
2.181468,2.9777,0.5772,0.2393,3.043
2.188797,3.1165,0.8948,0.1319,3.245
2.196849,2.3877,0.7491,0.1603,2.508
2.205712,2.5282,1.0116,0.3708,2.748
2.212804,2.5839,1.3070,0.4202,2.926
2.221037,2.4335,1.2138,0.6974,2.807
2.228958,2.3755,1.0122,1.0648,2.793
2.238467,2.2703,0.8384,1.6222,2.914
2.244560,3.0991,1.1058,1.8946,3.797
2.254736,3.4341,1.2055,1.7865,4.054
2.260662,3.4587,1.2333,1.2948,3.894
2.269081,3.2243,1.2296,0.5237,3.490
2.276956,2.6374,1.1449,-0.4698,2.913
2.284581,1.6428,0.8614,-1.3681,2.305
2.293900,0.1926,0.3890,-1.9193,1.968
2.301385,-0.8082,0.0112,-2.2461,2.387
2.309069,-1.3862,-0.3442,-2.5149,2.892
2.316548,-1.2140,-0.8591,-2.6953,3.078
2.324773,-0.9642,-1.1317,-2.8261,3.193
2.333457,-0.8471,-1.0609,-2.9130,3.214
2.340924,-0.8042,-0.6103,-2.9635,3.131
2.349244,-0.9885,-0.2954,-2.9707,3.145
2.361374,-0.8800,0.4035,-2.9384,3.094
2.364656,-0.4142,1.1785,-2.9662,3.218
2.373046,0.2212,1.9952,-2.8858,3.515
2.380451,0.6859,2.6443,-2.7390,3.868
2.388535,0.8690,3.2039,-2.5668,4.196
2.396377,1.0351,3.8150,-2.3852,4.617
2.404411,0.8379,4.1974,-2.2051,4.815
2.412790,0.4632,4.2611,-1.9475,4.708
2.420324,-0.4439,3.6774,-1.6649,4.061
2.429284,-0.9794,2.5379,-1.2613,2.999
2.440528,-1.1828,1.2860,-0.8963,1.964
2.445567,-1.3372,0.2343,-0.5828,1.477
2.462462,-1.5083,-0.6260,-0.2966,1.660
2.465497,-1.6812,-1.2623,-0.1805,2.110
2.468456,-1.8334,-1.7491,-0.1663,2.539
2.476579,-1.8631,-2.0222,-0.2537,2.761
2.484556,-2.0178,-2.2091,-0.3972,3.018
2.492311,-2.0831,-2.3550,-0.5607,3.194
2.500952,-1.8789,-2.4104,-0.6616,3.127
2.508360,-1.6580,-2.3376,-0.7623,2.966
2.517264,-1.2550,-2.2221,-0.8940,2.704
2.525012,-0.8772,-2.1137,-0.9305,2.470
2.532542,-0.5948,-2.0269,-0.9241,2.306
2.540635,-0.2776,-1.9784,-0.8837,2.185
2.549336,-0.1643,-1.9062,-0.7983,2.073
2.558269,-0.0179,-1.8171,-0.7086,1.950
2.564107,0.1398,-1.6921,-0.6193,1.807
2.572820,0.1599,-1.5385,-0.5625,1.646
2.580973,0.3166,-1.3753,-0.4484,1.481
2.588498,0.3748,-1.2746,-0.4380,1.399
2.596863,0.3125,-1.1984,-0.4128,1.305
2.604536,0.2619,-1.1079,-0.3856,1.202
2.613856,0.2250,-1.0632,-0.3529,1.143
2.621247,0.1250,-1.0599,-0.2339,1.093
2.628722,0.0745,-1.0963,-0.0631,1.101
2.637233,-0.0566,-1.3502,0.1284,1.358
2.644078,0.1353,-1.5679,0.3628,1.615
2.655514,0.4504,-1.6631,0.5878,1.820
2.660242,0.7310,-1.7358,0.8276,2.057
2.668826,1.1038,-1.6799,0.9704,2.232
2.677416,1.5159,-1.7128,1.0983,2.537
2.685230,1.6530,-1.6254,1.2217,2.620
2.692630,1.9328,-1.5221,1.2778,2.772
2.699909,2.0454,-1.0077,1.1759,2.565
2.708245,2.0287,-0.2484,0.9521,2.255
2.715818,1.7846,0.3424,0.6008,1.914
2.724117,1.4854,0.8027,0.2981,1.714
2.731875,1.2287,1.1374,0.0813,1.676
2.740037,0.9225,1.4208,0.0165,1.694
2.747848,0.6260,1.6606,0.0959,1.777
2.755797,0.4968,1.7468,0.3752,1.854
2.764022,0.2691,1.8329,0.7859,2.012
2.772228,0.4175,1.1189,1.3816,1.826
2.779889,0.8287,0.0224,1.8586,2.035
2.787857,1.7549,-0.6424,2.3186,2.978
2.795754,3.0081,-0.8063,2.7298,4.141
2.803862,4.0794,-0.3672,2.7027,4.907
2.812552,4.6886,0.4061,2.0132,5.119
2.820462,4.8613,1.0913,1.0890,5.100
2.827853,4.6989,1.7628,0.4602,5.040
2.835903,3.9704,2.1892,0.0083,4.534
2.844052,2.5921,2.3249,-0.6547,3.543
2.856147,1.7946,2.6694,-1.4726,3.538
2.860602,0.5672,2.6668,-2.1688,3.484
2.875397,-0.1131,2.7415,-2.7182,3.862
2.876777,-0.8089,2.7740,-3.0385,4.193
2.884092,-1.2087,2.8654,-3.2387,4.490
2.892376,-1.3484,2.9773,-3.3668,4.692
2.899957,-1.0932,2.8082,-3.4561,4.585
2.907802,-0.5890,2.6911,-3.7874,4.683
2.916433,0.3128,2.4403,-4.2880,4.944
2.923842,1.0324,2.2483,-4.4637,5.103
2.932393,2.0423,2.2383,-4.5491,5.466
2.940467,2.2557,2.0286,-4.4154,5.357
2.947822,2.1518,1.6630,-4.1433,4.956
2.955676,2.0038,1.2188,-3.9373,4.583
2.964254,1.9825,0.7136,-3.7326,4.286
2.971936,1.3684,0.6870,-3.5812,3.895
2.979739,1.3144,0.4671,-3.3973,3.673
2.987975,1.2220,0.2268,-3.2145,3.446
2.995655,1.0291,-0.0848,-2.9733,3.148
3.003601,0.6568,-0.4420,-2.5996,2.717
3.011622,0.1471,-0.8070,-2.1543,2.305
3.019582,-0.3666,-1.0991,-1.6452,2.012
3.028046,-0.8550,-1.3759,-1.1181,1.968
3.036256,-1.1977,-1.6975,-0.5809,2.157
3.044200,-1.3748,-1.9676,-0.1444,2.405
3.056072,-1.5062,-2.1030,0.2713,2.601
3.060352,-1.4471,-2.2672,0.5907,2.754
3.067834,-1.2364,-2.4448,0.7664,2.845
3.076352,-1.0408,-2.6012,0.7350,2.896
3.083641,-0.9503,-2.7371,0.5437,2.948
3.091593,-0.9511,-2.8404,0.1568,3.000
3.099613,-0.9003,-2.9340,-0.2865,3.082
3.107692,-0.8844,-2.9737,-0.7136,3.183
3.115829,-0.7721,-3.0017,-1.0415,3.270
3.124157,-0.6088,-2.9504,-1.3098,3.285
3.131895,-0.3994,-2.9005,-1.5094,3.294
3.140440,-0.2485,-2.7995,-1.6446,3.256
3.148112,-0.1367,-2.5854,-1.7352,3.117
3.159920,-0.0710,-2.3227,-1.7406,2.903
3.163991,0.0531,-2.0712,-1.6149,2.627
3.171382,0.2570,-1.8667,-1.3073,2.293
3.179996,0.4217,-1.6090,-0.9802,1.931
3.187779,0.5693,-1.3133,-0.7155,1.600
3.195792,0.6257,-1.0683,-0.4853,1.330
3.203334,0.7344,-0.8457,-0.2708,1.152
3.211446,0.9379,-0.5997,-0.0635,1.115
3.219746,1.1834,-0.3928,0.1207,1.253
3.228343,1.4661,-0.2060,0.2615,1.503
3.236607,1.5930,-0.0724,0.3288,1.628
3.243454,1.5689,0.0034,0.3228,1.602
3.257685,1.3206,0.3322,0.3958,1.418
3.259639,1.0660,0.6422,0.5270,1.351
3.268121,1.0070,0.6944,0.6583,1.389
3.277421,1.3550,0.5795,0.8933,1.723
3.283369,1.5430,0.7270,1.0676,2.012
3.291311,1.5362,1.0455,1.3269,2.283
3.299778,1.8097,1.2152,1.5584,2.680
3.307275,2.1688,1.3329,1.8511,3.148
3.315249,2.6457,1.1039,2.2134,3.622
3.323432,2.4438,1.1269,2.5159,3.684
3.331136,2.2542,1.0703,2.7329,3.701
3.339604,2.1521,0.8208,2.8782,3.686
3.347921,2.2885,0.5661,2.8316,3.684
3.357452,2.4590,0.4656,2.5832,3.597
3.363415,2.6892,0.7198,2.0482,3.456
3.371028,2.8725,1.0894,1.3926,3.373
3.379671,2.9259,1.4602,0.7808,3.362
3.387803,2.7125,1.6324,0.2465,3.175
3.395647,2.2383,1.5138,-0.2587,2.715
3.402954,1.7179,1.1771,-0.6547,2.183
3.411725,1.1031,0.8263,-0.9509,1.674
3.419752,0.4510,0.5688,-1.1910,1.395
3.427175,-0.1365,0.4673,-1.4514,1.531
3.434920,-0.7096,0.3236,-1.6255,1.803
3.443995,-1.1896,0.0809,-1.8055,2.164
3.451274,-1.4661,-0.1196,-1.9473,2.440
3.459702,-1.5963,-0.1287,-2.0769,2.623
3.467232,-1.5305,0.0516,-2.1353,2.628
3.476048,-1.3956,0.3760,-2.1800,2.616
3.482826,-1.1430,0.8207,-2.2092,2.619
3.491072,-0.9792,1.4670,-2.1419,2.775
3.498847,-0.7963,2.1031,-2.1880,3.138
3.506906,-0.5532,2.3691,-2.2815,3.335
3.515583,-0.6200,2.5968,-2.4387,3.616
3.522987,-1.1460,2.8270,-2.6322,4.029
3.531064,-1.5606,2.6811,-2.9882,4.307
3.539316,-1.8449,2.2347,-3.2796,4.376
3.547091,-2.0277,1.6086,-3.3601,4.241
3.555336,-2.1179,0.9922,-3.2637,4.015
3.563009,-2.0718,0.4237,-3.0298,3.695
3.571167,-2.0514,-0.0215,-2.7550,3.435
3.578563,-2.0616,-0.4231,-2.4609,3.238
3.586607,-2.1209,-0.8265,-2.2052,3.169
3.594658,-2.1617,-1.1169,-1.9837,3.139
3.602849,-2.1589,-1.3350,-1.8055,3.115
3.611615,-2.1439,-1.5364,-1.6195,3.095
3.619613,-2.1373,-1.6921,-1.4755,3.100
3.627696,-2.0613,-1.7444,-1.3090,3.001
3.635960,-1.9695,-1.7675,-1.1567,2.888
3.643665,-1.9685,-1.7157,-1.0763,2.824
3.655785,-1.9048,-1.6866,-1.0116,2.738
3.659633,-1.8299,-1.6388,-0.9572,2.636
3.667518,-1.7782,-1.5837,-0.8755,2.537
3.675330,-1.6545,-1.5088,-0.7987,2.377
3.682916,-1.4132,-1.4733,-0.6762,2.151
3.690701,-1.2165,-1.3836,-0.4837,1.905
3.698661,-0.9289,-1.2639,-0.1878,1.580
3.706785,-0.7164,-1.0977,0.0035,1.311
3.715374,-0.5419,-0.9563,0.1439,1.108
3.723136,-0.3023,-0.8457,0.3346,0.958
3.731401,-0.0751,-0.8398,0.5475,1.005
3.739868,0.0649,-0.9642,0.8775,1.305
3.747236,0.0783,-1.1475,1.2636,1.709
3.759077,0.0369,-1.4044,1.8509,2.324
3.763543,-0.1003,-1.6288,2.3979,2.901
3.770533,-0.4007,-1.6862,2.7946,3.288
3.778536,-0.7056,-1.6139,2.9906,3.471
3.787326,-0.7740,-1.4809,2.9188,3.363
3.795264,-0.7497,-1.4019,2.6802,3.116
3.803471,-0.4263,-1.2541,2.5031,2.832
3.811088,-0.2339,-1.0254,2.2432,2.478
3.819022,0.0138,-0.7513,1.9433,2.084
3.827218,0.2486,-0.4262,1.5439,1.621
3.835430,0.4686,-0.1162,1.1794,1.274
3.842582,0.8287,0.3258,0.8804,1.252
3.855570,1.2000,0.9288,0.6594,1.655
3.859141,1.5258,1.5135,0.5243,2.212
3.866844,1.5253,2.0271,0.5906,2.605
3.875080,1.2215,2.2800,0.7906,2.705
3.882912,0.8434,2.1966,1.0619,2.581
3.891114,0.7664,1.8373,1.3915,2.429
3.898359,0.6217,1.1817,1.7011,2.163
3.906471,0.7820,0.4952,1.9908,2.195
3.914096,1.2757,0.0145,2.3806,2.701
3.922135,2.0127,-0.0322,2.7956,3.445
3.930060,2.8635,0.5049,2.7849,4.026
3.938762,3.4176,1.2841,2.1918,4.258
3.946293,3.5664,2.0895,1.2259,4.311
3.959246,3.5467,2.6920,0.6017,4.493
3.962344,3.0573,2.7966,0.4862,4.172
3.970347,2.0405,2.7822,0.1470,3.453
3.978884,0.9288,2.6914,-0.7180,2.936
3.986979,0.2123,2.7797,-1.4877,3.160
3.994903,-0.5270,3.0567,-2.1687,3.785
4.002391,-1.0113,3.4243,-2.6859,4.468
4.010182,-1.8442,3.5537,-2.9147,4.952
4.018604,-2.5176,3.6648,-3.0898,5.414
4.027344,-2.5230,3.6131,-3.1878,5.439
4.035511,-2.3805,3.2550,-3.5124,5.348
4.043415,-1.9808,2.8249,-3.7726,5.112
4.050587,-1.5182,2.5625,-4.0746,5.047
4.058960,-1.0018,2.3247,-4.3776,5.057
4.066533,-0.7150,2.0331,-4.4005,4.900
4.074524,-0.4132,1.6881,-4.3087,4.646
4.082390,-0.2592,1.3530,-4.1201,4.344
4.090218,-0.0860,0.9595,-3.9448,4.061
4.097824,-0.0441,0.6973,-3.8470,3.910
4.106391,-0.0756,0.3750,-3.7078,3.727
4.114733,-0.1481,0.0156,-3.5402,3.543
4.122968,-0.2911,-0.1685,-3.3188,3.336
4.130255,-0.5700,-0.3017,-3.0438,3.111
4.141356,-0.8077,-0.5377,-2.5271,2.707
4.146279,-0.9765,-0.7815,-1.7283,2.133
4.160380,-1.1993,-0.9928,-1.1440,1.932
4.162321,-1.4343,-1.1493,-0.5867,1.929
4.169998,-1.7005,-1.2751,-0.1164,2.129
4.178092,-1.8704,-1.3707,0.2850,2.336
4.186800,-1.8803,-1.4299,0.6094,2.440
4.194016,-1.7992,-1.4898,0.7902,2.466
4.202652,-1.6860,-1.6083,0.8590,2.483
4.210776,-1.5429,-1.6925,0.8477,2.442
4.219025,-1.3338,-1.8097,0.7472,2.369
4.226477,-1.2226,-1.9359,0.5315,2.351
4.234893,-1.1780,-1.9897,0.2395,2.325
4.242693,-1.0618,-2.0275,-0.0259,2.289
4.250512,-0.9654,-2.0438,-0.1639,2.266
4.258909,-0.7887,-2.0260,-0.2813,2.192
4.266713,-0.6207,-1.9930,-0.3545,2.117
4.277755,-0.3394,-1.9448,-0.3786,2.010
4.281732,-0.1218,-1.8795,-0.3714,1.920
4.289789,-0.0249,-1.7760,-0.3482,1.810
4.297955,0.1231,-1.7373,-0.3365,1.774
4.305670,0.2119,-1.6389,-0.3789,1.695
4.314278,0.3037,-1.5502,-0.4007,1.630
4.321873,0.4155,-1.4739,-0.3706,1.576
