time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
24.579452,3.2725,1.7374,0.1157,3.707
24.585382,3.4784,1.8682,0.1287,3.950
24.589555,3.6783,1.9573,0.0688,4.167
24.598786,3.8281,2.1763,-0.0423,4.404
24.605549,3.7901,2.6195,-0.1109,4.609
24.613592,4.0347,3.2631,-0.3526,5.201
24.621493,4.4335,4.0681,-0.7417,6.063
24.630207,4.7578,5.0960,-0.9463,7.036
24.638389,4.8577,6.1756,-0.7706,7.895
24.646097,4.3733,7.0287,-0.2293,8.281
24.656519,3.3195,7.2410,0.6217,7.990
24.661677,1.9619,6.4658,1.3899,6.898
24.679595,0.8142,5.0482,2.0356,5.504
24.680729,0.1924,3.7078,2.7937,4.646
24.686427,0.1157,2.7163,3.6805,4.576
24.693342,0.4863,1.9360,4.4922,4.916
24.702253,0.9224,1.3202,4.7392,5.005
24.709343,1.2347,1.0085,4.0180,4.323
24.717353,1.3296,0.9246,2.5997,3.063
24.726256,1.3228,0.6331,1.0770,1.820
24.733782,1.3496,-0.4170,-0.0406,1.413
24.741047,1.4730,-0.7831,-1.1046,2.001
24.752238,1.4983,-0.6258,-2.7130,3.162
24.757409,0.9682,0.0432,-4.0683,4.182
24.779437,-0.0990,0.5301,-5.3048,5.332
24.780484,-1.3081,1.2330,-5.7310,6.006
24.781110,-1.9283,1.6772,-5.3778,5.954
24.789295,-2.0780,1.6044,-5.1763,5.804
24.798088,-2.5014,1.3290,-4.8278,5.597
24.806352,-2.7214,1.5624,-4.9041,5.822
24.814925,-2.2209,1.2722,-4.8349,5.471
24.856011,-1.5747,1.2148,-4.1923,4.640
24.856786,-1.2128,1.3738,-3.4001,3.863
24.857445,-0.3413,1.0793,-1.5782,1.942
24.858115,0.7385,0.9788,0.9310,1.540
24.858735,1.7279,0.9846,3.3665,3.910
24.861031,1.7815,0.9182,5.1585,5.534
24.878802,1.0082,0.9729,6.1071,6.266
24.879892,-0.2386,0.9743,5.8881,5.973
24.885183,-1.8986,1.1172,3.9607,4.532
24.893126,-2.7917,1.2337,1.6281,3.459
24.901397,-3.1827,1.2275,-0.6588,3.474
24.909237,-3.2850,1.1916,-2.3768,4.226
24.917364,-3.1344,1.0057,-3.7583,4.996
24.925765,-2.8955,0.6735,-4.7059,5.566
24.933144,-2.7186,0.3507,-5.3967,6.053
24.941197,-2.7286,-0.0192,-5.5448,6.180
24.952197,-2.8540,-0.4697,-5.2438,5.989
24.957486,-2.9589,-0.9750,-4.3260,5.331
24.977419,-3.1107,-1.3876,-2.8254,4.425
24.978496,-3.3843,-1.5405,-1.1419,3.890
24.985285,-3.7206,-1.6329,0.0651,4.064
24.988948,-4.1408,-1.7970,0.8102,4.586
24.998730,-4.6426,-2.0078,0.8998,5.138
25.004739,-4.9855,-2.2362,0.3370,5.474
25.013066,-5.2166,-2.5043,-0.5168,5.810
25.021072,-5.4259,-2.7119,-1.2952,6.203
25.029577,-5.4959,-2.9513,-1.8709,6.513
25.037546,-5.4487,-3.2193,-2.1045,6.669
25.044952,-5.0360,-3.4487,-1.9566,6.410
25.053962,-4.2549,-3.7221,-1.6327,5.884
25.060979,-3.4666,-3.9972,-1.2906,5.446
25.078096,-2.7881,-4.0750,-0.8838,5.016
25.079654,-2.2942,-4.0615,-0.5809,4.701
25.084908,-1.8416,-4.1179,-0.3469,4.524
25.092846,-1.4700,-4.2943,-0.3063,4.549
25.101462,-1.2936,-4.4789,-0.3730,4.677
25.108695,-1.2802,-4.6135,-0.6123,4.827
25.117333,-1.4764,-4.4501,-0.7642,4.751
25.125457,-1.8190,-4.0802,-0.6925,4.521
25.133807,-1.8362,-3.8631,-0.5685,4.315
25.141601,-1.8386,-4.0405,0.1981,4.444
25.151878,-2.2726,-4.4990,1.6258,5.296
25.157286,-3.4188,-4.9314,2.0838,6.352
25.173184,-3.8362,-4.3587,3.3127,6.685
25.174064,-1.8596,-2.0822,6.0714,6.682
25.182274,-0.1466,1.6389,3.2118,3.609
25.188590,1.0795,7.3255,-8.1526,11.013
25.197334,5.2609,10.9687,-17.8250,21.581
25.205206,9.7440,13.5352,-21.3319,27.078
25.212725,11.5485,15.2098,-13.9532,23.652
25.221373,11.4543,14.6040,-0.4363,18.565
25.228514,8.6891,10.8596,8.9122,16.518
25.236649,5.4293,5.7660,9.3210,12.231
25.245271,2.4639,1.4683,4.9061,5.683
25.252594,0.1611,-1.1799,1.9709,2.303
25.260688,-1.4246,-2.2876,2.7464,3.848
25.268993,-1.8689,-1.8586,4.5954,5.298
25.276581,-1.6026,-1.1020,4.5421,4.941
25.284641,-0.9893,-0.5674,2.7837,3.008
25.292523,-0.7994,-0.2820,0.5868,1.031
25.300400,-1.3622,-0.0612,-1.2012,1.817
25.308566,-2.2165,0.1634,-2.1769,3.111
25.316938,-3.0131,0.3916,-2.4853,3.925
25.324429,-3.6932,0.7061,-2.6964,4.627
25.332493,-4.2963,1.0920,-3.0448,5.378
25.341074,-4.6523,1.4149,-3.1956,5.819
25.351234,-4.7319,1.5855,-3.0669,5.857
25.356348,-4.2659,1.4625,-2.7806,5.298
25.374833,-3.0236,0.9984,-2.5225,4.062
25.375974,-2.0070,0.4754,-2.2065,3.020
25.381178,-1.1613,-0.0535,-1.8972,2.225
25.388336,-0.4364,-0.5096,-1.5065,1.649
25.396790,0.2229,-0.9239,-1.2409,1.563
25.404395,0.8903,-1.2868,-1.1150,1.921
25.413400,1.4074,-1.5250,-1.0936,2.346
25.421096,1.8885,-1.7086,-1.0469,2.754
25.429134,2.5223,-1.9430,-0.8479,3.295
25.436580,2.9470,-2.0003,-0.5691,3.607
25.445369,2.9805,-1.9557,-0.1418,3.568
25.452311,2.5882,-1.8216,0.4494,3.197
25.460625,1.8821,-1.5919,1.1460,2.718
25.471502,1.2217,-1.4736,1.7493,2.593
25.476406,0.8309,-1.4267,2.1148,2.683
25.485032,0.7545,-1.4344,2.1316,2.678
25.492098,0.6533,-1.4910,2.0472,2.616
25.500283,0.7021,-1.5670,1.7736,2.469
25.508876,0.6943,-1.5074,1.5610,2.278
25.517202,0.4800,-1.3308,1.2799,1.908
25.524896,0.6401,-1.4962,0.9603,1.890
25.532842,1.2135,-1.3463,0.6313,1.919
25.540678,1.3697,-1.4568,0.0155,2.000
25.549120,1.1369,-1.6724,-0.3759,2.057
25.557024,0.8346,-1.7763,-0.6816,2.078
25.568257,0.4288,-1.9778,-0.8755,2.205
25.572150,0.2239,-2.1559,-0.9655,2.373
25.586948,0.2525,-2.4169,-1.0711,2.656
25.588334,0.7273,-2.5304,-1.0761,2.844
25.596476,1.4555,-2.4601,-0.6722,2.936
25.604178,1.9966,-2.3416,-0.2209,3.085
25.613081,2.1758,-2.0939,0.3666,3.042
25.620047,2.0287,-1.7617,0.8815,2.828
25.628927,1.4976,-1.2520,1.3719,2.386
25.636703,0.8477,-0.7223,1.6566,1.996
25.644909,0.3236,-0.1740,1.7276,1.766
25.652693,0.1275,0.4512,1.7226,1.785
25.660090,0.1299,1.0167,1.6670,1.957
25.672701,0.0769,1.3001,1.5938,2.058
25.675953,0.3554,1.3987,1.4463,2.043
25.684609,0.5696,1.3841,1.1180,1.868
25.691955,0.7920,1.3547,0.6396,1.695
25.700239,0.8623,1.3685,0.0323,1.618
25.708147,0.9420,1.4948,-0.4927,1.834
25.716107,1.0657,1.6262,-0.9026,2.144
25.724744,1.3020,1.7572,-1.2723,2.530
25.732408,1.5828,2.2180,-1.5300,3.125
25.740204,1.8696,2.9612,-1.6288,3.862
25.747952,2.3022,3.9558,-1.6970,4.881
25.755938,2.5851,5.0538,-1.7533,5.941
25.767200,2.6846,6.2508,-1.8028,7.038
25.771981,2.6463,7.3664,-1.8431,8.041
25.790249,2.2488,8.2404,-1.7033,8.710
25.790989,1.3593,8.3314,-0.8902,8.488
25.796374,0.3397,7.9397,0.3537,7.955
25.803711,-0.4969,6.8091,2.0390,7.125
25.812242,-0.1135,5.0333,4.0783,6.479
25.819737,0.8784,3.6080,5.6100,6.728
25.829036,2.0903,2.4959,6.5874,7.348
25.835650,3.1445,1.6978,6.4868,7.406
25.843620,3.8415,1.1835,5.4091,6.739
25.851787,4.1584,0.8083,3.9366,5.783
25.859818,3.9106,0.6620,2.0518,4.465
25.868622,3.7673,0.5927,0.6104,3.862
25.875866,3.4839,0.5859,-0.5693,3.578
25.889692,3.0468,0.1087,-1.5117,3.403
25.891679,2.4681,-0.4953,-2.2322,3.364
25.899767,1.2801,-0.5604,-2.8333,3.159
25.907708,0.0207,0.6114,-3.1380,3.197
25.915668,-1.2808,1.5687,-3.6587,4.182
25.923722,-2.0975,1.9595,-3.4503,4.488
25.932335,-2.6491,1.6470,-3.4844,4.677
25.940484,-2.3322,1.3325,-3.5281,4.434
25.948857,-2.1712,0.9728,-3.4062,4.155
25.956585,-2.2729,1.0321,-3.7219,4.481
25.967012,-2.1880,0.9419,-3.3231,4.089
25.971692,-2.4065,0.4281,-2.1605,3.262
25.989812,-1.6487,0.4687,0.1267,1.719
25.990812,-0.9881,0.5849,2.7784,3.006
25.998199,-0.7416,0.6890,5.2112,5.309
26.003623,-1.6267,0.8375,6.5650,6.815
26.012075,-3.2214,0.6847,5.6416,6.533
26.019798,-4.1328,0.5513,3.0584,5.171
26.028572,-4.6293,0.3138,0.2484,4.647
26.036588,-4.6428,0.1377,-1.8954,5.017
26.044328,-4.5922,-0.0747,-3.2505,5.627
26.052539,-4.5769,-0.3669,-4.1243,6.172
26.060223,-4.5200,-0.7883,-4.5434,6.457
26.076377,-4.2165,-1.1475,-4.5264,6.292
26.077577,-3.7920,-1.5240,-4.1047,5.792
26.083610,-3.2975,-1.6667,-3.1250,4.839
26.091404,-2.7280,-1.6661,-1.7424,3.641
26.099565,-2.2072,-1.5305,-0.2630,2.699
26.107607,-1.8023,-1.3201,0.8357,2.385
26.115542,-1.7261,-1.1476,1.0887,2.341
26.123984,-2.0695,-1.1913,0.6180,2.467
26.131630,-2.6266,-1.3185,-0.3111,2.955
26.141175,-3.0776,-1.4051,-1.2769,3.616
26.148740,-3.4057,-1.5071,-2.0348,4.244
26.156282,-3.7130,-1.5904,-2.4547,4.727
26.166994,-4.0841,-1.7894,-2.5155,5.119
26.171498,-4.4974,-2.0362,-2.2290,5.417
26.190841,-4.7964,-2.3885,-1.6520,5.607
26.192188,-4.7885,-2.8207,-0.9606,5.640
26.196817,-4.2864,-3.2820,-0.4545,5.418
26.203387,-3.5675,-3.6016,-0.1705,5.072
26.211100,-2.8315,-3.7780,0.1178,4.723
26.220077,-2.2167,-3.9394,0.1925,4.524
26.227894,-1.8434,-4.1260,-0.0222,4.519
26.235748,-1.7072,-4.3480,-0.3244,4.682
26.244487,-1.7262,-4.3775,-0.5799,4.741
26.252326,-1.7755,-4.1139,-0.4020,4.499
26.259076,-1.8325,-3.9723,-0.3085,4.385
26.270348,-2.2290,-4.2926,-0.3183,4.847
26.275266,-2.7745,-4.8646,-0.1845,5.603
26.283375,-2.8002,-4.4741,0.1848,5.281
26.291134,-1.5336,-2.7909,2.7494,4.207
26.299875,0.9657,-0.2570,8.1506,8.212
26.307991,3.4180,2.8941,6.3414,7.764
26.315172,3.8998,6.1591,-4.5751,8.607
26.323699,4.3716,7.8681,-14.5196,17.083
26.331942,6.1256,9.2408,-18.9130,21.923
26.339193,7.3424,10.7579,-11.2996,17.243
26.347915,5.7720,10.4289,0.1472,11.921
26.355907,3.2352,8.1012,7.9849,11.826
26.366689,1.4351,4.4992,8.2237,9.483
26.371780,0.3836,1.5348,3.5018,3.843
26.387924,-0.5789,0.2224,0.2353,0.663
26.389127,-1.0014,0.2351,0.4276,1.114
26.395317,-0.5934,0.9313,1.5523,1.905
26.403313,-0.5748,1.2938,1.5645,2.110
26.411963,-0.9711,1.3790,0.5286,1.768
26.419082,-1.7372,1.1685,-0.6991,2.207
26.426833,-2.5452,0.8868,-1.5713,3.120
26.434973,-3.1694,0.6496,-1.7869,3.696
26.443428,-3.5639,0.5742,-1.4542,3.892
26.450916,-3.7350,0.6279,-0.9672,3.909
26.459578,-3.6734,0.7228,-0.6866,3.806
26.467671,-3.4141,0.7905,-0.8592,3.608
26.475194,-2.9278,0.7489,-1.2000,3.252
26.491867,-2.3578,0.6026,-1.4709,2.844
26.492851,-1.8288,0.3887,-1.6494,2.493
26.498748,-1.3328,0.1163,-1.8098,2.251
26.506932,-0.8136,-0.1828,-1.9260,2.099
26.515170,-0.3084,-0.4461,-1.9121,1.988
26.522846,0.1041,-0.6654,-1.7428,1.868
26.531120,0.6934,-0.8886,-1.4106,1.806
26.538839,1.3125,-1.1057,-1.0785,2.027
26.546800,1.8827,-1.2859,-0.7636,2.404
26.555395,2.3370,-1.4653,-0.4621,2.797
26.572238,2.8139,-1.6583,-0.3008,3.280
26.573183,3.3151,-1.8800,-0.1582,3.814
26.596755,3.9183,-2.1190,0.1402,4.457
26.597817,4.1440,-2.1496,0.5320,4.699
26.598392,3.7540,-2.0161,0.9910,4.375
26.603136,2.9039,-1.8804,1.3110,3.700
26.613039,2.1462,-1.8374,1.4911,3.195
26.619416,1.5647,-1.9045,1.6613,2.972
26.627403,1.1760,-1.9635,1.7000,2.851
26.635029,1.0080,-2.0338,1.5738,2.762
26.643027,0.9123,-2.1118,1.4191,2.703
26.651184,0.8515,-2.0659,1.3475,2.609
26.659236,0.6769,-1.9080,1.3611,2.439
26.666578,0.5171,-1.6756,1.2164,2.134
26.674859,0.3946,-1.8617,0.9299,2.118
26.690189,0.4926,-1.7689,0.6293,1.941
26.691634,1.0853,-1.4797,0.4522,1.890
26.698953,1.3137,-1.2360,-0.0926,1.806
26.706871,1.0641,-1.2591,-0.5723,1.745
26.714941,0.5330,-1.2008,-1.0249,1.666
26.722486,0.0319,-1.2243,-1.2338,1.738
26.731375,-0.1550,-1.2298,-0.9245,1.546
26.739239,-0.0569,-1.2597,-0.3174,1.300
26.747011,0.3191,-1.3718,0.3194,1.444
26.755146,0.9220,-1.3641,1.0539,1.955
26.766636,1.6264,-1.2633,1.6694,2.651
26.771156,2.0585,-1.1243,2.0131,3.091
26.786418,2.2589,-0.8531,2.0389,3.160
26.787959,2.4079,-0.5086,1.8327,3.069
26.795004,2.4209,-0.1035,1.4270,2.812
26.802570,2.2395,0.3414,0.9450,2.455
26.812388,2.1876,0.7478,0.5488,2.376
26.818500,2.0558,1.1770,0.0993,2.371
26.826654,2.0715,1.2655,-0.3263,2.449
26.834969,1.6648,1.5736,-0.6044,2.369
26.842973,1.2603,1.6937,-0.8478,2.275
26.850706,0.8697,1.7175,-1.0500,2.193
26.858441,0.6200,1.8230,-1.1569,2.246
26.867033,0.5331,2.0220,-1.1865,2.404
26.874444,0.5301,2.3742,-1.2705,2.744
26.890170,0.5599,2.9594,-1.2437,3.259
26.891471,0.6071,3.8208,-1.2848,4.076
26.898946,0.8454,4.8914,-1.3858,5.154
26.906961,1.1214,6.0490,-1.5177,6.337
26.914331,1.1974,7.3196,-1.5314,7.573
26.922269,1.1477,8.5419,-1.0063,8.677
26.931042,0.5624,9.3344,0.3296,9.357
26.938880,0.0084,8.3856,2.2396,8.680
26.946106,0.1194,6.3118,3.9343,7.438
26.954315,0.4165,4.4212,5.4760,7.050
26.966635,0.9475,2.8159,6.5357,7.179
26.970111,1.5503,1.5899,6.5873,6.952
26.990262,2.1169,0.7196,5.3366,5.786
26.991992,2.1897,0.0327,3.4855,4.116
26.999364,2.0470,-0.4014,1.8543,2.791
27.001951,1.8024,-0.6141,0.6248,2.004
27.010570,1.4368,-0.9072,-0.4747,1.764
27.018806,1.0023,-1.2905,-1.5629,2.261
27.026377,0.3710,-1.2705,-2.6091,2.926
27.034300,-0.2756,-0.5327,-3.1169,3.174
27.042270,-1.0222,0.4736,-3.1341,3.330
27.050776,-1.5170,1.2706,-2.6863,3.337
27.058814,-1.5873,1.7095,-2.3028,3.278
27.066614,-1.4459,1.7937,-2.1626,3.160
27.074141,-1.4021,1.6078,-2.2912,3.131
27.085799,-1.4437,1.5319,-2.4254,3.211
27.089929,-1.4493,1.3498,-2.6961,3.345
27.098069,-1.4727,0.9434,-2.5223,3.069
27.105957,-1.6436,0.5743,-1.7489,2.468
27.114594,-1.1802,0.4911,-0.2819,1.309
27.122176,-0.4864,0.4000,1.5473,1.671
27.130626,-0.0024,0.2640,3.2519,3.263
27.137764,0.0484,0.3576,4.5988,4.613
27.145961,-0.5355,0.4849,5.0214,5.073
27.154609,-1.8033,0.3813,3.9242,4.335
27.166926,-2.7480,0.2813,1.8094,3.302
27.170309,-3.3987,0.2337,-0.3029,3.420
27.192131,-3.7217,0.0973,-1.9757,4.215
27.193185,-3.8315,-0.0647,-3.1975,4.991
27.193768,-3.6399,-0.1116,-3.8995,5.336
27.202357,-3.6672,-0.2709,-4.2957,5.655
27.210359,-3.8885,-0.5195,-4.3573,5.863
27.217853,-3.9324,-0.7710,-4.0601,5.705
27.226452,-3.6385,-1.0212,-3.4006,5.084
27.233822,-3.1931,-1.2068,-2.2705,4.100
27.241864,-2.8102,-1.2847,-0.9319,3.227
27.249802,-2.5856,-1.2833,0.1941,2.893
27.258647,-2.5953,-1.3102,0.7698,3.007
27.266152,-2.7846,-1.3604,0.5656,3.150
27.274142,-3.1467,-1.6100,-0.0211,3.535
27.289247,-3.3870,-1.8075,-0.8152,3.925
27.290772,-3.6323,-1.8698,-1.5662,4.375
27.298719,-3.8166,-1.9330,-2.1129,4.772
27.306074,-4.0562,-2.0809,-2.4038,5.154
27.313667,-4.2940,-2.2701,-2.4845,5.456
27.321895,-4.5608,-2.5961,-2.0250,5.625
27.329730,-4.3394,-2.8381,-0.9249,5.267
27.337730,-3.5823,-3.1767,-0.0877,4.789
27.345722,-2.9049,-3.5747,-0.0265,4.606
27.353734,-2.3532,-3.7840,-0.1347,4.458
27.366435,-2.0264,-3.9728,-0.0335,4.460
27.370100,-1.8251,-4.1809,0.0802,4.563
27.389841,-1.5672,-4.2718,0.2477,4.557
27.392332,-1.3614,-4.2972,0.4829,4.533
27.396998,-1.1331,-4.2821,0.4467,4.452
27.401677,-0.8805,-4.2063,0.2332,4.304
27.410976,-0.9148,-4.0351,-0.0051,4.137
27.417766,-1.5717,-4.2205,-0.0150,4.504
27.426357,-2.4913,-4.3237,0.3762,5.004
27.434408,-2.6322,-3.5359,0.8575,4.491
27.441446,-1.3665,-1.9974,4.5709,5.172
27.450269,1.2633,-0.2275,10.0694,10.151
27.458301,3.5323,2.3356,6.0524,7.387
27.466089,4.1489,6.0482,-7.2337,10.301
27.473590,5.4509,8.6674,-16.9313,19.786
27.486737,7.4593,10.6396,-19.5726,23.493
27.489440,7.7285,11.9534,-11.5396,18.324
27.497450,6.1228,11.0236,0.3501,12.615
27.505404,3.7138,7.8183,8.4004,12.062
27.513593,2.2422,3.4822,8.6763,9.614
27.521535,1.0838,0.1588,4.3209,4.458
27.530237,-0.0223,-1.3896,1.7499,2.235
27.537491,-0.9890,-1.3863,2.4095,2.951
27.545688,-1.5671,-0.4962,3.1191,3.526
27.553342,-1.7358,0.2289,2.0658,2.708
27.564772,-1.8315,0.6446,0.3301,1.970
27.569291,-2.1995,0.8591,-0.7937,2.491
27.585109,-2.5463,0.8683,-0.9640,2.858
27.586562,-2.8726,0.8714,-0.7291,3.089
27.595160,-3.1103,0.9064,-0.4852,3.276
27.601338,-3.3665,1.0700,-0.3615,3.551
27.612273,-3.5071,1.2427,-0.5501,3.761
27.617285,-3.5242,1.4181,-0.9551,3.917
27.625376,-3.3186,1.5227,-1.4297,3.921
27.633457,-2.9560,1.5328,-1.6588,3.720
27.641903,-2.4062,1.3552,-1.8699,3.335
27.649226,-1.8176,1.0748,-2.1447,3.010
27.657343,-1.3020,0.7652,-2.1258,2.608
27.665930,-0.7921,0.3679,-2.0144,2.196
27.673372,-0.3209,-0.0013,-1.8136,1.842
27.690370,0.0190,-0.3394,-1.5150,1.553
27.691832,0.4001,-0.6238,-1.2639,1.465
27.698763,0.8937,-0.7936,-1.0632,1.600
27.705588,1.4332,-0.9298,-0.9454,1.953
27.713172,2.0902,-1.0829,-0.7304,2.465
27.721254,2.9067,-1.2998,-0.5973,3.240
27.729228,3.5403,-1.4042,-0.4351,3.833
27.738159,3.7933,-1.4667,-0.0414,4.067
27.745379,3.5245,-1.4349,0.5740,3.848
27.753852,2.7488,-1.4818,1.2026,3.346
27.766266,1.9280,-1.6256,1.6801,3.030
27.769547,1.2745,-1.8019,1.9149,2.922
27.788692,0.9593,-1.9499,1.9912,2.947
27.789902,0.8516,-1.9914,1.9883,2.940
27.796468,0.7825,-2.0619,1.9171,2.922
27.801063,0.4813,-1.8075,1.5101,2.404
27.809098,0.7672,-1.4980,1.1485,2.038
27.817047,0.6484,-1.2899,0.6779,1.595
27.825405,0.3449,-1.3147,0.3790,1.411
27.833076,0.1098,-1.5141,0.0163,1.518
27.841159,0.0740,-1.7337,-0.2993,1.761
27.849902,0.3061,-2.3362,-0.9409,2.537
27.857253,0.6957,-2.5149,-1.4248,2.973
27.867254,1.0683,-2.8562,-1.9439,3.616
27.873511,1.7987,-3.1765,-1.6948,4.025
27.890777,2.2036,-3.3085,-0.6623,4.030
27.892769,2.1200,-3.4786,-0.0856,4.075
27.897656,2.0906,-2.7646,0.1500,3.469
27.904845,1.1749,-1.5281,1.0137,2.178
27.913062,0.6739,-0.0745,3.0066,3.082
27.921008,-0.4615,0.7118,4.7368,4.812
27.929012,-1.7776,0.7630,4.9231,5.290
27.937061,-2.3718,0.7930,3.9461,4.672
27.944849,-2.2006,0.5580,2.0149,3.035
27.952996,-1.0479,0.4045,0.3881,1.188
27.961947,0.0193,0.1430,-0.7065,0.721
27.969787,0.7366,-0.0500,-1.1400,1.358
27.982195,1.0536,-0.1277,-1.0316,1.480
27.985580,1.3206,-0.1090,-0.5638,1.440
28.001444,1.6106,0.0865,0.1065,1.616
28.002215,1.8360,0.2940,0.6843,1.981
28.009479,2.0180,0.4863,1.0243,2.315
28.017624,2.1286,0.6347,1.0583,2.460
28.024952,2.2378,0.8624,0.7099,2.501
28.033113,2.2326,1.1165,0.1994,2.504
28.040610,2.3231,1.4180,-0.8445,2.850
28.049046,3.0457,2.1019,-3.4860,5.084
28.056627,2.5398,2.9329,-2.2416,4.481
28.065755,2.7569,3.5783,-1.6872,4.822
28.073011,3.0316,3.9766,-1.0264,5.105
28.087662,2.9545,4.2603,-0.2048,5.189
28.089235,2.8876,4.3644,0.2845,5.241
28.096965,2.8993,4.4512,0.2076,5.316
28.104697,3.0117,4.8125,0.0877,5.678
28.113172,2.9709,5.2282,-0.0481,6.013
28.120749,2.6318,5.8043,-0.0294,6.373
28.129275,2.1520,5.4664,0.3339,5.884
28.137301,2.1540,3.9952,0.5740,4.575
28.145364,2.2109,2.5928,0.9417,3.535
28.153260,2.3025,1.4816,1.4915,3.118
28.165871,2.3973,0.7278,2.0626,3.245
28.174235,2.4545,0.2952,2.5386,3.543
28.192387,2.5503,-0.0080,2.9194,3.876
28.194713,2.4916,-0.2206,3.0395,3.936
28.195431,2.4220,-0.4940,2.8345,3.761
28.201673,2.7742,-0.7217,2.3254,3.691
28.210441,2.7805,-0.8220,2.3421,3.727
28.217020,2.3893,-0.4263,2.2886,3.336
28.224742,2.7602,0.5510,0.1662,2.820
28.233635,2.3404,0.2425,-0.1849,2.360
28.241329,2.1727,0.0378,-0.6927,2.281
28.248910,2.3322,-0.1780,-1.1237,2.595
28.257340,2.3276,-0.3893,-1.0465,2.582
28.265273,2.4016,-0.5683,-1.6720,2.981
28.272987,1.2028,-0.5408,-1.9219,2.331
28.289295,0.1284,-0.3835,-2.0037,2.044
28.289964,-0.1876,-0.2513,-1.8286,1.855
28.296528,-0.5229,-0.3292,-1.9515,2.047
28.304268,-0.9229,-0.5716,-1.7470,2.057
28.312489,-1.5456,-0.8755,-0.9452,2.012
28.320619,-1.7298,-0.6949,0.6339,1.969
28.328617,-2.3090,-0.1264,2.9478,3.747
28.336626,-2.6082,0.6267,4.4177,5.168
28.345767,-2.3280,0.7609,2.1996,3.292
28.353367,-1.3924,0.9340,-0.1051,1.680
28.363025,-0.2105,1.1520,-1.4844,1.891
28.368924,1.2664,1.1233,-2.3620,2.906
28.385900,2.1932,1.1273,-2.6883,3.648
28.386639,0.7713,0.8653,-2.2277,2.511
28.392513,-0.3841,0.5372,-1.8816,1.994
28.401290,-1.4031,0.0212,-1.4978,2.052
28.408963,-2.3608,-0.3572,-1.0590,2.612
28.416698,-3.1871,-0.7570,-0.5415,3.320
28.425231,-3.6324,-1.0555,-0.3226,3.796
28.433299,-3.9201,-1.2881,-0.3729,4.143
28.441158,-4.2897,-1.4917,-0.6012,4.581
28.448555,-4.3648,-1.6981,-0.5972,4.721
28.457375,-4.1337,-1.9088,-0.6006,4.593
28.465073,-3.4414,-2.1203,-0.6292,4.091
28.473421,-2.5235,-2.3472,-0.6122,3.500
28.483919,-1.8964,-2.4241,-0.6734,3.151
28.488214,-1.5411,-2.4388,-0.5148,2.930
28.496265,-1.6258,-2.4020,-0.1864,2.906
28.504298,-1.9891,-2.3496,0.3644,3.100
28.512238,-2.2594,-2.2911,0.5555,3.265
28.520348,-2.4164,-2.1804,0.3336,3.272
28.528578,-2.4803,-1.9308,0.0369,3.143
28.536354,-2.3460,-1.6664,-0.3627,2.900
28.545271,-2.1625,-1.5978,-0.6333,2.762
28.553120,-2.0165,-1.5907,-0.7650,2.680
28.562153,-1.3339,-1.6268,-1.3699,2.510
28.568808,-0.8990,-1.8075,-1.7012,2.640
28.578885,-0.4950,-2.1452,-2.1401,3.070
28.584523,-0.3082,-2.5612,-2.3012,3.457
28.592137,-0.6441,-2.7559,-2.0791,3.512
28.600292,-2.3157,-2.4793,-1.4131,3.675
28.608795,-1.1207,-2.6490,-1.8270,3.408
28.616526,-0.6705,-3.0921,-1.3445,3.438
28.625116,-0.9373,-3.3511,-0.7321,3.556
28.632352,-1.3161,-3.4513,-0.0862,3.695
28.640235,-1.7202,-3.4484,0.1857,3.858
28.648693,-2.3236,-3.4096,0.3164,4.138
28.656120,-2.9880,-3.3391,0.3521,4.495
28.663978,-3.3315,-3.3147,0.1586,4.702
28.672357,-3.2788,-3.2995,-0.0993,4.653
28.685727,-2.9243,-3.2329,-0.2668,4.367
28.688214,-2.6485,-2.9849,-0.4504,4.016
28.696014,-2.2925,-2.4583,-0.4782,3.395
28.704933,-1.4596,-1.8562,0.0252,2.362
28.712258,-0.8824,-1.4020,0.6789,1.790
28.720103,-0.7384,-0.8956,1.6535,2.020
28.727935,0.0560,-0.5178,2.8267,2.874
28.735915,1.0909,0.1376,3.7249,3.884
28.744147,2.5150,1.0738,4.6512,5.396
28.752680,3.6668,2.0603,5.5622,6.973
28.760973,4.4840,2.9641,6.1389,8.160
28.768171,5.3840,3.5477,5.9619,8.782
28.784159,5.2935,4.0452,5.9070,8.904
28.784857,4.1634,3.8092,5.7560,8.061
28.792026,3.8296,2.8765,4.2970,6.435
28.799902,3.7202,2.2893,2.3979,4.983
28.808403,2.8717,1.9421,0.9443,3.593
28.816343,1.7157,1.9437,-0.0761,2.594
28.824655,0.3144,2.5817,-0.4299,2.636
28.832110,-0.6956,3.3557,-0.4688,3.459
28.840753,-0.8987,4.3082,-0.4533,4.424
28.848487,-0.9013,5.1376,-0.4591,5.236
28.856329,-0.7026,5.4124,-0.8498,5.524
28.864107,-0.0028,4.9563,-1.8986,5.307
28.871845,0.7120,4.1291,-3.1514,5.243
28.882110,0.4435,3.0494,-3.2744,4.496
28.887682,-1.6037,1.9212,-1.7718,3.066
28.895824,-4.1289,0.7759,0.9382,4.305
28.904447,-4.9225,-0.5192,3.4263,6.020
28.911746,-4.1458,-1.3870,3.6831,5.716
28.919785,-3.0734,-1.0877,2.6325,4.190
