time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.450178,0.3289,-0.7613,0.1036,0.836
0.460598,0.2984,0.2611,0.4799,0.623
0.466203,0.0357,0.5781,0.7864,0.977
0.474563,-0.3274,0.0827,0.7400,0.813
0.481993,-0.4372,-0.1373,0.3903,0.602
0.490030,-0.1549,-0.3626,0.0150,0.395
0.497888,0.4393,-0.4552,-0.3111,0.705
0.506892,1.2039,-0.1577,-0.6413,1.373
0.514356,0.8925,-0.7687,-1.1705,1.661
0.527847,0.0753,-1.2487,-1.4044,1.881
0.530167,0.0740,-1.0792,-1.2494,1.653
0.552299,0.0767,-1.1129,-0.9926,1.493
0.553292,0.1713,-1.4140,-0.8320,1.650
0.554285,0.4926,-1.3158,-0.6649,1.554
0.562222,0.6837,-1.1106,-0.6325,1.449
0.570306,0.7973,-0.9227,-0.7365,1.425
0.578039,0.7791,-0.7407,-0.8507,1.371
0.587055,1.3824,-0.1634,-0.6936,1.555
0.594829,1.6624,0.6967,-0.2311,1.817
0.602639,0.3449,0.5387,-0.1743,0.663
0.610596,-0.8137,0.3670,0.0090,0.893
0.619749,-1.2052,0.4870,0.4381,1.372
0.627213,-1.2121,0.1228,0.5667,1.344
0.634742,-1.3852,-0.6532,0.3883,1.580
0.642010,-1.5447,-0.9186,0.4888,1.863
0.650499,-1.7074,-0.6757,0.8296,2.015
0.663168,-1.7254,-0.4519,1.0712,2.081
0.666811,-1.5776,-0.4033,1.1845,2.014
0.674088,-1.1573,-0.3680,1.2996,1.779
0.682915,-0.7748,-0.2747,1.4020,1.625
0.690030,-0.4044,-0.0936,1.5801,1.634
0.697812,0.0432,0.1663,1.7362,1.745
0.706183,0.3995,0.4111,1.7158,1.809
0.714462,0.5987,0.6424,1.5516,1.783
0.723212,0.6671,0.6400,-2.1468,2.337
0.729998,0.4136,1.2087,-1.0699,1.666
0.746526,1.1465,0.8861,-2.5711,2.951
0.747539,1.1001,0.5663,-3.4859,3.699
0.753906,0.6980,0.5938,-3.5392,3.656
0.762109,0.5288,0.8025,-2.7688,2.931
0.769698,0.2980,0.7917,-1.7143,1.912
0.777839,0.3895,1.3486,-0.6950,1.566
0.786652,-0.1147,1.4313,0.1846,1.448
0.793783,0.2350,1.7920,1.0756,2.103
0.802841,1.3989,1.3378,1.6440,2.540
0.810434,1.6574,0.2802,1.3706,2.169
0.820259,1.6331,-0.3360,1.1412,2.020
0.826037,1.4901,-0.3311,1.2217,1.955
0.834432,0.8717,0.1837,1.2265,1.516
0.842402,0.3461,0.7201,1.0055,1.284
0.850210,0.0261,1.2235,1.3312,1.808
0.864191,0.2817,1.1735,0.6996,1.395
0.866375,0.7422,0.8317,-0.0154,1.115
0.874669,1.1182,0.4682,-0.6404,1.371
0.881860,1.2980,0.0497,-1.3224,1.854
0.890217,1.4522,-0.6139,-1.9403,2.500
0.897884,1.4277,-0.8883,-1.4194,2.201
0.906858,1.1530,-0.9868,-0.3189,1.551
0.913839,1.3941,-0.7763,0.6720,1.731
0.923255,1.8114,-0.5387,1.3356,2.314
0.930413,2.1911,-0.4726,1.5202,2.708
0.943130,2.1416,-0.6137,1.2258,2.543
0.945870,1.5199,-0.7999,0.7698,1.882
0.953891,0.5005,-1.2190,0.3828,1.372
0.961651,-0.2752,-1.4088,0.1797,1.447
0.969821,-0.5259,-1.4596,0.1860,1.563
0.977572,-0.5092,-1.5341,0.3057,1.645
0.986644,-0.3993,-1.6119,0.2488,1.679
0.993728,-0.2792,-1.5383,-0.0608,1.565
1.002008,-0.1043,-1.2656,-0.5482,1.383
1.010519,0.1528,-1.0361,-0.9826,1.436
1.018893,0.6507,-0.9041,-1.1698,1.615
1.026584,0.8837,-0.6471,-1.1578,1.594
1.034048,1.0197,-0.5862,-0.9926,1.539
1.041854,1.0503,-0.7765,-0.6991,1.481
1.049920,0.7616,-0.8603,-0.4546,1.236
1.061054,0.5035,-0.7101,-0.0505,0.872
1.066116,0.3132,-0.6780,0.1330,0.759
1.073683,0.0912,-1.0288,0.2136,1.055
1.082340,0.1622,-1.4871,0.1440,1.503
1.089991,0.2593,-1.5258,0.1451,1.554
1.097591,0.1119,-1.2936,0.0983,1.302
1.105742,0.0821,-0.9275,-0.0317,0.932
1.114046,0.2870,-0.6967,0.0177,0.754
1.122409,0.7919,-0.5999,0.2332,1.020
1.129465,1.2832,-0.3821,0.1510,1.347
1.140100,1.7537,-0.2033,0.0357,1.766
1.145558,1.9701,-0.2554,0.0700,1.988
1.153446,1.5075,-0.4044,0.2294,1.578
1.161676,0.7089,-0.6029,0.5988,1.107
1.170173,-0.1772,-0.7828,1.1438,1.397
1.178149,-0.8077,-0.9742,1.5359,1.990
1.185710,-1.0403,-0.8608,1.7030,2.173
1.194086,-0.9011,-0.5764,2.1580,2.409
1.201782,-0.6903,-0.6010,2.8108,2.956
1.210555,-0.7272,-0.2804,3.8199,3.899
1.218841,-0.6092,-0.2381,4.2421,4.292
1.226008,-0.8787,0.2251,4.1620,4.260
1.239646,-1.7274,0.8705,3.6430,4.125
1.241998,-1.9374,0.9182,2.8615,3.576
1.249667,-0.8585,0.0711,2.0132,2.190
1.264595,0.1256,-0.3569,0.9976,1.067
1.265535,1.5723,-1.0402,0.2117,1.897
1.273808,4.5013,-3.1435,-0.4593,5.510
1.281532,6.1333,-3.7282,-1.7137,7.379
1.289437,4.0051,-1.6213,-1.9132,4.725
1.297908,2.3870,-0.9588,-2.0248,3.274
1.305920,1.0263,-0.6070,-2.5366,2.803
1.314334,0.4223,-0.7096,-2.8624,2.979
1.323486,0.3206,-0.6548,-2.3032,2.416
1.329857,0.4687,-0.7198,-1.9582,2.138
1.342727,0.6635,-0.9820,-1.5172,1.925
1.345468,-0.1962,-0.6527,-0.9879,1.200
1.353764,-1.0733,-0.3262,-0.7029,1.324
1.362013,-1.3119,-0.7077,-0.8176,1.700
1.369567,-1.0032,-1.0838,-0.8722,1.715
1.377330,-0.5201,-1.2732,-0.6043,1.502
1.385492,-0.4935,-1.2148,-0.2001,1.326
1.393522,-0.7834,-0.9445,-0.0439,1.228
1.401835,-0.9774,-0.9167,0.0186,1.340
1.410034,-1.1011,-1.2345,0.2187,1.669
1.418146,-1.6467,-1.6499,0.3676,2.360
1.426241,-2.2636,-1.9907,0.6700,3.088
1.433441,-2.7467,-2.4720,1.2551,3.903
1.441753,-1.6800,-3.7403,2.2195,4.662
1.449428,-0.7629,-3.5728,2.8718,4.647
1.459616,-1.3523,-3.3316,3.0032,4.685
1.465352,-1.9478,-3.5031,2.7913,4.884
1.473709,-2.6070,-3.8874,2.3266,5.227
1.481292,-2.6235,-4.2231,1.8728,5.313
1.489269,-2.3524,-4.4669,1.4854,5.262
1.497373,-2.4807,-4.3986,1.2253,5.196
1.505304,-2.5684,-4.4338,1.5445,5.352
1.513290,-2.8627,-4.0942,1.2195,5.142
1.521620,-3.2655,-4.1954,-0.2324,5.322
1.529367,-3.8929,-4.4407,-2.4343,6.388
1.544770,-5.0289,-4.3485,-4.0026,7.760
1.545771,-5.2297,-4.2425,-4.7987,8.269
1.553234,-3.6355,-4.4058,-5.3422,7.821
1.561298,-1.5437,-4.0727,-4.5715,6.314
1.569315,-0.3125,-3.2659,-2.7471,4.279
1.577786,1.4531,-1.2763,3.1401,3.688
1.586068,0.2690,-4.0292,2.1472,4.574
1.593685,0.0098,-3.0051,3.8453,4.880
1.600993,0.0716,-2.9918,3.2854,4.444
1.609541,-0.4878,-2.0044,2.7253,3.418
1.617060,-0.3879,-0.9199,2.5763,2.763
1.624983,-0.6061,1.1858,3.5996,3.838
1.637906,0.1165,-3.0464,3.7950,4.868
1.640988,0.6977,-3.3440,3.9298,5.207
1.657176,0.7089,-1.5469,3.8455,4.205
1.657787,0.1019,-0.4615,3.4044,3.437
1.665596,0.1999,-0.6329,2.4776,2.565
1.673133,0.9970,-1.2371,0.7325,1.750
1.680978,2.1762,-0.9043,-1.7529,2.937
1.689297,2.7329,0.0061,-3.7221,4.618
1.696828,2.8051,0.8336,-4.3637,5.254
1.705405,2.4279,0.6906,-3.6814,4.464
1.713651,1.6383,1.5950,-2.6571,3.505
1.722236,1.8173,1.7806,-2.5706,3.617
1.729222,2.2571,1.6020,-3.6785,4.604
1.738692,2.8709,1.8770,-6.1304,7.025
1.744951,2.5478,1.9513,-6.7901,7.510
1.753269,2.7145,1.8999,-6.9985,7.743
1.761606,2.5082,1.7758,-5.5983,6.386
1.768919,2.2467,1.5713,-3.8599,4.734
1.777283,3.3548,0.7120,-2.7554,4.399
1.785156,4.6915,0.0989,-1.7555,5.010
1.793020,5.2745,-0.4007,-1.1790,5.420
1.801177,5.1983,-0.6830,-0.7936,5.303
1.809148,4.5312,-0.7178,-0.1362,4.590
1.817462,4.1416,-0.7590,0.4622,4.236
1.825583,3.8901,-1.0112,0.7218,4.084
1.833199,3.5427,-1.0916,0.4931,3.740
1.841929,2.8993,-1.2007,-0.1988,3.144
1.849847,2.3762,-1.5672,-0.9996,3.017
1.857562,1.6627,-1.6828,-1.5146,2.809
1.865506,1.1331,-1.4426,-1.2499,2.220
1.881109,0.3134,-2.1488,-0.6112,2.256
1.882001,-0.4452,-3.6289,-0.3398,3.672
1.888837,-0.3239,-3.1488,0.3017,3.180
1.896817,-0.3176,-2.8899,-0.4628,2.944
1.905162,0.4767,-2.4018,-1.0891,2.680
1.912801,1.0995,-1.8675,-1.1551,2.456
1.921233,0.8568,-1.4637,-1.4498,2.231
1.929337,0.4206,-1.1793,-1.2326,1.757
1.944588,0.2040,-0.7402,-0.6658,1.016
1.945331,0.1713,-0.3557,-0.2807,0.484
1.953027,0.1254,-0.4815,0.2092,0.540
1.960709,0.2810,-0.8433,0.7822,1.184
1.969613,0.8175,-1.2772,1.1098,1.879
1.977467,1.2487,-1.6693,1.2302,2.421
1.986169,1.3578,-1.8083,1.1651,2.544
1.993395,1.3909,-1.5524,1.1156,2.364
2.000932,1.2212,-1.5162,1.1750,2.274
2.009700,1.0156,-1.4803,1.4115,2.284
2.017677,0.0986,-0.4439,0.7997,0.920
2.026411,-0.0834,0.4768,-0.3315,0.587
2.034017,0.3614,0.3818,-0.6973,0.873
2.041534,1.1473,-0.2281,-0.4575,1.256
2.055047,1.3122,-0.5768,-0.6016,1.554
2.057688,1.8919,-0.8289,0.0009,2.066
2.064882,1.2992,-1.3162,-0.4617,1.906
2.073777,2.7025,-2.8614,-0.8671,4.030
2.080929,2.2668,-2.1086,-0.4543,3.129
2.089392,-1.4126,-0.0223,0.4824,1.493
2.096632,-2.5349,0.7764,1.8114,3.211
2.104815,-2.1892,1.9795,1.0000,3.116
2.112550,-1.2330,2.5487,0.5014,2.875
2.125545,-0.0464,1.0788,0.4140,1.156
2.129284,1.0081,-0.5992,0.1393,1.181
2.144723,1.1858,-1.4482,0.1215,1.876
2.145469,0.7840,-0.9323,0.1570,1.228
2.152906,0.3137,-0.2823,0.1102,0.436
2.160718,-0.0579,0.1859,0.1169,0.227
2.169398,-0.4758,0.7936,-0.0032,0.925
2.177421,-1.0482,1.2429,0.2879,1.651
2.185318,-1.6010,1.3269,0.5294,2.146
2.193504,-2.1491,1.1231,0.6198,2.503
2.200648,-2.3412,0.5916,0.5011,2.466
2.209572,-2.4044,-0.1499,0.2279,2.420
2.216957,-2.6050,-1.0089,-0.0095,2.794
2.225409,-2.3640,-1.6118,-0.2547,2.873
2.233751,-1.6303,-1.6618,-0.6015,2.404
2.241571,-0.8205,-1.2011,-0.7628,1.642
2.254831,-0.5183,-0.5232,-0.4363,0.856
2.257494,-0.4850,-0.0358,-0.0713,0.492
2.265095,-0.5503,0.2616,0.3239,0.690
2.273099,-0.4824,0.5913,0.8999,1.180
2.280966,-0.3664,0.6393,1.5103,1.680
2.288631,-0.3580,0.1472,1.8012,1.842
2.296702,-0.1785,-0.6020,2.1466,2.237
2.304847,0.3034,-1.2764,2.3985,2.734
2.312536,0.6904,-1.9492,2.5499,3.283
2.320667,1.2270,-1.5761,2.0681,2.875
2.329539,1.8669,-2.0086,1.9906,3.389
2.343010,2.0819,-2.6911,0.3718,3.423
2.345428,1.9902,-2.4873,-1.7653,3.642
2.365335,1.8417,4.4260,-10.0661,11.149
2.366489,-0.0668,5.2421,-4.9829,7.233
2.368598,1.8503,2.4941,-2.7355,4.138
2.377102,2.1722,-0.4495,0.5877,2.295
2.385907,1.7035,-1.6686,1.1851,2.663
2.392666,0.8143,-1.6069,0.9245,2.025
2.400943,-0.0464,0.3122,0.8970,0.951
2.408564,-0.8304,2.1996,0.5397,2.412
2.416626,-1.8952,1.1693,1.5633,2.721
2.425601,-3.5143,-1.9855,2.7423,4.880
2.437218,-5.7806,-1.9055,0.3855,6.099
2.440449,-0.6389,-1.7578,4.9211,5.265
2.453891,0.8424,-2.3415,1.1026,2.722
2.456394,0.3790,-1.5350,-0.1300,1.586
2.465224,1.6843,-1.4509,-0.2839,2.241
2.472529,1.3202,-2.6141,0.0901,2.930
2.481086,1.2522,-3.0360,1.0023,3.434
2.488514,4.1441,-2.2272,2.1633,5.178
2.497153,2.6434,-1.8368,1.8638,3.720
2.504842,1.5358,-2.3684,1.0018,2.995
2.512991,1.2337,-2.8385,0.5977,3.152
2.520598,1.0571,-2.0583,1.2450,2.628
2.529023,0.7337,-0.9136,1.7869,2.137
2.537221,0.7913,0.1401,1.8777,2.042
2.544514,1.0721,0.4773,1.9403,2.268
2.556898,3.1038,0.9796,1.8328,3.735
2.560199,3.1473,-0.4990,1.2508,3.423
2.569001,2.6013,-2.1110,0.8990,3.469
2.576503,2.8011,-2.5781,0.6430,3.861
2.585159,2.5104,-3.0673,0.0066,3.964
2.592914,5.1903,-3.9341,1.0678,6.600
2.600999,5.7624,-4.9679,3.8058,8.507
2.608535,6.0556,-5.0421,6.2951,10.086
2.616647,5.8886,-4.3682,7.8915,10.772
2.624573,5.1411,-3.0966,9.4805,11.221
2.633339,3.6042,-1.4131,11.1703,11.822
2.641068,1.4251,0.4876,12.6321,12.722
2.648945,-0.9027,1.8055,13.4268,13.578
2.660713,-2.9830,2.7786,13.8512,14.439
2.664119,-4.6766,4.1977,14.4212,15.731
2.680063,-5.9900,5.3810,14.2907,16.403
2.681817,-6.7453,6.2954,13.2512,16.147
2.688811,-7.2403,7.4310,11.9856,15.852
2.696215,-7.9786,8.5265,10.4755,15.687
2.704362,-8.9337,9.2831,8.7743,15.588
2.712949,-9.4265,9.1797,7.0931,14.948
2.720146,-9.1381,8.3035,5.5444,13.535
2.728653,-8.2898,7.2048,4.1951,11.757
2.736726,-7.0928,6.2406,2.9573,9.899
2.744863,-5.6504,5.6116,1.8747,8.181
2.752270,-3.8028,5.3064,1.1206,6.624
2.760644,-1.4910,5.4634,0.3069,5.672
2.768125,1.3257,5.9306,-0.4023,6.090
2.776107,4.1198,6.1953,-0.9987,7.507
2.784730,6.4762,5.9366,-1.6561,8.940
2.792830,8.8357,5.2967,-2.2549,10.546
2.800522,11.3493,4.2313,-2.7389,12.418
2.808724,13.4486,2.7756,-3.0944,14.076
2.816218,15.1699,0.7686,-3.4198,15.570
2.824681,15.9951,-1.8917,-3.9271,16.578
2.836878,15.8525,-5.0340,-4.3303,17.187
2.840191,15.0656,-8.3771,-4.4933,17.814
2.861637,13.9274,-11.8377,-4.5612,18.839
2.862842,13.0785,-15.0904,-4.3286,20.433
2.863761,12.4505,-17.5666,-4.1418,21.926
2.871972,10.5989,-21.1615,-13.5908,27.292
2.879897,7.5493,-18.5764,-21.3099,29.261
2.889272,4.2936,-14.0678,-25.4007,29.352
2.896015,3.7818,-9.6158,-13.8815,17.305
2.905261,5.1842,-7.9683,-5.9748,11.228
2.912545,5.3105,-10.2631,-2.0649,11.739
2.920952,4.6467,-11.5710,1.7573,12.592
2.928842,2.9680,-11.3164,4.8121,12.650
2.936959,1.2079,-9.6058,7.2094,12.071
2.943966,-0.4130,-7.7629,8.6903,11.660
2.962988,-1.9983,-6.2187,8.0466,10.364
2.963989,-3.4156,-4.9952,6.8675,9.153
2.968692,-4.6817,-4.8182,6.5956,9.415
2.976877,-7.0686,-4.5207,6.8680,10.843
2.984234,-7.3511,-3.8606,7.4312,11.143
2.991911,-6.7107,-2.6491,8.4003,11.073
3.000252,-5.7786,-1.0227,9.1948,10.908
3.008485,-5.7986,0.7474,9.6444,11.278
3.016865,-6.3193,1.7028,9.5042,11.540
3.024035,-5.9338,1.8694,9.4014,11.273
3.036592,-3.0524,1.5701,8.6192,9.278
3.040558,0.1756,1.5647,8.0106,8.164
3.057732,2.5395,1.2140,6.5917,7.168
3.059367,3.6341,0.4410,5.4787,6.589
3.064422,2.6861,-1.3654,4.3611,5.301
3.072771,2.1219,-4.1010,3.4704,5.776
3.080187,3.6455,-1.1492,2.0999,4.361
3.088480,3.9989,0.2072,0.0936,4.005
3.097037,3.1013,1.5706,-2.1233,4.073
3.103854,1.7396,1.5907,-4.8444,5.387
3.111837,1.2704,0.8814,-6.5956,6.774
3.119899,0.2200,1.5644,-9.7992,9.926
3.128386,-0.6188,0.4923,-10.7446,10.774
3.137160,-0.5112,-1.6982,-9.8429,10.001
3.144535,0.3237,-3.6123,-6.8061,7.712
3.154805,1.0603,-4.7739,-4.3790,6.564
3.159745,1.2643,-6.2382,-0.9588,6.437
3.167637,0.5327,-5.3191,-0.4448,5.364
3.175923,1.5705,-3.9725,0.0039,4.272
3.184029,3.5118,-1.9813,-0.5552,4.070
3.192210,4.0890,-1.6681,-0.2828,4.425
3.200337,3.7419,-0.2814,-1.8795,4.197
3.207954,3.4841,1.5521,-1.7207,4.184
3.215666,4.3113,3.3403,-3.4537,6.455
3.223731,4.6684,5.1530,-4.9402,8.530
3.231518,3.3859,4.9114,-3.5771,6.956
3.240512,1.3503,3.3588,-1.3117,3.850
3.247404,-0.9114,2.1523,0.9267,2.514
3.256731,-2.4922,2.1660,5.3255,6.266
3.272845,-4.0318,2.9958,8.8794,10.202
3.273307,-2.5113,3.8556,12.0388,12.888
3.280437,0.3105,3.8328,12.8509,13.414
3.291052,1.4060,3.5247,10.8135,11.460
3.296136,1.5664,2.9069,8.0390,8.691
3.308478,1.0902,2.1486,5.4405,5.950
3.311639,0.7754,1.5336,3.6943,4.074
3.322317,0.9742,1.2255,2.5238,2.970
3.327416,1.0955,1.3754,2.0389,2.692
3.335527,1.5071,1.7331,2.3304,3.272
3.343469,3.3670,2.1472,2.2723,4.595
3.351560,4.4895,2.3649,2.2502,5.551
3.359481,4.8505,2.4796,1.7456,5.720
3.367656,4.2772,1.7947,0.7410,4.697
3.375556,3.4528,0.7200,-0.3136,3.541
3.383525,3.2319,0.2959,-0.9588,3.384
3.391449,1.8399,0.1273,-0.8353,2.025
3.399845,1.2087,-0.2149,0.4492,1.307
3.407439,1.3587,-1.4114,1.0156,2.207
3.415635,2.1279,-1.9634,0.1593,2.900
3.423484,2.1210,-1.6365,-0.9039,2.827
3.435099,2.8437,-1.4705,-1.8792,3.712
3.439489,2.8530,-1.5978,-3.1584,4.546
3.452229,2.2529,-1.8692,-3.8687,4.851
3.455497,1.7364,-2.0927,-4.4136,5.184
3.466653,1.7934,-2.0565,-4.3655,5.148
3.471678,1.8656,-2.2295,-3.2857,4.387
3.479307,0.9999,-2.6314,-1.9271,3.411
3.487894,0.1522,-2.7680,-1.1014,2.983
3.495182,-0.0228,-2.7310,-0.2716,2.745
3.503402,-0.8007,-3.4545,-0.0847,3.547
3.511393,-0.3789,-2.9510,-0.1606,2.980
3.520019,0.1035,-2.1737,-0.5003,2.233
3.527300,0.1883,-1.4270,-0.8026,1.648
3.535477,-1.1353,-1.9443,-0.6886,2.354
3.543433,-1.0437,-2.0787,-0.8336,2.471
3.551742,-1.0918,-1.7656,-0.4895,2.133
3.559457,-0.6179,-1.4990,-0.1631,1.630
3.567599,0.3403,-1.0877,0.0813,1.143
3.575394,1.0477,-0.7635,0.3408,1.340
3.583825,1.7863,-0.4837,0.6144,1.950
3.592160,1.2819,-0.1359,1.5014,1.979
3.599724,-1.7761,0.4943,0.9348,2.067
3.607760,-3.4473,-1.3223,1.4677,3.973
3.616130,-3.3998,-2.2024,1.8049,4.435
3.623651,-3.1578,-1.8143,1.9243,4.119
3.631338,-2.5669,-1.6686,1.6959,3.500
3.639300,-2.2306,-1.5546,1.3135,3.020
3.650098,-1.0120,-0.9869,0.6214,1.544
3.656033,0.5685,0.1141,-0.0170,0.580
3.672723,1.1406,0.1596,-0.2656,1.182
3.673294,1.8735,-0.0001,-0.3630,1.908
3.679571,1.9576,-0.4420,-0.0148,2.007
3.687383,2.1113,-0.5242,0.3607,2.205
3.695452,2.1106,-0.5299,0.6794,2.280
3.703422,2.2462,-0.2207,0.5512,2.323
3.711249,0.3963,0.6580,-1.5183,1.702
3.719223,-2.2848,2.3240,-4.0014,5.161
3.727228,-2.8935,3.4031,-4.4614,6.313
3.735611,-1.4700,3.5634,-2.4426,4.563
3.743465,-0.6172,2.9028,-0.7199,3.054
3.751498,-1.1535,2.0776,0.1934,2.384
3.759561,-1.4405,1.4143,0.4038,2.059
3.767351,-1.5371,1.0958,-0.0643,1.889
3.775417,-1.7293,0.6269,-0.9232,2.058
3.783285,-0.5281,0.4426,-0.8971,1.131
3.791525,0.2771,0.0870,-0.7401,0.795
3.799423,0.0288,-0.3003,-1.2320,1.268
3.807541,-0.0294,-0.6948,-1.4291,1.589
3.815433,-0.2230,-0.8275,-1.0842,1.382
3.823391,-0.8061,-0.8448,-0.8577,1.449
3.832913,-1.5264,-1.0067,-0.4857,1.892
3.840446,-1.5545,-0.7012,0.1159,1.709
3.849720,-1.3525,0.2030,0.2918,1.398
3.855331,-0.8957,0.5459,0.2451,1.077
3.863411,-0.3346,0.4792,0.4586,0.743
3.871296,0.0469,0.7082,0.9451,1.182
3.879870,0.3305,0.9184,1.2092,1.554
3.887384,-0.0454,0.7661,1.4029,1.599
3.895513,-0.3644,0.3971,1.5404,1.632
3.903472,-0.9073,-0.1531,1.3867,1.664
3.911491,-1.1978,-0.9669,1.0533,1.865
3.919574,-0.8809,-2.0780,0.6238,2.342
3.927195,-0.6718,-3.3542,-0.1632,3.425
3.935810,-0.3066,-4.1522,-0.9659,4.274
3.943359,-0.2746,-4.5571,-1.3235,4.753
3.951575,-0.2993,-4.5944,-1.3013,4.785
3.959567,-0.0468,-4.5664,-0.8791,4.650
3.967299,0.4320,-4.6623,-0.3641,4.696
3.975525,0.4631,-4.8727,0.3084,4.904
3.984239,-0.4327,-4.5192,1.4421,4.763
3.991921,-1.1591,-3.9551,2.4584,4.799
3.999753,-1.4383,-3.0547,3.2529,4.688
4.007388,-1.0407,-2.2632,3.3070,4.140
4.015648,-0.5007,-1.8649,2.4243,3.099
4.024006,0.1951,-1.6387,-0.2462,1.669
4.033225,1.9790,-1.7458,-2.1660,3.414
4.039338,3.2502,-2.4995,-2.1529,4.631
4.049012,3.2884,-3.3493,-0.8758,4.775
4.055200,0.1318,-4.1650,-0.7808,4.240
4.063143,-2.1786,-4.8762,-0.6024,5.375
4.071228,-1.9474,-5.4625,0.0017,5.799
4.079057,0.3282,-5.7372,-0.8446,5.808
4.087424,1.9445,-5.6495,-1.2384,6.102
4.096269,1.8719,-5.4505,-0.6917,5.804
4.103192,1.3040,-5.0945,0.0791,5.259
4.111450,-0.9702,-2.0524,-0.1022,2.272
4.119111,-2.2327,0.1873,-1.7934,2.870
4.127072,-1.9177,1.8132,-2.0656,3.351
4.135371,-1.9919,6.3890,-2.7175,7.223
4.143025,-1.5078,10.4286,-2.4467,10.817
4.151158,-1.0952,16.1891,-1.1567,16.267
4.159602,-2.4256,15.7207,0.3451,15.910
4.167069,-4.9197,16.1803,0.7824,16.930
4.174833,-6.6548,13.1617,1.1982,14.797
4.183063,-6.8112,8.6868,1.3049,11.116
4.191193,-5.2577,4.3966,1.0776,6.938
4.199177,-3.6339,1.2652,0.5238,3.883
4.207050,-2.1516,-1.0301,0.1904,2.393
4.215069,-1.1225,-2.4866,-0.0408,2.729
4.223817,-0.4125,-3.4393,-0.2331,3.472
4.232589,-0.1414,-4.0628,-0.4130,4.086
4.239110,0.0641,-4.2211,-0.5455,4.257
4.247923,-0.1154,-4.2933,-0.5944,4.336
4.254994,-0.3306,-3.8340,-0.6599,3.904
4.262872,-0.6095,-3.1250,-0.7984,3.282
4.271142,-1.0419,-2.3621,-0.7997,2.703
4.279296,-1.4112,-1.9167,-0.8183,2.517
4.286973,-1.4289,-1.0174,-0.8043,1.930
4.295001,-1.1130,-0.4303,-0.8841,1.485
4.303125,-0.8699,0.1746,-1.0635,1.385
4.311013,-0.7923,0.4978,-1.3048,1.606
4.319015,-0.7217,0.7227,-1.5803,1.882
4.327031,-1.0334,0.7157,-1.7028,2.117
4.334899,-1.4632,0.9871,-1.8227,2.537
4.342878,-1.6669,1.0181,-2.1687,2.919
