time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.003363,0.0834,0.0819,0.2294,0.257
0.003970,0.1498,0.0143,0.1325,0.201
0.008632,0.1010,-0.0585,0.0220,0.119
0.016449,0.0285,-0.1197,-0.0061,0.123
0.024565,-0.0195,-0.1358,-0.0358,0.142
0.032754,-0.0431,-0.1425,-0.0318,0.152
0.041045,-0.0307,-0.1493,-0.0469,0.160
0.048900,-0.0372,-0.1036,-0.0167,0.111
0.056609,-0.0174,-0.1201,-0.0554,0.133
0.064583,-0.0594,-0.1155,-0.0792,0.152
0.082689,-0.0823,-0.1157,-0.0713,0.159
0.083523,-0.0574,-0.0991,-0.0535,0.126
0.089156,-0.0184,-0.0753,-0.0236,0.081
0.096994,-0.0077,-0.0468,0.0414,0.063
0.104494,0.0101,-0.0133,0.0607,0.063
0.112475,0.0564,0.0226,0.1061,0.122
0.121097,0.0575,0.0154,0.1346,0.147
0.128453,0.0567,-0.0088,0.1053,0.120
0.136469,0.0277,-0.0212,0.0686,0.077
0.144320,0.0397,-0.0169,0.0506,0.066
0.152152,0.0188,-0.0415,0.0177,0.049
0.166783,-0.0465,-0.0856,0.0023,0.097
0.168893,-0.0679,-0.0866,0.0022,0.110
0.176798,-0.0551,-0.0734,-0.0421,0.101
0.184407,-0.0398,-0.0769,-0.0559,0.103
0.192388,0.0017,-0.0300,-0.0791,0.085
0.200293,0.1166,0.0362,-0.0964,0.156
0.208761,0.1277,0.0139,-0.1096,0.169
0.216568,0.0788,-0.0229,-0.1167,0.143
0.224429,-0.0205,-0.0479,-0.1990,0.206
0.232883,-0.1242,-0.0756,-0.2452,0.285
0.241364,-0.1964,-0.1177,-0.1872,0.296
0.249482,-0.2366,-0.1119,-0.0709,0.271
0.256855,-0.2117,-0.1013,0.0295,0.237
0.265052,-0.1983,-0.0715,0.0718,0.223
0.272799,-0.1419,-0.0561,0.0636,0.165
0.284765,-0.0709,-0.0120,0.0958,0.120
0.288436,-0.0215,0.0106,0.1114,0.114
0.296956,-0.0510,0.0307,0.1014,0.118
0.304900,-0.1264,0.0194,0.0670,0.144
0.312161,-0.0882,0.0394,-0.0106,0.097
0.320136,0.0322,0.0525,-0.0956,0.114
0.328015,-0.0324,0.0346,-0.1197,0.129
0.336235,-0.0421,0.0551,-0.0791,0.105
0.344218,0.1056,0.0974,-0.0023,0.144
0.351903,0.1129,0.0937,0.0220,0.148
0.368308,0.0730,0.0442,0.1492,0.172
0.369174,0.0764,0.0018,0.1785,0.194
0.376790,0.1399,-0.0215,0.1861,0.234
0.384774,0.1911,-0.0329,0.1030,0.220
0.392518,0.1749,-0.0033,0.0129,0.175
0.399792,0.1818,-0.0380,-0.0292,0.188
0.407715,0.0613,-0.0463,-0.0300,0.082
0.416023,-0.0067,-0.0426,-0.0088,0.044
0.424528,-0.0492,-0.0962,-0.0536,0.121
0.431970,-0.0426,-0.1015,-0.1190,0.162
0.441141,-0.0370,-0.0633,-0.0884,0.115
0.447975,-0.1038,-0.0296,-0.0627,0.125
0.456280,-0.1354,-0.0027,-0.1307,0.188
0.464561,-0.0744,-0.0087,-0.1518,0.169
0.472999,0.0531,-0.0787,-0.0650,0.115
0.480030,-0.1255,-0.0191,-0.0759,0.148
0.487925,-0.1036,-0.0906,0.0192,0.139
0.495936,-0.1225,-0.1476,-0.0466,0.197
0.504319,-0.1029,-0.2070,-0.0983,0.251
0.511966,-0.1333,-0.1491,-0.1050,0.226
0.520388,-0.1010,-0.0963,-0.0948,0.169
0.528141,-0.1765,-0.1082,-0.1628,0.263
0.535799,-0.1422,-0.1870,-0.1206,0.264
0.543680,-0.1372,-0.2561,-0.1377,0.322
0.552344,-0.1899,-0.2916,-0.0540,0.352
0.561865,-0.2521,-0.2483,-0.0795,0.363
0.568425,-0.1568,-0.2072,-0.1168,0.285
0.577996,-0.1023,-0.1969,-0.0332,0.224
0.584264,-0.0769,-0.3034,0.0802,0.323
0.591625,-0.1597,-0.2709,0.1744,0.360
0.600750,-0.2016,-0.1476,0.1613,0.297
0.608266,-0.1190,-0.1630,0.1836,0.273
0.615688,-0.0743,-0.1688,0.2071,0.277
0.624490,-0.0695,-0.1459,0.2723,0.317
0.632165,-0.0881,-0.1256,0.2747,0.315
0.640030,-0.0461,-0.0912,0.2245,0.247
0.648129,-0.0827,-0.1195,0.1198,0.188
0.656343,-0.0301,-0.0308,0.0873,0.097
0.664609,0.0700,-0.1120,-0.0261,0.135
0.671723,0.1389,-0.1236,-0.0035,0.186
0.680019,0.1618,-0.0297,0.0144,0.165
0.687678,0.2249,0.0095,-0.0632,0.234
0.695664,0.2491,-0.0135,0.0103,0.250
0.703535,0.1920,-0.0462,0.0701,0.210
0.711725,0.1208,0.0142,0.0905,0.152
0.720048,0.1237,-0.0383,0.0425,0.136
0.728282,0.0554,0.0216,0.0758,0.096
0.735948,-0.0220,-0.0553,0.1185,0.133
0.744187,-0.0554,-0.0126,0.1506,0.161
0.752004,-0.0353,0.0106,0.1175,0.123
0.761601,-0.0193,0.0001,0.0553,0.059
0.768013,0.0784,0.0159,-0.0029,0.080
0.777243,0.1480,0.0388,-0.0836,0.174
0.783499,0.1416,0.0161,-0.0862,0.167
0.791589,0.1350,-0.0208,-0.0625,0.150
0.799682,0.1424,-0.0625,-0.0383,0.160
0.808150,0.0991,-0.0371,-0.0156,0.107
0.815729,0.0264,-0.0044,0.0319,0.042
0.823323,0.0958,0.0169,0.0876,0.131
0.832113,0.1640,0.0122,0.1683,0.235
0.840220,0.0906,0.0601,0.1904,0.219
0.847606,0.0548,0.0746,0.1774,0.200
0.856349,0.0759,0.0486,0.1651,0.188
0.863955,0.0730,-0.0157,0.1338,0.153
0.872130,-0.0040,-0.0369,0.1021,0.109
0.881038,-0.0162,-0.0365,0.0912,0.100
0.887987,0.0364,-0.0575,0.1202,0.138
0.895645,0.0607,-0.0476,0.1321,0.153
0.903391,0.0162,-0.0044,0.1034,0.105
0.911618,-0.0231,-0.0117,0.1514,0.154
0.919838,-0.0099,-0.0502,0.1833,0.190
0.927238,-0.0467,-0.0964,0.1351,0.172
0.935917,-0.0810,-0.0879,0.0476,0.129
0.943392,-0.1150,-0.0772,0.0087,0.139
0.951690,-0.0652,-0.0475,0.0032,0.081
0.959999,-0.0558,-0.0225,0.0165,0.062
0.967917,-0.0799,-0.0047,0.0055,0.080
0.978126,-0.0640,0.0302,-0.0629,0.095
0.983868,-0.0680,0.0559,-0.1692,0.191
0.994784,-0.0016,0.0510,-0.2128,0.219
0.999193,0.0251,0.0469,-0.1508,0.160
1.007619,0.0129,0.0309,-0.0571,0.066
1.015686,0.0171,0.0124,-0.0148,0.026
1.024580,0.0235,-0.0277,-0.0478,0.060
1.031812,0.0133,-0.0707,-0.0677,0.099
1.039692,0.0130,-0.0708,-0.1375,0.155
1.046973,-0.0299,-0.0615,-0.1857,0.198
1.055795,0.0329,-0.0904,-0.2616,0.279
1.063225,0.0434,-0.1095,-0.2152,0.245
1.071116,0.0159,-0.1018,-0.1257,0.163
1.079110,0.0050,-0.0984,-0.0475,0.109
1.087159,0.0129,-0.1355,-0.0057,0.136
1.095292,0.0013,-0.1748,-0.0114,0.175
1.103010,0.0063,-0.2190,-0.0427,0.223
1.110966,-0.0437,-0.2202,-0.0255,0.226
1.119008,-0.0771,-0.2167,0.0756,0.242
1.127450,-0.0676,-0.2011,0.1605,0.266
1.135412,-0.1010,-0.1786,0.1550,0.257
1.142838,-0.1248,-0.1635,0.1096,0.233
1.151748,-0.0740,-0.1892,0.0738,0.216
1.159194,-0.0226,-0.2319,0.1331,0.268
1.167461,-0.0495,-0.2174,0.1775,0.285
1.178832,-0.0522,-0.1886,0.1765,0.264
1.183623,-0.0219,-0.1932,0.1447,0.242
1.201810,-0.0878,-0.1640,0.1510,0.240
1.203622,-0.0091,-0.1125,0.0907,0.145
1.208446,0.1203,-0.1223,0.0760,0.188
1.214857,0.1239,-0.1289,0.1736,0.249
1.222692,0.1446,-0.1512,0.2286,0.310
1.231153,0.2083,-0.1867,0.2534,0.377
1.239174,0.1834,-0.2570,0.2218,0.386
1.246825,0.1769,-0.3617,0.1981,0.449
1.255442,0.1665,-0.4284,0.1873,0.496
1.263604,0.0886,-0.4299,0.2464,0.503
1.271396,0.0279,-0.4414,0.3319,0.553
1.281028,0.0754,-0.5542,0.2664,0.619
1.286988,0.1026,-0.6396,0.1371,0.662
1.295033,0.0034,-0.6721,0.0038,0.672
1.303413,-0.1308,-0.7594,-0.2375,0.806
1.310591,-0.3239,-0.8889,-0.4606,1.052
1.318619,-0.4138,-1.0857,-0.5828,1.300
1.326662,-0.4248,-1.2870,-0.5673,1.469
1.334676,-0.5429,-1.4928,-0.4949,1.664
1.342872,-0.6611,-1.6886,-0.4196,1.861
1.350763,-0.7631,-1.8216,-0.3116,1.999
1.358660,-0.9451,-1.8054,-0.2248,2.050
1.367370,-1.1739,-1.6090,-0.1048,1.994
1.380665,-1.1216,-1.4168,-0.0691,1.808
1.382633,-0.9466,-1.2614,-0.1547,1.585
1.396477,-0.8167,-1.0368,-0.3060,1.355
1.398212,-0.6019,-0.6752,-0.5080,1.037
1.407025,-0.2922,-0.4269,-0.7009,0.871
1.414280,-0.1410,-0.4270,-0.6491,0.790
1.422647,-0.1123,-0.5773,-0.3365,0.678
1.430472,-0.0696,-0.7303,0.0687,0.737
1.438512,-0.0367,-0.8397,0.4403,0.949
1.446691,-0.0228,-0.8614,0.6740,1.094
1.455029,0.0851,-0.8330,0.8715,1.209
1.462625,0.1130,-0.8479,0.8324,1.194
1.470731,0.0967,-0.7525,0.5947,0.964
1.479681,0.1057,-0.4917,0.3538,0.615
1.486535,0.1311,-0.2812,0.1183,0.332
1.494558,0.1670,-0.1100,-0.1083,0.227
1.502176,0.1694,-0.0268,-0.3129,0.357
1.510289,-0.0715,0.0876,-0.4273,0.442
1.518463,0.0495,-0.0344,-0.4741,0.478
1.527231,0.2240,-0.3713,-0.4834,0.649
1.534938,0.2232,-0.5501,-0.2123,0.630
1.542954,0.1645,-0.5405,0.0949,0.573
1.550968,0.0866,-0.4634,0.2538,0.535
1.558704,-0.0319,-0.4467,0.3627,0.576
1.567061,-0.0800,-0.3963,0.5316,0.668
1.577732,-0.2168,-0.4223,0.3497,0.590
1.583004,-0.4260,-0.5479,0.0531,0.696
1.599039,-0.6949,-0.6556,-0.1278,0.964
1.600934,-0.7815,-0.7759,-0.3201,1.147
1.607650,-0.7075,-0.9052,-0.2572,1.177
1.614987,-0.7313,-0.8899,-0.0237,1.152
1.622798,-0.6745,-0.7334,0.0416,0.997
1.631594,-0.5456,-0.5091,0.0020,0.746
1.638238,-0.5118,-0.2390,0.0506,0.567
1.651474,-0.5303,0.0288,-0.0206,0.531
1.654948,-0.5756,0.1919,-0.1803,0.633
1.662954,-0.5784,0.2052,-0.2638,0.668
1.670783,-0.5944,0.2318,-0.4362,0.773
1.678509,-0.5260,0.1575,-0.5487,0.776
1.686948,-0.4212,-0.0032,-0.5275,0.675
1.696088,-0.3544,-0.0271,-0.4442,0.569
1.702244,-0.2124,0.0139,-0.2909,0.360
1.710236,0.0696,0.1510,-0.1719,0.239
1.718160,0.0809,0.4673,-0.1354,0.493
1.726919,0.1153,0.8128,-0.0573,0.823
1.734075,0.3383,1.0809,0.2180,1.153
1.742019,0.6820,1.1664,0.5931,1.476
1.750216,1.1332,1.0238,0.7996,1.724
1.757833,0.9905,0.9572,0.7113,1.550
1.766697,1.1672,0.8146,0.7787,1.622
1.774875,1.2597,0.8277,0.8903,1.751
1.782445,1.3494,0.8673,1.0309,1.907
1.794109,1.3792,0.9192,0.7763,1.830
1.798725,1.4114,1.0482,0.4247,1.809
1.807397,1.1845,1.2532,0.1466,1.731
1.814733,1.8896,1.1927,0.2683,2.251
1.822767,3.8758,-0.3791,0.9830,4.016
1.830510,3.2784,-0.9563,0.5513,3.459
1.837924,3.1734,-1.2171,0.5418,3.442
1.845921,2.7696,-1.2979,0.4018,3.085
1.854737,2.6368,-1.4111,0.3094,3.007
1.861989,2.6381,-1.5949,0.4181,3.111
1.870514,3.1955,-2.2209,0.6592,3.947
1.878517,3.0728,-3.2599,0.9079,4.571
1.886756,3.0385,-3.3242,0.9032,4.593
1.895254,2.7426,-3.5371,0.8116,4.549
1.902057,0.9183,-4.9282,0.3716,5.027
1.909784,0.2125,-5.7928,0.2038,5.800
1.918045,-0.3398,-6.2583,0.0173,6.268
1.926588,-0.9329,-6.7809,0.0065,6.845
1.934464,-1.9939,-7.0613,-0.0417,7.338
1.942820,-2.6442,-7.1752,-0.3441,7.655
1.951927,-2.3615,-7.2116,-0.6727,7.618
1.958241,-2.0210,-7.3133,-0.8691,7.637
1.967931,-1.7337,-7.2546,-1.0435,7.531
1.978026,-1.0352,-5.9617,-1.1424,6.158
1.983243,0.5147,-2.1838,-1.3086,2.597
1.992968,0.9957,3.9850,-1.3069,4.310
1.999154,1.3047,7.5928,-1.5376,7.856
2.007874,0.5374,9.7736,-1.5709,9.914
2.014526,-1.2129,10.2782,-2.1163,10.564
2.023291,-3.9541,10.1629,-3.3674,11.413
2.030392,-6.4492,9.5003,-4.2965,12.260
2.038509,-9.0062,8.6451,-4.6935,13.337
2.046773,-10.5384,7.3482,-4.6666,13.669
2.054131,-10.4784,5.5719,-3.6829,12.426
2.062900,-8.8915,3.3223,-2.0464,9.710
2.070942,-6.6150,1.5097,-0.2891,6.791
2.079308,-4.6308,-0.0465,1.1162,4.764
2.087118,-2.9689,-1.2586,1.9366,3.761
2.095416,-1.8331,-1.9861,2.5547,3.719
2.102219,-1.2405,-2.3878,3.0378,4.058
2.110635,-0.8094,-2.5017,3.1861,4.131
2.118897,-0.3887,-2.1028,2.9961,3.681
2.127193,-0.5312,-1.3039,2.3966,2.780
2.135037,-0.8768,-0.6016,1.5743,1.900
2.142735,-0.9885,-0.1171,0.6784,1.205
2.150984,-0.7639,0.2278,-0.1533,0.812
2.158310,-0.5115,0.4235,-0.7736,1.020
2.166882,-0.3640,0.4345,-1.2357,1.360
2.177546,-0.2514,0.3372,-1.4788,1.537
2.183172,-0.1818,0.1853,-1.4737,1.496
2.199151,-0.1625,0.0213,-1.2153,1.226
2.201037,-0.2544,-0.1377,-0.8311,0.880
2.207306,-0.3351,-0.3155,-0.4328,0.632
2.214064,-0.4191,-0.3996,-0.0504,0.581
2.222378,-0.4067,-0.3781,0.1803,0.584
2.230298,-0.3872,-0.2488,0.2935,0.546
2.238059,-0.3228,-0.1267,0.3033,0.461
2.246179,-0.2306,-0.0791,0.2556,0.353
2.254818,-0.1063,-0.0700,0.2343,0.267
2.262540,0.1512,-0.0661,0.2451,0.295
2.270453,0.3654,-0.0478,0.2605,0.451
2.281130,0.4674,-0.0008,0.1944,0.506
2.286223,0.4233,0.1420,0.1831,0.483
2.297395,0.4528,0.1553,0.3151,0.573
2.302387,0.4900,0.2044,0.3010,0.610
2.310129,0.5579,0.2059,0.1623,0.616
2.318369,0.6496,0.1801,0.0307,0.675
2.326669,0.7061,0.0880,-0.0568,0.714
2.333931,0.6851,-0.0520,-0.1059,0.695
2.342750,0.9478,-0.1628,-0.0700,0.964
2.351045,1.0556,-0.1736,-0.0348,1.070
2.358052,1.0657,-0.1850,-0.0261,1.082
2.367408,1.2744,-0.2102,-0.1394,1.299
2.378177,1.5274,-0.0872,-0.2253,1.546
2.382856,1.8004,0.1098,-0.2240,1.818
2.390710,2.0288,0.2251,-0.1592,2.047
2.397994,2.2486,0.3139,-0.1378,2.275
2.406359,2.4687,0.3232,-0.1044,2.492
2.414347,2.6911,0.4423,-0.1406,2.731
2.422369,2.9092,0.5180,-0.2750,2.968
2.430036,3.0604,0.5578,-0.4387,3.142
2.438480,3.1936,0.5907,-0.6321,3.309
2.446140,2.9915,0.6024,-0.7982,3.154
2.453640,2.1541,0.7058,-0.8015,2.404
2.462650,1.3531,0.7782,-0.6930,1.708
2.470402,0.7390,0.7704,-0.4435,1.156
2.478541,0.2068,0.7260,-0.2680,0.801
2.486677,-0.2813,0.5781,-0.1713,0.665
2.493565,-0.7791,0.4393,-0.1533,0.907
2.501823,-1.2874,0.3115,-0.2198,1.343
2.509637,-1.7216,0.1934,-0.2314,1.748
2.517672,-2.1140,0.0803,-0.2751,2.133
2.525618,-2.3302,-0.1164,-0.2476,2.346
2.533600,-2.5392,-0.3222,-0.2641,2.573
2.541682,-2.7970,-0.4939,-0.3125,2.857
2.549567,-3.0022,-0.6338,-0.3218,3.085
2.557708,-3.1192,-0.7705,-0.2941,3.226
2.565640,-3.1096,-0.9114,-0.2578,3.251
2.574133,-2.8658,-1.0373,-0.2069,3.055
2.581612,-2.5714,-1.0594,-0.2572,2.793
2.596028,-2.1085,-1.0208,-0.3675,2.371
2.597470,-1.6962,-0.8976,-0.5214,1.989
2.605632,-1.2857,-0.7260,-0.6597,1.617
2.615104,-0.9135,-0.4941,-0.7382,1.274
2.621696,-0.5543,-0.2667,-0.7339,0.958
2.630179,-0.1372,0.0039,-0.6543,0.669
2.637199,0.2051,0.2555,-0.5262,0.620
2.645841,0.5104,0.4135,-0.4027,0.770
2.653239,0.8139,0.5258,-0.2569,1.002
2.661907,1.0981,0.5946,-0.1893,1.263
2.670298,1.3722,0.6821,-0.2441,1.552
2.680067,1.5813,0.7788,-0.3277,1.793
2.685963,1.7160,0.8175,-0.4686,1.958
2.693616,1.8124,0.8415,-0.6093,2.089
2.701905,1.8297,0.7429,-0.6687,2.085
2.709448,1.7442,0.6080,-0.6736,1.966
2.717357,1.6423,0.3553,-0.6571,1.804
2.725933,1.4142,0.1671,-0.6245,1.555
2.733419,0.8269,0.0213,-0.3993,0.918
2.741199,0.4223,-0.0515,-0.2146,0.476
2.749762,0.0889,-0.0443,-0.1068,0.146
2.758085,-0.1595,-0.0397,-0.0344,0.168
2.766531,-0.3535,-0.0071,-0.0186,0.354
2.773113,-0.5110,0.0677,-0.0364,0.517
2.782819,-0.6491,0.1289,-0.0455,0.663
2.789681,-0.7794,0.1848,-0.0704,0.804
2.797753,-0.9146,0.2267,-0.0412,0.943
2.805863,-1.0057,0.2096,0.0140,1.027
2.813606,-1.0460,0.1808,0.1299,1.069
2.820943,-1.0441,0.1395,0.1865,1.070
2.829733,-1.0906,0.0514,0.2589,1.122
2.837716,-1.1445,-0.0363,0.2841,1.180
2.844921,-1.1792,-0.1213,0.3245,1.229
2.852922,-1.2186,-0.1794,0.3300,1.275
2.861222,-1.2718,-0.2538,0.3273,1.338
2.869604,-1.3286,-0.3300,0.3185,1.405
2.878924,-1.4626,-0.3144,0.2771,1.522
2.886231,-1.6309,-0.2542,0.3268,1.683
2.893396,-1.4673,-0.1183,0.3857,1.522
2.900899,-1.4023,0.0339,0.4071,1.461
2.908965,-1.3009,0.1331,0.4925,1.397
2.916938,-1.2108,0.1648,0.5797,1.353
2.926560,-1.1490,0.1903,0.6767,1.347
2.933544,-1.0529,0.1581,0.7827,1.321
2.942254,-0.9141,0.1478,0.9050,1.295
2.948810,-0.7642,0.0999,0.9997,1.262
2.957959,-0.6443,0.1408,1.0291,1.222
2.966001,-0.6020,0.1945,1.0502,1.226
2.974742,-0.6112,0.2397,1.0255,1.218
2.982079,-0.6091,0.3194,0.9800,1.197
2.989730,-0.6252,0.3695,0.9712,1.213
2.997338,-0.6010,0.4294,0.9884,1.234
3.005720,-0.5795,0.4394,0.9504,1.197
3.015034,-0.5717,0.4549,0.8839,1.147
3.021506,-0.6032,0.4498,0.7801,1.084
3.029554,-0.6829,0.4793,0.6601,1.064
3.036695,-0.7650,0.4599,0.5356,1.041
3.044959,-0.7015,0.3771,0.4355,0.908
3.053563,-0.5392,0.2699,0.3438,0.694
3.060512,-0.3579,0.1448,0.2649,0.468
3.069410,-0.1127,0.0090,0.2037,0.233
3.078930,0.1720,-0.1019,0.2336,0.307
3.085441,0.4642,-0.1998,0.3474,0.613
3.097118,0.8342,-0.2687,0.5216,1.020
3.100767,1.2611,-0.3237,0.5915,1.430
3.108709,1.6713,-0.4662,0.5582,1.823
3.116677,2.0966,-0.6180,0.3963,2.221
3.124750,2.5794,-0.7516,0.0524,2.687
3.132486,2.6534,-0.9381,-0.4993,2.858
3.140941,2.4656,-1.0527,-1.1476,2.916
3.148830,2.1122,-1.2168,-1.8808,3.079
3.157922,1.8466,-1.4048,-2.3482,3.301
3.164460,1.4946,-1.5130,-2.4152,3.218
3.172427,1.1143,-1.4979,-2.1989,2.884
3.180970,0.7447,-1.3948,-1.8533,2.436
3.189021,0.4693,-1.2870,-1.4784,2.015
3.197059,0.2361,-1.1477,-1.0919,1.602
3.204640,0.0188,-0.9888,-0.7111,1.218
3.212484,-0.1348,-0.8507,-0.4206,0.959
3.220952,-0.2471,-0.7288,-0.1852,0.792
3.228330,-0.3429,-0.6302,0.0250,0.718
3.236103,-0.3730,-0.5407,0.2235,0.694
3.244440,-0.3142,-0.4223,0.3818,0.650
3.252308,-0.1861,-0.2917,0.4922,0.602
3.260303,-0.0907,-0.1872,0.5459,0.584
3.268650,0.0100,-0.0992,0.5787,0.587
3.280488,0.1492,-0.0231,0.5954,0.614
3.284868,0.2998,0.0267,0.5789,0.652
3.297976,0.4337,0.0281,0.4887,0.654
3.300304,0.5658,0.0166,0.4265,0.709
3.308439,0.7159,-0.0086,0.3849,0.813
3.317034,0.8423,-0.0782,0.3862,0.930
3.325367,0.8546,-0.0480,0.2855,0.902
3.332215,0.8883,-0.0091,0.1602,0.903
3.340884,0.8670,-0.0132,0.0797,0.871
3.348223,0.7183,0.0153,-0.0557,0.721
3.357558,0.5484,0.0557,-0.2501,0.605
3.364113,0.5017,0.0693,-0.4238,0.660
3.372692,0.4683,0.0556,-0.5695,0.739
3.381389,0.3528,0.0481,-0.7015,0.787
3.388957,0.2032,-0.0248,-0.8347,0.859
3.396825,0.0220,-0.1008,-0.9743,0.980
3.404968,-0.0926,-0.2397,-1.0960,1.126
3.414623,-0.2531,-0.3171,-1.2549,1.319
3.420186,-0.4065,-0.4117,-1.3842,1.500
3.428128,-0.5078,-0.5428,-1.5291,1.700
3.435879,-0.6287,-0.5788,-1.6632,1.870
3.444055,-0.7640,-0.5865,-1.7746,2.019
3.452653,-0.8654,-0.5752,-1.9168,2.180
3.460931,-1.0289,-0.5547,-2.0271,2.340
3.468861,-1.1748,-0.4911,-2.1298,2.481
3.478172,-1.2098,-0.3789,-1.9283,2.308
3.484291,-1.5173,-0.2478,-2.0561,2.567
3.497135,-1.7931,-0.1472,-2.1880,2.833
3.500246,-2.0508,-0.0985,-2.3153,3.095
3.510614,-2.2987,-0.1547,-2.4134,3.337
3.516037,-2.5849,-0.2366,-2.3949,3.532
3.524461,-2.7845,-0.3539,-2.3135,3.637
3.531831,-2.9539,-0.4845,-2.1077,3.661
3.540960,-3.0706,-0.6093,-1.9206,3.673
3.548659,-3.2149,-0.7591,-1.7062,3.718
3.557764,-3.3452,-0.8692,-1.4942,3.765
3.564276,-3.5522,-0.8820,-1.2051,3.853
3.572399,-3.9383,-0.6633,-0.7357,4.061
3.581417,-4.4345,-0.0911,0.0540,4.436
3.588770,-4.6895,1.0110,1.0619,4.913
3.596315,-4.0636,2.1370,1.8009,4.932
3.604529,-2.5676,2.9757,1.7702,4.311
3.615017,-1.3805,3.5894,1.9296,4.303
3.619764,-0.5178,4.5135,3.2873,5.608
3.627659,0.5263,5.1404,5.5148,7.557
3.635922,1.6446,4.8385,6.1961,8.032
3.643867,2.1712,3.2719,4.2976,5.821
3.652235,2.0515,1.2596,1.7600,2.982
3.659758,1.8721,-0.4797,-0.1196,1.936
3.668402,1.6729,-1.5356,-1.3584,2.646
3.678870,1.6736,-1.9868,-2.1486,3.371
3.684583,1.9320,-2.1606,-2.4644,3.804
3.696652,2.3164,-2.0040,-2.1603,3.748
3.699968,2.8515,-1.5372,-1.3560,3.512
3.707551,3.3111,-0.8574,-0.2894,3.433
3.715883,3.5148,-0.0135,0.4331,3.541
3.724295,2.9451,0.8108,0.5714,3.108
3.731749,1.8683,1.2964,0.1072,2.277
3.741491,0.9322,1.5042,-0.2913,1.793
3.748436,0.6704,1.5119,-0.3389,1.688
3.756772,0.6517,1.4175,-0.2476,1.580
3.764863,0.6493,1.2128,0.1552,1.384
3.772130,0.5759,0.8879,0.7631,1.305
3.780041,0.5973,0.5317,1.3119,1.536
3.788578,0.7927,0.1848,1.6810,1.868
3.796203,0.9062,-0.0353,1.7776,1.996
3.803459,1.0099,-0.1381,1.5245,1.834
3.811583,1.0733,-0.1331,1.0730,1.523
3.819456,1.0534,-0.1494,0.6246,1.234
3.827663,1.0102,-0.1679,0.2802,1.062
3.835332,0.9506,-0.1911,0.1167,0.977
3.843748,0.8490,-0.2403,0.2133,0.908
3.851904,0.7385,-0.2989,0.4697,0.925
3.860387,0.6715,-0.4004,0.7403,1.077
3.868363,0.5961,-0.4872,0.9769,1.244
3.878229,0.5198,-0.4803,1.1380,1.340
3.883888,0.3044,-0.4733,0.8870,1.050
3.898862,0.1894,-0.4218,0.4977,0.679
3.900327,0.1250,-0.3409,0.0699,0.370
3.907938,0.1655,-0.2886,-0.1899,0.383
3.915457,0.2686,-0.2231,-0.3070,0.465
3.923697,0.3899,-0.1573,-0.4023,0.582
3.931156,0.4566,-0.0770,-0.3793,0.599
3.939045,0.5329,-0.0110,-0.2422,0.585
3.947337,0.5918,0.0358,-0.1478,0.611
3.955105,0.6218,0.0322,-0.0505,0.625
3.963168,0.6778,0.0189,0.0856,0.683
3.971098,0.7336,-0.0016,0.1736,0.754
3.981942,0.5728,-0.0153,0.1739,0.599
3.988127,0.3863,-0.0408,0.1398,0.413
3.999086,0.3864,-0.0629,0.0337,0.393
4.003198,0.3796,-0.0657,-0.0560,0.389
4.011400,0.4799,-0.0516,0.0188,0.483
4.019239,0.5536,-0.0614,0.0647,0.561
4.027686,0.6034,-0.0639,0.0593,0.610
4.034817,0.4572,-0.1089,0.0009,0.470
4.043757,0.3625,-0.1622,-0.0511,0.400
4.051043,0.3445,-0.2070,-0.0709,0.408
4.059017,0.2966,-0.2112,-0.1094,0.380
4.068205,0.1731,-0.2159,-0.1010,0.295
4.078217,0.0282,-0.2236,-0.0902,0.243
4.083280,-0.1214,-0.2515,-0.1804,0.332
4.095282,-0.1996,-0.2890,-0.4429,0.565
4.099039,-0.3156,-0.3078,-0.7171,0.842
4.106663,-0.4356,-0.3234,-0.7567,0.931
4.114837,-0.6267,-0.3384,-0.5623,0.907
4.123678,-0.7142,-0.3531,-0.2686,0.841
4.131133,-0.7844,-0.3650,-0.0591,0.867
4.139468,-0.7872,-0.4078,0.0031,0.887
4.147471,-0.7358,-0.4479,-0.0706,0.864
4.154845,-0.6375,-0.5115,-0.2967,0.870
4.163009,-0.6527,-0.5865,-0.5428,1.032
4.170766,-0.8282,-0.6942,-0.7392,1.309
4.178671,-1.1396,-0.8682,-0.8192,1.650
4.187709,-1.5475,-1.0412,-0.8015,2.030
4.195048,-2.0061,-1.2060,-0.7688,2.464
4.203135,-2.4017,-1.3077,-0.7541,2.837
4.211177,-2.7092,-1.2939,-0.6741,3.077
4.218906,-2.8599,-1.2146,-0.4676,3.142
4.227096,-2.7388,-1.0556,-0.2016,2.942
4.235055,-2.3949,-0.8597,-0.0930,2.546
4.242826,-1.9643,-0.6916,-0.1836,2.091
4.250829,-1.5069,-0.5135,-0.4474,1.654
4.258448,-1.2006,-0.3712,-0.9094,1.551
4.266806,-0.7594,-0.2483,-0.9440,1.237
4.278037,-0.5088,-0.1334,-1.1761,1.288
4.282509,-0.3739,-0.0600,-1.0749,1.140
4.292721,-0.3737,0.0127,-0.8988,0.973
4.298991,-0.4647,0.0872,-0.6752,0.824
4.306862,-0.7446,0.0966,-0.3427,0.825
4.315382,-1.0430,0.0816,-0.0564,1.048
