t_Android;t_unix;x;y;z;a
533210664597317;1702815920818;-3.0410614;5.7084284;-8.537102;3
533210672592808;1702815920826;-3.0410614;5.7084284;-8.537102;3
533210680588297;1702815920834;-3.0410614;5.7084284;-8.537102;3
533210688583787;1702815920842;-3.0410614;5.7084284;-8.537102;3
533210696579277;1702815920850;-3.0410614;5.7084284;-8.537102;3
533210704574767;1702815920858;-3.0410614;5.7084284;-8.537102;3
533210712570256;1702815920866;-3.0410614;5.7084284;-8.537102;3
533210720565747;1702815920874;-3.0410614;5.7084284;-8.537102;3
533210728561236;1702815920882;-3.0410614;5.7084284;-8.537102;3
533210736556727;1702815920890;-3.0410614;5.7084284;-8.537102;3
533210744552216;1702815920898;-3.0410614;5.7084284;-8.537102;3
533210752547706;1702815920906;-3.0410614;5.7084284;-8.537102;3
533210760543196;1702815920914;-3.0410614;5.7084284;-8.537102;3
533210768538685;1702815920921;-3.0410614;5.7084284;-8.537102;3
533210776534175;1702815920930;-3.0410614;5.7084284;-8.537102;3
533210784529665;1702815920938;-3.0410614;5.7084284;-8.537102;3
533210792525155;1702815920946;-3.0410614;5.7084284;-8.537102;3
533210800520645;1702815920953;-3.0410614;5.7084284;-8.537102;3
533210808516135;1702815920962;-3.0410614;5.7084284;-8.537102;3
533210816511624;1702815920969;-3.0410614;5.7084284;-8.537102;3
533210824507115;1702815920978;-3.0410614;5.7084284;-8.537102;3
533210832502604;1702815920985;-3.0410614;5.7084284;-8.537102;3
533210840498094;1702815920994;-3.0410614;5.7084284;-8.537102;3
533210848493584;1702815921001;-3.0410614;5.7084284;-8.537102;3
533210856489074;1702815921010;-3.0410614;5.7084284;-8.537102;3
533210864484564;1702815921017;-3.0410614;5.7084284;-8.537102;3
533210872480054;1702815921026;-3.0410614;5.7084284;-8.537102;3
533210880475543;1702815921034;-3.0410614;5.7084284;-8.537102;3
533210888471033;1702815921044;-3.0410614;5.7084284;-8.537102;3
533210896436005;1702815921050;-3.0410614;5.7084284;-8.537102;3
533210904431496;1702815921057;-3.0410614;5.7084284;-8.537102;3
533210912426985;1702815921065;-3.0410614;5.7084284;-8.537102;3
533210920422476;1702815921074;-3.0410614;5.7084284;-8.537102;3
533210928417965;1702815921081;-3.0410614;5.7084284;-8.537102;3
533210936413455;1702815921090;-3.0410614;5.7084284;-8.537102;3
533210944408945;1702815921098;-3.0410614;5.7084284;-8.537102;3
533210952404435;1702815921106;-3.0410614;5.7084284;-8.537102;3
533210960399924;1702815921114;-3.0410614;5.7084284;-8.537102;3
533210968395415;1702815921121;-3.0410614;5.7084284;-8.537102;3
533210976390904;1702815921129;-3.0410614;5.7084284;-8.537102;3
533210984386395;1702815921137;-3.0410614;5.7084284;-8.537102;3
533210992381884;1702815921146;-3.0410614;5.7084284;-8.537102;3
533211000377373;1702815921153;-3.0410614;5.7084284;-8.537102;3
533211008372864;1702815921162;-3.0410614;5.7084284;-8.537102;3
533211016368353;1702815921169;-3.0410614;5.7084284;-8.537102;3
533211024363843;1702815921178;-3.0410614;5.7084284;-8.537102;3
533211032359333;1702815921185;-3.0410614;5.7084284;-8.537102;3
533211040354823;1702815921194;-3.0410614;5.7084284;-8.537102;3
533211048319796;1702815921202;-3.0410614;5.7084284;-8.537102;3
533211056315285;1702815921210;-3.0410614;5.7084284;-8.537102;3
533211064310776;1702815921219;-3.0410614;5.7084284;-8.537102;3
533211072306265;1702815921226;-3.0410614;5.7084284;-8.537102;3
533211080301755;1702815921234;-3.0410614;5.7084284;-8.537102;3
533211088297245;1702815921245;-3.0410614;5.7084284;-8.537102;3
533211096292735;1702815921250;-3.0410614;5.7084284;-8.537102;3
533211104288225;1702815921260;-3.0410614;5.7084284;-8.537102;3
533211112283714;1702815921266;-3.0410614;5.7084284;-8.537102;3
533211120279204;1702815921276;-3.0410614;5.7084284;-8.537102;3
533211128244177;1702815921282;-3.0410614;5.7084284;-8.537102;3
533211136239666;1702815921291;-3.0410614;5.7084284;-8.537102;3
533211144235157;1702815921298;-3.0410614;5.7084284;-8.537102;3
533211152230646;1702815921306;-3.0410614;5.7084284;-8.537102;3
533211160226137;1702815921314;-3.0410614;5.7084284;-8.537102;3
533211168221626;1702815921322;-3.0410614;5.7084284;-8.537102;3
533211176217116;1702815921331;-3.0410614;5.7084284;-8.537102;3
533211184212606;1702815921339;-3.0410614;5.7084284;-8.537102;3
533211192208096;1702815921346;-3.0410614;5.7084284;-8.537102;3
533211200203585;1702815921354;-3.0410614;5.7084284;-8.537102;3
533211208199075;1702815921363;-3.0410614;5.7084284;-8.537102;3
533211216164048;1702815921369;-3.0410614;5.7084284;-8.537102;3
533211224159538;1702815921378;-3.0410614;5.7084284;-8.537102;3
533211232155027;1702815921385;-3.0410614;5.7084284;-8.537102;3
533211240150518;1702815921394;-3.0410614;5.7084284;-8.537102;3
533211248146007;1702815921401;-3.0410614;5.7084284;-8.537102;3
533211256141497;1702815921411;-3.0410614;5.7084284;-8.537102;3
533211264136987;1702815921418;-3.0410614;5.7084284;-8.537102;3
533211272132477;1702815921428;-3.0410614;5.7084284;-8.537102;3
533211280127967;1702815921434;-3.0410614;5.7084284;-8.537102;3
533211288123457;1702815921442;-3.0410614;5.7084284;-8.537102;3
533211296118946;1702815921450;-3.0410614;5.7084284;-8.537102;3
533211304114437;1702815921458;-3.0410614;5.7084284;-8.537102;3
533211312109926;1702815921465;-3.0410614;5.7084284;-8.537102;3
533211320105415;1702815921473;-3.0410614;5.7084284;-8.537102;3
533211328100906;1702815921481;-3.0410614;5.7084284;-8.537102;3
533211336096395;1702815921490;-3.0410614;5.7084284;-8.537102;3
533211344091885;1702815921498;-3.0410614;5.7084284;-8.537102;3
533211352087375;1702815921506;-3.0410614;5.7084284;-8.537102;3
533211360082865;1702815921515;-3.0410614;5.7084284;-8.537102;3
533211368078355;1702815921521;-3.0410614;5.7084284;-8.537102;3
533211376073845;1702815921530;-3.0410614;5.7084284;-8.537102;3
533211384069334;1702815921537;-3.0410614;5.7084284;-8.537102;3
533211392064825;1702815921547;-3.0410614;5.7084284;-8.537102;3
533211400060314;1702815921553;-3.0410614;5.7084284;-8.537102;3
533211408055804;1702815921562;-3.0410614;5.7084284;-8.537102;3
533211416051294;1702815921570;-3.0410614;5.7084284;-8.537102;3
533211424046784;1702815921579;-3.0410614;5.7084284;-8.537102;3
533211432042274;1702815921585;-3.0410614;5.7084284;-8.537102;3
533211440037764;1702815921599;-3.0410614;5.7084284;-8.537102;3
533211448033253;1702815921602;-3.0410614;5.7084284;-8.537102;3
533211456028743;1702815921612;-3.0410614;5.7084284;-8.537102;3
533211464024233;1702815921617;-3.0410614;5.7084284;-8.537102;3
533211472019722;1702815921626;-3.0410614;5.7084284;-8.537102;3
533211480015213;1702815921633;-3.0410614;5.7084284;-8.537102;3
533211488010702;1702815921642;-3.0410614;5.7084284;-8.537102;3
533211496006193;1702815921650;-3.0410614;5.7084284;-8.537102;3
533211504001682;1702815921660;-3.0410614;5.7084284;-8.537102;3
533211511997172;1702815921665;-3.0410614;5.7084284;-8.537102;3
533211519992662;1702815921676;-3.0410614;5.7084284;-8.537102;3
533211527988152;1702815921681;-3.0410614;5.7084284;-8.537102;3
533211535983641;1702815921691;-3.0410614;5.7084284;-8.537102;3
533211543979132;1702815921698;-3.0410614;5.7084284;-8.537102;3
533211551974621;1702815921705;-3.0410614;5.7084284;-8.537102;3
533211559970111;1702815921713;-3.0410614;5.7084284;-8.537102;3
533211567935083;1702815921721;-3.0410614;5.7084284;-8.537102;3
533211575930574;1702815921730;-3.0410614;5.7084284;-8.537102;3
533211583926063;1702815921737;-3.0410614;5.7084284;-8.537102;3
533211591921553;1702815921746;-3.0410614;5.7084284;-8.537102;3
533211599917043;1702815921753;-3.0410614;5.7084284;-8.537102;3
533211607912533;1702815921763;-3.0410614;5.7084284;-8.537102;3
533211615908023;1702815921769;-3.0410614;5.7084284;-8.537102;3
533211623903513;1702815921778;-3.0410614;5.7084284;-8.537102;3
533211631899002;1702815921785;-3.0410614;5.7084284;-8.537102;3
533211639894493;1702815921794;-3.0410614;5.7084284;-8.537102;3
533211647859465;1702815921801;-3.0410614;5.7084284;-8.537102;3
533211655854955;1702815921809;-3.0410614;5.7084284;-8.537102;3
533211663850444;1702815921818;-3.0410614;5.7084284;-8.537102;3
533211671845935;1702815921826;-3.0410614;5.7084284;-8.537102;3
533211679841424;1702815921834;-3.0410614;5.7084284;-8.537102;3
533211687836914;1702815921842;-3.0410614;5.7084284;-8.537102;3
533211695832404;1702815921849;-3.0410614;5.7084284;-8.537102;3
533211703827894;1702815921858;-3.0410614;5.7084284;-8.537102;3
533211711823383;1702815921866;-3.0410614;5.7084284;-8.537102;3
533211719818874;1702815921876;-3.0410614;5.7084284;-8.537102;3
533211727814363;1702815921881;-3.0410614;5.7084284;-8.537102;3
533211735809854;1702815921891;-3.0410614;5.7084284;-8.537102;3
533211743805343;1702815921898;-3.0410614;5.7084284;-8.537102;3
533211751800833;1702815921906;-3.0410614;5.7084284;-8.537102;3
533211759796323;1702815921913;-3.0410614;5.7084284;-8.537102;3
533211767791813;1702815921922;-3.0410614;5.7084284;-8.537102;3
533211775756785;1702815921930;-3.0410614;5.7084284;-8.537102;3
533211783752275;1702815921938;-3.0410614;5.7084284;-8.537102;3
533211791747765;1702815921945;-3.0410614;5.7084284;-8.537102;3
533211799743255;1702815921953;-3.0410614;5.7084284;-8.537102;3
533211807738744;1702815921962;-3.0410614;5.7084284;-8.537102;3
533211815734235;1702815921969;-3.0410614;5.7084284;-8.537102;3
533211823729724;1702815921978;-3.0410614;5.7084284;-8.537102;3
533211831725214;1702815921985;-3.0410614;5.7084284;-8.537102;3
533211839720704;1702815921993;-3.0410614;5.7084284;-8.537102;3
533211847716194;1702815922001;-3.0410614;5.7084284;-8.537102;3
533211855711684;1702815922009;-3.0410614;5.7084284;-8.537102;3
533211863707174;1702815922017;-3.0410614;5.7084284;-8.537102;3
533211871702663;1702815922025;-3.0410614;5.7084284;-8.537102;3
533211879698154;1702815922033;-3.0410614;5.7084284;-8.537102;3
533211887693643;1702815922041;-3.0410614;5.7084284;-8.537102;3
533211895689132;1702815922049;-3.0410614;5.7084284;-8.537102;3
533211903684623;1702815922058;-3.0410614;5.7084284;-8.537102;3
533211911680112;1702815922065;-3.0410614;5.7084284;-8.537102;3
533211919675602;1702815922074;-3.0410614;5.7084284;-8.537102;3
533211927671092;1702815922081;-3.0410614;5.7084284;-8.537102;3
533211935666582;1702815922090;-3.0410614;5.7084284;-8.537102;3
533211943662072;1702815922097;-3.0410614;5.7084284;-8.537102;3
533211951657562;1702815922106;-3.0410614;5.7084284;-8.537102;3
533211959622535;1702815922113;-3.0410614;5.7084284;-8.537102;3
533211967618024;1702815922121;-3.0410614;5.7084284;-8.537102;3
533211975613514;1702815922129;-3.0410614;5.7084284;-8.537102;3
533211983609004;1702815922137;-3.0410614;5.7084284;-8.537102;3
533211991604494;1702815922145;-3.0410614;5.7084284;-8.537102;3
533211999599984;1702815922154;-3.0410614;5.7084284;-8.537102;3
533212007595473;1702815922161;-3.0410614;5.7084284;-8.537102;3
533212015590963;1702815922169;-3.0410614;5.7084284;-8.537102;3
533212023586453;1702815922177;-3.0410614;5.7084284;-8.537102;3
533212031581943;1702815922185;-3.0410614;5.7084284;-8.537102;3
533212039577432;1702815922193;-3.0410614;5.7084284;-8.537102;3
533212047542405;1702815922201;-3.0410614;5.7084284;-8.537102;3
533212055537896;1702815922209;-3.0410614;5.7084284;-8.537102;3
533212063533385;1702815922217;-3.0410614;5.7084284;-8.537102;3
533212071528875;1702815922226;-3.0410614;5.7084284;-8.537102;3
533212079524365;1702815922233;-3.0410614;5.7084284;-8.537102;3
533212087519855;1702815922241;-3.0410614;5.7084284;-8.537102;3
533212095515344;1702815922249;-3.0410614;5.7084284;-8.537102;3
533212103510835;1702815922257;-3.0410614;5.7084284;-8.537102;3
533212111506324;1702815922265;-3.0410614;5.7084284;-8.537102;3
533212119501814;1702815922273;-3.0410614;5.7084284;-8.537102;3
533212127497304;1702815922281;-3.0410614;5.7084284;-8.537102;3
533212135492793;1702815922291;-3.0410614;5.7084284;-8.537102;3
533212143488284;1702815922297;-3.0410614;5.7084284;-8.537102;3
533212151483773;1702815922305;-3.0410614;5.7084284;-8.537102;3
533212159479263;1702815922313;-3.0410614;5.7084284;-8.537102;3
533212167474753;1702815922321;-3.0410614;5.7084284;-8.537102;3
533212175470243;1702815922329;-3.0410614;5.7084284;-8.537102;3
533212183465733;1702815922337;-3.0410614;5.7084284;-8.537102;3
533212191430705;1702815922345;-3.0410614;5.7084284;-8.537102;3
533212199426196;1702815922353;-3.0410614;5.7084284;-8.537102;3
533212207421685;1702815922361;-3.0410614;5.7084284;-8.537102;3
533212215417175;1702815922369;-3.0410614;5.7084284;-8.537102;3
533212223412665;1702815922377;-3.0410614;5.7084284;-8.537102;3
533212231408154;1702815922385;-3.0410614;5.7084284;-8.537102;3
533212239403645;1702815922393;-3.0410614;5.7084284;-8.537102;3
533212247399134;1702815922401;-3.0410614;5.7084284;-8.537102;3
533212255394624;1702815922409;-3.0410614;5.7084284;-8.537102;3
533212263390114;1702815922417;-3.0410614;5.7084284;-8.537102;3
533212271355087;1702815922425;-3.0410614;5.7084284;-8.537102;3
533212279350577;1702815922433;-3.0410614;5.7084284;-8.537102;3
533212287346066;1702815922441;-3.0410614;5.7084284;-8.537102;3
533212295341557;1702815922449;-3.0410614;5.7084284;-8.537102;3
533212303337046;1702815922457;-3.0410614;5.7084284;-8.537102;3
533212311332536;1702815922465;-3.0410614;5.7084284;-8.537102;3
533212319328026;1702815922473;-3.0410614;5.7084284;-8.537102;3
533212327323515;1702815922481;-3.0410614;5.7084284;-8.537102;3
533212335319005;1702815922490;-3.0410614;5.7084284;-8.537102;3
533212343314495;1702815922497;-3.0410614;5.7084284;-8.537102;3
533212351309985;1702815922505;-3.0410614;5.7084284;-8.537102;3
533212359274958;1702815922513;-3.0410614;5.7084284;-8.537102;3
533212367270447;1702815922521;-3.0410614;5.7084284;-8.537102;3
533212375265938;1702815922529;-3.0410614;5.7084284;-8.537102;3
533212383261427;1702815922537;-3.0410614;5.7084284;-8.537102;3
533212391256918;1702815922545;-3.0410614;5.7084284;-8.537102;3
533212399252407;1702815922553;-3.0410614;5.7084284;-8.537102;3
533212407247897;1702815922561;-3.0410614;5.7084284;-8.537102;3
533212415243387;1702815922569;-3.0410614;5.7084284;-8.537102;3
533212423238877;1702815922577;-3.0410614;5.7084284;-8.537102;3
533212431234366;1702815922585;-3.0410614;5.7084284;-8.537102;3
533212439229856;1702815922593;-3.0410614;5.7084284;-8.537102;3
533212447225346;1702815922601;-3.0410614;5.7084284;-8.537102;3
533212455220835;1702815922609;-3.0410614;5.7084284;-8.537102;3
533212463185808;1702815922617;-3.0410614;5.7084284;-8.537102;3
533212471181299;1702815922625;-3.0410614;5.7084284;-8.537102;3
533212479176788;1702815922633;-3.0410614;5.7084284;-8.537102;3
533212487172278;1702815922641;-3.0410614;5.7084284;-8.537102;3
533212495167768;1702815922648;-3.0410614;5.7084284;-8.537102;3
533212503163258;1702815922657;-3.0410614;5.7084284;-8.537102;3
533212511158748;1702815922665;-3.0410614;5.7084284;-8.537102;3
533212519154238;1702815922673;-3.0410614;5.7084284;-8.537102;3
533212527149727;1702815922681;-3.0410614;5.7084284;-8.537102;3
533212535145218;1702815922690;-3.0410614;5.7084284;-8.537102;3
533212543140707;1702815922697;-3.0410614;5.7084284;-8.537102;3
533212551136196;1702815922705;-3.0410614;5.7084284;-8.537102;3
533212559131687;1702815922712;-3.0410614;5.7084284;-8.537102;3
533212567127176;1702815922721;-3.0410614;5.7084284;-8.537102;3
533212575122666;1702815922729;-3.0410614;5.7084284;-8.537102;3
533212583118156;1702815922737;-3.0410614;5.7084284;-8.537102;3
533212591113646;1702815922745;-3.0410614;5.7084284;-8.537102;3
533212599109136;1702815922753;-3.0410614;5.7084284;-8.537102;3
533212607104626;1702815922761;-3.0410614;5.7084284;-8.537102;3
533212615100115;1702815922768;-3.0410614;5.7084284;-8.537102;3
533212623095606;1702815922776;-3.0410614;5.7084284;-8.537102;3
533212631091095;1702815922785;-3.0410614;5.7084284;-8.537102;3
533212639086585;1702815922792;-3.0410614;5.7084284;-8.537102;3
533212647082075;1702815922800;-3.0410614;5.7084284;-8.537102;3
533212655077565;1702815922808;-3.0410614;5.7084284;-8.537102;3
533212663073055;1702815922816;-3.0410614;5.7084284;-8.537102;3
533212671038027;1702815922825;-3.0410614;5.7084284;-8.537102;3
533212679033517;1702815922832;-3.0410614;5.7084284;-8.537102;3
533212687029007;1702815922841;-3.0410614;5.7084284;-8.537102;3
533212695024496;1702815922848;-3.0410614;5.7084284;-8.537102;3
533212703019987;1702815922857;-3.0410614;5.7084284;-8.537102;3
533212711015476;1702815922865;-3.0410614;5.7084284;-8.537102;3
533212719010967;1702815922873;-3.0410614;5.7084284;-8.537102;3
533212727006456;1702815922880;-3.0410614;5.7084284;-8.537102;3
533212735001946;1702815922889;-3.0410614;5.7084284;-8.537102;3
533212742997436;1702815922896;-3.0410614;5.7084284;-8.537102;3
533212750962408;1702815922905;-3.0410614;5.7084284;-8.537102;3
533212758957898;1702815922912;-3.0410614;5.7084284;-8.537102;3
533212766953388;1702815922921;-3.0410614;5.7084284;-8.537102;3
533212774948878;1702815922928;-3.0410614;5.7084284;-8.537102;3
533212782944368;1702815922936;-3.0410614;5.7084284;-8.537102;3
533212790939857;1702815922944;-3.0410614;5.7084284;-8.537102;3
533212798935348;1702815922953;-3.0410614;5.7084284;-8.537102;3
533212806900321;1702815922960;-3.0410614;5.7084284;-8.537102;3
533212814895810;1702815922968;-3.0410614;5.7084284;-8.537102;3
533212822891300;1702815922976;-3.0410614;5.7084284;-8.537102;3
533212830886790;1702815922985;-3.0410614;5.7084284;-8.537102;3
533212838882280;1702815922993;-3.0410614;5.7084284;-8.537102;3
533212846877769;1702815923000;-3.0410614;5.7084284;-8.537102;3
533212854873260;1702815923009;-3.0410614;5.7084284;-8.537102;3
533212862868749;1702815923016;-3.0410614;5.7084284;-8.537102;3
533212870864238;1702815923024;-3.0410614;5.7084284;-8.537102;3
533212878859729;1702815923032;-3.0410614;5.7084284;-8.537102;3
533212886855218;1702815923040;-3.0410614;5.7084284;-8.537102;3
533212894850709;1702815923048;-3.0410614;5.7084284;-8.537102;3
533212902815681;1702815923056;-3.0410614;5.7084284;-8.537102;3
533212910994274;1702815923065;-3.0410614;5.7084284;-8.537102;3
533212919172867;1702815923073;-3.0410614;5.7084284;-8.537102;3
533212927168356;1702815923081;-3.0410614;5.7084284;-8.537102;3
533212935163847;1702815923090;-3.0410614;5.7084284;-8.537102;3
533212943159336;1702815923096;-3.0410614;5.7084284;-8.537102;3
533212951154826;1702815923105;-3.0410614;5.7084284;-8.537102;3
533212959150316;1702815923113;-3.0410614;5.7084284;-8.537102;3
533212967145805;1702815923121;-3.0410614;5.7084284;-8.537102;3
533212975141295;1702815923129;-3.0410614;5.7084284;-8.537102;3
533212983106268;1702815923137;-3.0410614;5.7084284;-8.537102;3
533212991101758;1702815923144;-3.0410614;5.7084284;-8.537102;3
533212999097248;1702815923153;-3.0410614;5.7084284;-8.537102;3
533213007092737;1702815923161;-3.0410614;5.7084284;-8.537102;3
533213015057710;1702815923169;-3.0410614;5.7084284;-8.537102;3
533213023053201;1702815923176;-3.0410614;5.7084284;-8.537102;3
533213031048690;1702815923184;-3.0410614;5.7084284;-8.537102;3
533213039044180;1702815923193;-3.0410614;5.7084284;-8.537102;3
533213047009152;1702815923200;-3.0410614;5.7084284;-8.537102;3
533213055004642;1702815923208;-3.0410614;5.7084284;-8.537102;3
533213063000132;1702815923216;-3.0410614;5.7084284;-8.537102;3
533213070995622;1702815923224;-3.0410614;5.7084284;-8.537102;3
533213079052146;1702815923232;-3.0410614;5.7084284;-8.537102;3
533213087017119;1702815923241;-3.0410614;5.7084284;-8.537102;3
533213095104161;1702815923249;-3.0410614;5.7084284;-8.537102;3
533213103221718;1702815923257;-3.0410614;5.7084284;-8.537102;3
533213111369794;1702815923265;-3.0410614;5.7084284;-8.537102;3
533213119639938;1702815923273;-3.0410614;5.7084284;-8.537102;3
533213127635428;1702815923281;-3.0410614;5.7084284;-8.537102;3
533213135600401;1702815923289;-3.0410614;5.7084284;-8.537102;3
533213143565374;1702815923297;-3.0410614;5.7084284;-8.537102;3
533213151499829;1702815923308;-3.0410614;5.7084284;-8.537102;3
533213159434284;1702815923314;-3.0410614;5.7084284;-8.537102;3
533213167429775;1702815923322;-3.0410614;5.7084284;-8.537102;3
533213175425264;1702815923330;-3.0410614;5.7084284;-8.537102;3
533213183420754;1702815923338;-3.0410614;5.7084284;-8.537102;3
533213191416244;1702815923345;-3.0410614;5.7084284;-8.537102;3
533213199411734;1702815923353;-3.0410614;5.7084284;-8.537102;3
533213207407223;1702815923363;-3.0410614;5.7084284;-8.537102;3
533213215402714;1702815923369;-3.0410614;5.7084284;-8.537102;3
533213223367686;1702815923377;-3.0410614;5.7084284;-8.537102;3
533213231363176;1702815923385;-3.0410614;5.7084284;-8.537102;3
533213239358665;1702815923393;-3.0410614;5.7084284;-8.537102;3
533213247354156;1702815923401;-3.0410614;5.7084284;-8.537102;3
533213255319129;1702815923409;-3.0410614;5.7084284;-8.537102;3
533213263314618;1702815923417;-3.0410614;5.7084284;-8.537102;3
533213271310108;1702815923425;-3.0410614;5.7084284;-8.537102;3
533213279305598;1702815923433;-3.0410614;5.7084284;-8.537102;3
533213287301088;1702815923441;-3.0410614;5.7084284;-8.537102;3
533213295296577;1702815923449;-3.0410614;5.7084284;-8.537102;3
533213303292068;1702815923457;-3.0410614;5.7084284;-8.537102;3
533213311257040;1702815923465;-3.0410614;5.7084284;-8.537102;3
533213319252530;1702815923473;-3.0410614;5.7084284;-8.537102;3
533213327248019;1702815923481;-3.0410614;5.7084284;-8.537102;3
533213335243510;1702815923493;-3.0410614;5.7084284;-8.537102;3
533213343208482;1702815923497;-3.0410614;5.7084284;-8.537102;3
533213351203972;1702815923509;-3.0410614;5.7084284;-8.537102;3
533213359199462;1702815923513;-3.0410614;5.7084284;-8.537102;3
533213367194952;1702815923521;-3.0410614;5.7084284;-8.537102;3
533213375190442;1702815923529;-3.0410614;5.7084284;-8.537102;3
533213383155414;1702815923538;-3.0410614;5.7084284;-8.537102;3
533213391150904;1702815923545;-3.0410614;5.7084284;-8.537102;3
533213399146394;1702815923553;-3.0410614;5.7084284;-8.537102;3
533213407141884;1702815923561;-3.0410614;5.7084284;-8.537102;3
533213415137373;1702815923569;-3.0410614;5.7084284;-8.537102;3
533213423132864;1702815923577;-3.0410614;5.7084284;-8.537102;3
533213431097836;1702815923585;-3.0410614;5.7084284;-8.537102;3
533213439093326;1702815923593;-3.0410614;5.7084284;-8.537102;3
533213447088816;1702815923601;-3.0410614;5.7084284;-8.537102;3
533213455084306;1702815923609;-3.0410614;5.7084284;-8.537102;3
533213463079796;1702815923617;-3.0410614;5.7084284;-8.537102;3
533213471075285;1702815923624;-3.0410614;5.7084284;-8.537102;3
533213479040258;1702815923633;-3.0410614;5.7084284;-8.537102;3
533213487035747;1702815923641;-3.0410614;5.7084284;-8.537102;3
533213495031238;1702815923649;-3.0410614;5.7084284;-8.537102;3
533213503026727;1702815923660;-3.0410614;5.7084284;-8.537102;3
533213511022218;1702815923665;-3.0410614;5.7084284;-8.537102;3
533213519017707;1702815923676;-3.0410614;5.7084284;-8.537102;3
533213526982680;1702815923680;-3.0410614;5.7084284;-8.537102;3
533213534978170;1702815923693;-3.0410614;5.7084284;-8.537102;3
533213542973660;1702815923696;-3.0410614;5.7084284;-8.537102;3
533213550969150;1702815923709;-3.0410614;5.7084284;-8.537102;3
533213558964639;1702815923712;-3.0410614;5.7084284;-8.537102;3
533213566960130;1702815923720;-3.0410614;5.7084284;-8.537102;3
533213574955619;1702815923728;-3.0410614;5.7084284;-8.537102;3
533213582951108;1702815923736;-3.0410614;5.7084284;-8.537102;3
533213590946599;1702815923744;-3.0410614;5.7084284;-8.537102;3
533213598942088;1702815923752;-3.0410614;5.7084284;-8.537102;3
533213606907061;1702815923760;-3.0410614;5.7084284;-8.537102;3
533213614902551;1702815923768;-3.0410614;5.7084284;-8.537102;3
533213622898041;1702815923777;-3.0410614;5.7084284;-8.537102;3
533213630893531;1702815923784;-3.0410614;5.7084284;-8.537102;3
533213638889020;1702815923794;-3.0410614;5.7084284;-8.537102;3
533213646884511;1702815923800;-3.0410614;5.7084284;-8.537102;3
533213654880000;1702815923811;-3.0410614;5.7084284;-8.537102;3
533213662875491;1702815923816;-3.0410614;5.7084284;-8.537102;3
533213670870980;1702815923828;-3.0410614;5.7084284;-8.537102;3
533213678866469;1702815923832;-3.0410614;5.7084284;-8.537102;3
533213686861960;1702815923845;-3.0410614;5.7084284;-8.537102;3
533213694857449;1702815923848;-3.0410614;5.7084284;-8.537102;3
533213702822422;1702815923862;-3.0410614;5.7084284;-8.537102;3
533213710817912;1702815923864;-3.0410614;5.7084284;-8.537102;3
533213718813402;1702815923880;-3.0410614;5.7084284;-8.537102;3
533213726808892;1702815923880;-3.0410614;5.7084284;-8.537102;3
533213734804381;1702815923897;-3.0410614;5.7084284;-8.537102;3
533213742799872;1702815923897;-3.0410614;5.7084284;-8.537102;3
533213750795361;1702815923914;-3.0410614;5.7084284;-8.537102;3
533213758790851;1702815923914;-3.0410614;5.7084284;-8.537102;3
533213766786341;1702815923920;-3.0410614;5.7084284;-8.537102;3
533213774751314;1702815923932;-3.0410614;5.7084284;-8.537102;3
533213782746803;1702815923936;-3.0410614;5.7084284;-8.537102;3
