time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
8.770899,1.7459,0.7913,-2.4044,3.075
8.775111,1.8515,1.0075,-2.1978,3.045
8.781433,1.9672,1.1747,-1.9486,3.008
8.788508,2.0702,1.2712,-1.5354,2.874
8.796535,2.1223,1.3204,-1.1804,2.764
8.806020,2.2169,1.3217,-0.9768,2.760
8.812764,2.2952,1.2343,-0.9206,2.764
8.836630,2.3560,1.0536,-1.0358,2.781
8.838158,2.4308,0.8304,-1.2450,2.855
8.838909,2.5276,0.6635,-1.4354,2.982
8.845034,2.7010,0.7333,-1.5410,3.195
8.853507,2.9138,1.2676,-1.5373,3.530
8.861399,3.1665,2.1161,-1.4664,4.081
8.868837,3.3913,2.9774,-1.4969,4.755
8.878700,3.4391,3.5576,-1.5774,5.193
8.885732,3.3470,3.6895,-1.6303,5.241
8.893189,3.1092,3.1989,-1.5949,4.738
8.901548,2.7546,2.3370,-1.5165,3.918
8.909774,2.3748,1.3909,-1.3802,3.079
8.918600,1.9849,0.4801,-1.2814,2.411
8.925913,1.5898,-0.4173,-1.1923,2.031
8.933599,1.2450,-1.2152,-1.1074,2.062
8.941290,0.9196,-1.7773,-1.0044,2.239
8.949029,0.6420,-2.0918,-0.9325,2.378
8.971979,0.4463,-2.1862,-0.8732,2.396
8.973351,0.3264,-2.0320,-0.8366,2.222
8.973823,0.2518,-1.6201,-0.8240,1.835
8.980880,0.2332,-1.0528,-0.8304,1.361
8.988728,0.2863,-0.4786,-0.8553,1.021
8.996585,0.3138,0.0400,-0.8914,0.946
9.008826,0.3454,0.4792,-0.9212,1.094
9.012811,0.3644,0.8538,-0.9554,1.332
9.033549,0.3418,1.2440,-1.0126,1.640
9.035604,0.2170,1.5464,-1.0793,1.898
9.036862,0.0168,1.6939,-1.1705,2.059
9.044305,-0.2709,1.7055,-1.2551,2.135
9.052656,-0.6052,1.5786,-1.3409,2.158
9.060442,-0.9765,1.4447,-1.7355,2.460
9.069172,-1.5452,1.0715,-1.7248,2.552
9.076638,-2.0147,0.5953,-1.4554,2.556
9.084645,-2.3257,0.2026,-1.2464,2.646
9.092998,-2.5206,0.2451,-1.4780,2.932
9.101217,-2.7708,0.3967,-1.5808,3.215
9.109592,-3.0408,0.4726,-0.8760,3.200
9.116768,-3.5184,0.3741,0.3857,3.559
9.125770,-3.9238,0.0167,1.7414,4.293
9.138838,-4.1995,-0.4507,2.7743,5.053
9.141785,-4.2866,-1.0499,3.2014,5.452
9.148441,-4.1167,-1.5630,3.2874,5.495
9.165657,-3.7392,-2.0505,3.0430,5.239
9.166764,-3.0530,-2.3978,2.5332,4.635
9.172726,-2.5534,-2.5720,1.8949,4.090
9.180616,-2.3210,-2.6716,1.3249,3.779
9.189113,-2.2007,-2.7562,1.0802,3.689
9.197540,-2.1147,-2.8351,1.0619,3.693
9.205437,-2.0915,-2.9347,1.1522,3.783
9.213290,-2.1077,-3.0525,1.2385,3.911
9.222628,-1.9920,-3.1786,1.3949,4.002
9.228766,-1.7597,-3.2410,1.4787,3.973
9.249884,-1.5520,-3.2541,1.4692,3.893
9.251968,-1.3185,-3.1896,1.4081,3.728
9.253173,-1.1452,-3.1072,1.3388,3.572
9.260772,-1.0512,-3.0023,1.2718,3.426
9.269460,-0.8584,-2.8408,1.2047,3.203
9.276616,-0.6630,-2.6846,1.1474,2.994
9.284814,-0.4723,-2.4786,1.0594,2.737
9.292937,-0.2597,-2.2057,0.9256,2.406
9.300730,-0.1826,-1.9206,0.7034,2.053
9.309349,-0.0352,-1.6514,0.4605,1.715
9.317449,0.0844,-1.4022,0.1183,1.410
9.325229,0.1980,-1.2565,-0.2812,1.303
9.333255,0.4490,-1.1703,-0.5724,1.378
9.354921,0.5821,-1.2038,-0.6361,1.481
9.357056,0.7326,-1.3480,-0.4468,1.598
9.357831,0.7707,-1.5946,-0.2245,1.785
9.365544,0.6337,-1.9401,-0.1561,2.047
9.372655,0.4224,-2.3061,-0.1990,2.353
9.380428,0.2006,-2.6135,-0.3083,2.639
9.388754,-0.0001,-2.7704,-0.3744,2.796
9.396279,-0.1741,-2.8410,-0.3577,2.869
9.404841,-0.2012,-2.8772,-0.2586,2.896
9.412905,-0.1635,-2.8261,-0.0864,2.832
9.422870,-0.1112,-2.7404,0.1125,2.745
9.428677,-0.0604,-2.6854,0.3617,2.710
9.444869,-0.0368,-2.7163,0.5365,2.769
9.446533,-0.0809,-2.8648,0.6218,2.933
9.452494,-0.0710,-2.9965,0.5687,3.051
9.460483,-0.0144,-2.9199,0.4515,2.955
9.468301,-0.0611,-2.6493,0.3173,2.669
9.476234,-0.0076,-2.2375,0.2012,2.247
9.484034,0.2085,-1.6080,0.1254,1.626
9.492359,0.4173,-0.7559,0.0068,0.863
9.500746,0.7142,0.1988,-0.1126,0.750
9.508993,1.0249,1.1055,-0.2539,1.529
9.516951,1.2708,2.0215,-0.4867,2.437
9.524994,1.4908,2.8772,-0.7952,3.337
9.532827,1.6804,3.8069,-1.0711,4.297
9.552888,1.6896,4.7384,-1.2944,5.194
9.554119,2.0713,6.0311,-1.4170,6.532
9.556029,2.5058,7.5172,-1.6316,8.090
9.564866,2.7771,8.9998,-1.8349,9.596
9.572389,2.9934,9.8992,-2.0380,10.541
9.580398,2.2792,9.4278,-2.3318,9.976
9.589153,1.6004,7.7621,-2.2958,8.251
9.596919,0.9598,5.7576,-2.0212,6.177
9.605065,0.1984,4.0730,-1.7022,4.419
9.612278,-0.4105,2.8407,-1.3701,3.180
9.623366,-0.8044,1.9057,-0.9580,2.280
9.628626,-0.8549,1.3353,-0.4099,1.638
9.644270,-0.7019,1.1284,0.2070,1.345
9.645961,-0.4219,1.2020,0.7922,1.500
9.652565,-0.0931,1.4393,1.2404,1.902
9.660807,0.0861,1.6137,1.4281,2.157
9.668325,0.1199,1.6162,1.2659,2.056
9.676118,-0.0663,1.4306,0.7833,1.632
9.685075,-0.2804,1.0796,0.2681,1.147
9.692206,-0.4715,0.5909,-0.1789,0.777
9.701790,-0.6292,-0.0057,-0.5307,0.823
9.708325,-0.7034,-0.6187,-0.7662,1.210
9.717063,-0.7463,-1.2241,-0.9040,1.695
9.725334,-0.8121,-1.8080,-0.9954,2.218
9.733091,-0.8736,-2.3752,-1.0409,2.737
9.740960,-0.9474,-2.8710,-1.0717,3.208
9.748419,-1.0832,-3.3265,-1.0653,3.657
9.762524,-1.1717,-3.7250,-1.0836,4.052
9.764257,-1.2299,-4.0495,-1.0301,4.356
9.772893,-1.2729,-4.2711,-1.0116,4.570
9.780171,-1.2724,-4.3612,-1.0153,4.655
9.788162,-1.2481,-4.3601,-1.0165,4.648
9.796231,-1.2048,-4.2657,-1.0606,4.558
9.805011,-1.1376,-4.1687,-1.1360,4.468
9.812266,-1.1035,-4.0670,-1.2320,4.390
9.822865,-1.0786,-3.9578,-1.3548,4.320
9.828629,-0.9881,-3.9251,-1.4530,4.300
9.844846,-0.9491,-3.9161,-1.5299,4.310
9.846468,-0.9209,-3.8805,-1.5763,4.289
9.853007,-0.7983,-3.8039,-1.6210,4.211
9.860402,-0.6724,-3.6574,-1.6346,4.062
9.868960,-0.5310,-3.5393,-1.6428,3.938
9.876066,-0.4772,-3.5000,-1.6235,3.888
9.885041,-0.3723,-3.4460,-1.5467,3.795
9.892250,-0.2479,-3.2505,-1.4974,3.587
9.901426,-0.1114,-2.9015,-1.4026,3.225
9.909282,0.0867,-2.4612,-1.3237,2.796
9.916866,0.4113,-1.8555,-1.1881,2.241
9.924728,0.7643,-1.0751,-1.0142,1.664
9.932832,1.1769,-0.0698,-0.7868,1.417
9.940528,1.6182,1.0954,-0.5485,2.030
9.948461,2.0352,2.3369,-0.2772,3.111
9.968819,2.3933,3.4464,0.0687,4.196
9.969800,2.6871,4.2947,0.4825,5.089
9.972497,3.0015,5.1501,1.0517,6.053
9.980244,3.5089,6.4527,1.7097,7.541
9.988037,4.1830,8.2785,2.3681,9.573
9.995981,4.8630,10.1486,2.8836,11.617
10.004012,5.2369,11.1844,2.9045,12.687
10.012841,4.5756,10.4002,2.2539,11.584
10.022416,3.5885,7.4964,1.4798,8.442
10.027954,2.4594,4.6794,1.0495,5.390
10.044370,1.4963,2.7878,1.4366,3.475
10.046423,0.4496,1.3908,2.9088,3.255
10.052599,-0.3343,0.3207,4.4728,4.497
10.060008,-0.9344,-0.2870,5.2106,5.301
10.068700,-0.7733,-0.2418,5.4076,5.468
10.076055,-0.0869,0.0555,5.0660,5.067
10.084867,0.4188,0.3200,4.4923,4.523
10.092511,0.6181,0.2558,4.1001,4.154
10.100313,0.4750,-0.0563,3.8019,3.832
10.108125,0.0786,-0.5370,3.3044,3.349
10.116735,-0.3432,-1.0465,2.7448,2.957
10.125035,-0.6966,-1.5351,2.2853,2.840
10.132016,-0.9578,-2.0213,1.8590,2.908
10.149868,-1.1469,-2.4660,1.3797,3.050
10.151976,-1.3099,-2.9238,0.9473,3.341
10.156032,-1.4514,-3.3225,0.6169,3.678
10.163774,-1.5019,-3.6688,0.4937,3.995
10.171796,-1.4918,-3.9736,0.4711,4.270
10.179829,-1.4905,-4.2822,0.4273,4.554
10.187978,-1.4215,-4.4897,0.2650,4.717
10.196632,-1.3824,-4.5841,-0.0108,4.788
10.204736,-1.5974,-4.5656,-0.2749,4.845
10.212353,-1.4852,-4.3304,-0.4975,4.605
10.222629,-1.5719,-4.0656,-0.6168,4.402
10.228851,-1.5850,-3.8114,-0.7466,4.195
10.243357,-1.6464,-3.5752,-0.8266,4.022
10.245151,-1.6821,-3.4072,-0.9136,3.908
10.253753,-1.7305,-3.3218,-0.9431,3.862
10.259900,-1.7440,-3.3380,-0.9406,3.882
10.267744,-1.6743,-3.3628,-0.8240,3.846
10.275875,-1.5565,-3.3343,-0.5743,3.724
10.283595,-1.4589,-3.3010,-0.2588,3.618
10.291708,-1.4263,-3.2538,0.1204,3.555
10.300920,-1.3750,-3.1088,0.4862,3.434
10.308357,-1.2786,-2.8305,0.7445,3.194
10.316431,-1.1369,-2.3543,0.9154,2.770
10.324473,-0.8973,-1.6348,0.9814,2.107
10.331820,-0.5530,-0.7390,0.9932,1.356
10.347256,-0.1731,0.2564,0.9312,0.981
10.348669,0.2286,1.2722,0.8350,1.539
10.356029,0.5758,2.2053,0.6388,2.367
10.363813,0.8214,3.0770,0.4672,3.219
10.371978,0.8915,3.8105,0.3643,3.930
10.380170,0.9772,4.4779,0.2215,4.589
10.388802,1.1994,5.3371,0.1218,5.472
10.395912,1.6263,6.5385,0.0403,6.738
10.404444,1.9910,7.8516,-0.1800,8.102
10.411691,2.0492,8.8097,-0.5562,9.062
10.423157,2.3181,9.3158,-1.0149,9.653
10.427841,1.8998,9.0109,-1.4774,9.327
10.444603,1.5454,8.1886,-1.5552,8.477
10.445577,1.2652,7.0893,-1.0715,7.281
10.453124,0.9358,6.0297,-0.3868,6.114
10.459782,0.8143,5.1781,0.2470,5.248
10.468354,0.8427,4.6636,0.7231,4.794
10.475696,0.9617,4.3446,1.0775,4.578
10.484480,1.0161,3.9572,1.3000,4.287
10.492373,1.0183,3.3957,1.4489,3.830
10.501449,0.9476,2.7218,1.5317,3.264
10.507829,0.8047,1.9973,1.5869,2.675
10.516458,0.5779,1.2075,1.5721,2.065
10.524759,0.3393,0.3836,1.4367,1.525
10.532163,0.1076,-0.4219,1.2215,1.297
10.540004,-0.1028,-1.1560,0.9902,1.526
10.548194,-0.2877,-1.8043,0.7465,1.974
10.567207,-0.4801,-2.4145,0.4674,2.506
10.569324,-0.6276,-2.8955,0.2831,2.976
10.571587,-0.6844,-3.2999,0.1182,3.372
10.579850,-0.7926,-3.6510,-0.0420,3.736
10.587712,-0.9243,-3.8971,-0.2165,4.011
10.596468,-0.9911,-4.0762,-0.3984,4.214
10.604440,-1.0221,-4.2479,-0.5729,4.407
10.612437,-1.0407,-4.4506,-0.7120,4.626
10.623711,-1.1139,-4.5790,-0.8615,4.791
10.628733,-1.1892,-4.6976,-0.9840,4.945
10.648983,-1.2501,-4.7657,-1.0968,5.048
10.650797,-1.2562,-4.7758,-1.1691,5.075
10.651765,-1.2768,-4.7303,-1.2754,5.063
10.660395,-1.2810,-4.6197,-1.3299,4.975
10.668675,-1.2568,-4.4246,-1.3281,4.788
10.676333,-1.1779,-4.1355,-1.2675,4.483
10.683731,-1.0875,-3.8025,-1.1670,4.124
10.692611,-0.9838,-3.4685,-1.0399,3.752
10.700331,-0.8474,-3.2009,-0.9061,3.433
10.708326,-0.7097,-3.0043,-0.7500,3.177
10.716690,-0.5749,-2.8911,-0.6128,3.011
10.724562,-0.4880,-2.8209,-0.5054,2.907
10.732292,-0.3843,-2.7845,-0.3998,2.839
10.745377,-0.2871,-2.7796,-0.3266,2.813
10.748340,-0.2372,-2.8329,-0.2587,2.855
10.755465,-0.1935,-2.8821,-0.2391,2.899
10.763574,-0.1274,-2.9369,-0.2369,2.949
10.771890,-0.0866,-3.0884,-0.2809,3.102
10.780206,-0.0758,-3.2216,-0.3383,3.240
10.787491,-0.0253,-3.2669,-0.4146,3.293
10.795801,0.0406,-3.1525,-0.4867,3.190
10.803588,0.2176,-2.8279,-0.5270,2.885
10.811621,0.4698,-2.3551,-0.5365,2.461
10.822733,0.7136,-1.6575,-0.5324,1.881
10.827539,1.1211,-0.7230,-0.5252,1.434
10.845588,1.5915,0.3935,-0.4965,1.713
10.847267,2.0130,1.6299,-0.4143,2.623
10.853383,2.3660,2.8283,-0.2335,3.695
10.859587,2.6157,3.9150,0.1081,4.710
10.867652,2.8995,5.0963,0.6624,5.901
10.875645,3.3877,6.7051,1.3231,7.628
10.885523,3.9426,8.7509,2.0293,9.810
10.891945,4.5310,10.8316,2.6540,12.037
10.900090,4.9625,12.2621,3.1290,13.593
10.907742,4.5507,12.2253,3.2301,13.439
10.915897,3.2362,9.8785,2.6621,10.731
10.924083,1.7318,6.2719,1.9014,6.779
10.931392,0.7862,4.0269,1.1367,4.257
10.945479,0.2061,2.8345,0.6584,2.917
10.948102,-0.4524,2.2342,1.2380,2.594
10.956047,-0.9692,1.8250,2.1981,3.017
10.963454,-1.2741,1.5353,3.0471,3.642
10.971511,-1.5286,1.1977,3.4995,4.002
10.979256,-1.4233,0.8010,3.3496,3.727
10.987537,-1.1666,0.5009,2.5345,2.835
10.995954,-0.9197,0.3569,1.8513,2.098
11.003627,-0.7768,0.1798,1.3615,1.578
11.012065,-0.8770,-0.0382,1.0759,1.389
11.022149,-1.0389,-0.3187,0.8568,1.384
11.028194,-1.3710,-0.5806,0.5939,1.603
11.046686,-1.7469,-0.9070,0.3421,1.998
11.047759,-2.0139,-1.3055,0.0642,2.401
11.054798,-2.1730,-1.6976,-0.1933,2.764
11.059567,-2.2590,-2.1643,-0.3132,3.144
11.067707,-2.2938,-2.5694,-0.4083,3.468
11.075455,-2.3921,-2.8315,-0.3933,3.727
11.083819,-2.5004,-3.0814,-0.2662,3.977
11.091426,-2.5910,-3.3307,-0.0923,4.221
11.101584,-2.5501,-3.5339,0.0889,4.359
11.107566,-2.5190,-3.7197,0.2367,4.499
11.115221,-2.4992,-3.8865,0.3369,4.633
11.123803,-2.4902,-3.9770,0.4237,4.711
11.131354,-2.5419,-4.0274,0.5576,4.795
11.146777,-2.6038,-3.9754,0.7117,4.805
11.147763,-2.6301,-3.8213,0.8636,4.719
11.155276,-2.6426,-3.5961,1.0132,4.576
11.163339,-2.6243,-3.3740,1.0572,4.403
11.171225,-2.6465,-3.1818,1.0274,4.264
11.179505,-2.6754,-3.0219,1.0176,4.162
11.187218,-2.7089,-2.9228,1.0147,4.112
11.195838,-2.7613,-2.9016,0.9969,4.128
11.204327,-2.7706,-2.9293,0.9795,4.149
11.211967,-2.7841,-2.9346,0.9780,4.162
11.222447,-2.7632,-2.9438,0.9456,4.147
11.227265,-2.6623,-2.9884,0.8830,4.099
11.245366,-2.4720,-2.9292,0.7735,3.910
11.246442,-2.2489,-2.7668,0.6956,3.633
11.253429,-1.9611,-2.4465,0.6751,3.207
11.259170,-1.5983,-1.9686,0.6719,2.623
11.267978,-1.1934,-1.3453,0.6929,1.927
11.275596,-0.8204,-0.6009,0.6744,1.220
11.283074,-0.5290,0.2765,0.5143,0.788
11.291580,-0.2148,1.3951,0.2705,1.437
11.299675,-0.0076,2.4873,0.1299,2.491
11.307558,0.3211,3.7262,0.0440,3.740
11.315110,0.9378,5.2299,-0.0035,5.313
11.323411,1.8378,7.0869,0.0242,7.321
11.331397,2.8855,9.1868,0.0637,9.629
11.346115,3.6512,11.0669,-0.0764,11.654
11.347394,4.1470,12.1528,-0.3381,12.845
11.355178,4.1049,11.9261,-0.6901,12.632
11.363129,3.4699,10.3537,-0.5770,10.935
11.371061,2.7967,8.2273,0.1746,8.691
11.379700,1.8105,6.1248,0.8988,6.450
11.387040,1.2189,4.4138,1.4253,4.796
11.395126,0.9196,3.0802,1.7275,3.649
11.402959,0.8493,2.1189,1.8120,2.914
11.411800,0.9918,1.4789,1.8124,2.541
11.422877,1.2884,1.0948,1.7372,2.424
11.428320,1.4517,0.8290,1.5124,2.254
11.444270,1.5311,0.6089,1.2862,2.090
11.445584,1.4219,0.3696,1.0147,1.785
11.451886,1.2552,0.2095,0.7346,1.469
11.458916,1.1065,-0.0049,0.4652,1.200
11.467818,1.0039,-0.3068,0.2282,1.074
11.475013,0.9262,-0.6673,0.0425,1.142
11.482690,0.9180,-1.1108,-0.0821,1.443
11.490918,0.8156,-1.5252,-0.2071,1.742
11.498805,0.7186,-1.9012,-0.3257,2.058
11.507812,0.5581,-2.2787,-0.4355,2.386
11.514940,0.4147,-2.6287,-0.4567,2.700
11.523937,0.2507,-2.9667,-0.4065,3.005
11.531073,0.1526,-3.2909,-0.2762,3.306
11.549095,0.1076,-3.6322,-0.0433,3.634
11.550259,0.1596,-4.0394,0.3486,4.058
11.555895,0.3214,-4.3514,0.8725,4.450
11.562767,0.4710,-4.5897,1.4021,4.822
11.571638,0.6014,-4.7401,1.8441,5.122
11.579813,0.5237,-4.7908,2.0944,5.255
11.587033,0.3484,-4.6750,2.0492,5.116
11.595762,0.0725,-4.4436,1.7106,4.762
11.604503,-0.1528,-4.1973,1.2372,4.378
11.611879,-0.3846,-4.0515,0.7357,4.136
11.622975,-0.5260,-3.8798,0.3174,3.928
11.628003,-0.5021,-3.7396,-0.0316,3.773
11.643718,-0.3639,-3.6144,-0.3229,3.647
11.645649,-0.2149,-3.4784,-0.5873,3.534
11.652803,-0.0557,-3.3725,-0.8242,3.472
11.659367,0.0679,-3.2468,-0.9421,3.381
11.667206,0.1165,-3.2255,-0.9426,3.362
11.675706,0.1755,-3.2080,-0.8979,3.336
11.683585,0.2462,-3.0791,-0.8811,3.212
11.691012,0.2462,-2.8650,-0.9100,3.016
11.699957,0.2124,-2.6230,-0.9602,2.801
11.707516,0.3421,-2.2734,-1.0172,2.514
11.715683,0.5051,-1.7875,-1.0456,2.132
11.723892,0.7418,-1.0308,-1.0238,1.631
11.731122,1.0686,-0.1399,-0.9477,1.435
11.747762,1.3803,0.7584,-0.8413,1.786
11.749319,1.6195,1.5755,-0.7527,2.382
11.755222,1.6492,2.0840,-0.6528,2.737
11.763186,1.5330,2.2121,-0.4829,2.734
11.771166,0.8477,2.0633,0.0055,2.231
11.779126,0.4387,1.8047,0.2829,1.879
11.787665,0.3879,1.8517,0.3223,1.919
11.795066,0.5866,2.4351,0.2035,2.513
11.802889,0.9686,3.4469,0.0286,3.581
11.811037,1.3021,4.4948,-0.1751,4.683
11.822609,1.5166,5.2744,-0.3472,5.499
11.827086,1.5508,5.7040,-0.5479,5.936
11.847614,1.4487,5.8481,-0.7247,6.068
11.849511,1.1605,5.7593,-0.9872,5.957
11.854493,0.7121,5.6149,-1.3140,5.810
11.858801,0.0419,5.3654,-1.5964,5.598
11.868016,-0.5751,4.9329,-1.7710,5.273
11.874779,-1.2560,4.3900,-1.8272,4.918
11.882918,-1.7178,3.8308,-1.9594,4.633
11.890926,-2.1486,3.2170,-1.9804,4.346
11.898693,-2.4769,2.4833,-1.9757,4.026
11.907382,-2.7932,1.7319,-2.0346,3.865
11.915721,-3.1348,0.9930,-2.1003,3.902
11.924264,-3.4397,0.2850,-2.0056,3.992
11.931527,-3.8738,-0.3684,-1.9322,4.345
11.951522,-4.2283,-0.8022,-1.8434,4.682
11.953231,-4.6265,-1.2105,-1.6250,5.051
11.954767,-4.8416,-1.4710,-1.3855,5.246
11.962975,-4.8112,-1.5884,-0.6810,5.112
11.970830,-4.8612,-1.5898,0.2150,5.119
11.979657,-5.1129,-1.6651,0.9220,5.456
11.986929,-5.4531,-1.7544,1.5214,5.927
11.995518,-5.5161,-1.8741,2.0120,6.163
12.002893,-5.5482,-2.0722,2.1638,6.305
12.011530,-5.5960,-2.3080,2.1618,6.428
12.023495,-5.5620,-2.6194,2.1339,6.508
12.027247,-5.5285,-2.8863,2.0203,6.556
12.044251,-5.4774,-3.2230,1.9809,6.657
12.046483,-5.4144,-3.5187,2.0018,6.761
12.052945,-5.2598,-3.8926,2.1264,6.880
12.059418,-5.0288,-4.1956,2.2024,6.910
12.068545,-4.4889,-4.5005,2.1738,6.718
12.075779,-3.7436,-4.6539,2.1972,6.364
12.083606,-3.0980,-4.6560,2.1952,6.008
12.091170,-2.4481,-4.5118,2.2508,5.605
12.099587,-1.9215,-4.2625,2.2425,5.186
12.107897,-1.5734,-3.9593,2.1386,4.767
12.115170,-1.3975,-3.6319,1.8275,4.299
12.123178,-1.5126,-3.4207,1.2202,3.934
12.130925,-1.9589,-3.0279,0.5759,3.652
12.150854,-2.4689,-2.5181,0.0949,3.528
12.152914,-2.8310,-1.7679,-0.2330,3.346
12.154952,-2.9713,-0.8028,-0.4504,3.111
12.162978,-2.9764,0.4426,-0.4486,3.042
12.171070,-2.8198,1.8895,-0.3257,3.410
12.179875,-2.3012,3.5833,-0.1447,4.261
12.187400,-1.5961,5.6045,0.3012,5.835
12.195844,-0.8696,7.7581,0.6978,7.838
12.203253,-0.3011,9.7722,0.7319,9.804
12.211901,-0.0985,11.2704,0.2275,11.273
12.223646,-0.0382,11.8827,-0.4578,11.892
12.227226,0.0309,11.7183,-1.1786,11.777
12.246091,-0.3543,10.7203,-1.8516,10.885
12.247833,-0.9514,8.8129,-2.0046,9.088
12.253423,-1.0158,6.7635,-1.8676,7.090
12.258784,-0.6235,5.2882,-1.6430,5.573
12.268770,-0.1326,4.4363,-1.4440,4.667
12.274932,0.4201,4.1827,-1.2836,4.395
12.282946,0.8409,4.1760,-1.0313,4.383
12.290684,1.0458,4.3895,-0.2686,4.520
12.298673,0.8605,4.3730,0.5299,4.488
12.307496,0.4547,3.9116,0.8243,4.023
12.315245,0.0568,3.0834,0.7805,3.181
12.324486,-0.3426,2.1241,0.5662,2.225
12.331128,-0.6160,1.1832,0.3346,1.375
12.351001,-0.6721,0.3114,0.1873,0.764
12.352202,-0.5941,-0.4555,0.1151,0.757
12.354857,-0.5083,-1.1082,0.1100,1.224
12.363082,-0.4780,-1.6328,0.1288,1.706
12.370947,-0.4666,-2.0345,0.1485,2.093
12.379442,-0.4301,-2.3854,0.1172,2.427
12.387066,-0.3726,-2.7001,0.0139,2.726
12.395002,-0.3231,-2.9713,-0.1408,2.992
12.403598,-0.2160,-3.1849,-0.3576,3.212
12.412073,-0.1866,-3.3746,-0.7135,3.454
12.423536,-0.1982,-3.6793,-1.1142,3.849
12.428119,-0.1781,-4.0627,-1.5080,4.337
12.447970,-0.1639,-4.3639,-1.8883,4.758
12.448785,-0.1745,-4.6925,-2.2895,5.224
12.456548,-0.2597,-4.8876,-2.5325,5.511
12.458857,-0.2872,-4.9441,-2.5505,5.571
12.469036,-0.1831,-4.8354,-2.3994,5.401
12.474758,-0.0585,-4.5381,-2.1996,5.043
12.483469,-0.0753,-4.1056,-1.8992,4.524
12.490893,-0.1274,-3.7973,-1.6312,4.135
12.498670,-0.1683,-3.6305,-1.4852,3.926
12.506888,-0.1024,-3.5771,-1.6243,3.930
12.515482,0.0693,-3.5557,-2.0429,4.101
12.523406,0.0274,-3.4708,-2.3420,4.187
12.530755,-0.0933,-3.3699,-2.5428,4.223
12.550011,-0.1039,-3.5872,-2.6258,4.447
12.551449,0.0151,-3.9452,-2.5677,4.707
12.554776,-0.0619,-4.2327,-2.2541,4.796
12.562437,0.0112,-4.3942,-1.8969,4.786
12.571402,0.2213,-4.3629,-1.5820,4.646
12.578806,0.5395,-4.1559,-1.2494,4.373
12.587600,0.8553,-3.7977,-0.9453,4.006
12.594712,1.2853,-3.2195,-0.6087,3.520
12.602762,1.7470,-2.3379,-0.3531,2.940
12.610745,2.3821,-1.0194,0.1521,2.596
12.618714,3.0356,0.7066,0.9243,3.251
12.627756,3.6732,2.7917,1.9696,5.017
12.639962,4.3349,5.1155,3.2243,7.440
12.642753,5.0687,7.5815,4.4727,10.158
12.662677,5.2951,9.7274,5.3900,12.317
12.664586,5.1240,10.9340,5.9741,13.472
12.666595,4.6854,10.4611,5.8055,12.849
12.674805,4.2337,8.4807,4.9763,10.706
12.682773,3.1488,6.5391,3.9895,8.282
12.690706,2.2208,6.3668,1.7860,6.975
12.698704,1.0889,5.9555,1.9759,6.369
12.707549,-0.1173,3.6542,4.8268,6.055
12.714793,-1.6184,2.0871,6.7843,7.280
12.722843,-2.6260,1.3643,7.7955,8.338
12.730624,-2.3933,0.9730,7.6655,8.089
12.746314,-1.9336,0.5229,6.7093,7.002
12.747434,-1.3198,0.0356,5.2465,5.410
12.754706,-0.6481,-0.1694,3.8112,3.870
12.763475,-0.0629,0.1086,3.0069,3.009
12.770489,0.3849,0.6568,2.8950,2.993
12.778518,0.5765,1.1353,3.0348,3.291
12.786509,0.5385,1.3982,3.1216,3.463
12.794412,0.1759,1.3807,2.9293,3.243
12.803851,-0.0019,1.0766,2.3504,2.585
12.811668,-0.3947,0.4481,1.6231,1.729
12.819157,-0.7856,-0.3435,1.0462,1.353
12.827471,-1.0825,-1.1129,0.7499,1.724
12.839966,-1.2963,-1.8356,0.5772,2.320
12.844482,-1.3701,-2.4828,0.4666,2.874
12.861468,-1.2397,-2.9992,0.4367,3.275
12.863248,-1.1476,-3.4045,0.4870,3.626
12.866754,-1.0682,-3.6605,0.6133,3.862
12.875156,-1.0306,-3.9043,0.7989,4.116
12.882679,-1.0128,-4.0807,1.0123,4.325
12.890697,-1.0555,-4.2042,1.1737,4.491
12.898508,-1.1229,-4.2151,1.2825,4.547
12.906609,-1.1609,-4.1944,1.3604,4.560
12.915410,-1.1740,-4.0581,1.3920,4.448
12.927269,-1.1794,-3.8348,1.4507,4.266
12.930720,-1.1315,-3.5387,1.4861,4.001
12.956875,-1.0039,-3.2247,1.4706,3.684
12.958516,-0.8372,-2.9119,1.3483,3.316
12.959223,-0.6265,-2.6963,1.2060,3.019
12.962606,-0.4776,-2.5608,1.0657,2.815
12.970608,-0.4048,-2.5295,0.9588,2.735
12.978503,-0.3816,-2.5329,0.8871,2.711
12.986611,-0.4105,-2.5997,0.8428,2.764
12.994648,-0.4362,-2.6437,0.8398,2.808
13.002959,-0.4774,-2.6796,0.8659,2.856
13.010378,-0.5361,-2.7314,0.9039,2.927
13.024173,-0.6072,-2.7920,0.9518,3.012
13.026633,-0.7642,-2.8713,0.9531,3.120
13.049506,-0.9826,-2.9338,0.9535,3.238
13.051524,-1.2386,-3.0535,0.9995,3.443
13.052336,-1.4607,-3.1991,1.0222,3.662
13.058641,-1.7012,-3.3660,1.0149,3.906
13.066355,-1.8934,-3.5182,1.0084,4.121
13.074712,-2.0654,-3.6224,0.9785,4.283
13.082616,-2.0448,-3.4561,0.9655,4.130
13.090526,-1.8808,-2.9933,0.9856,3.670
13.098357,-1.6724,-2.1391,1.0269,2.903
13.106339,-1.3834,-1.0254,1.0429,2.013
