t_Android;t_unix;x;y;z;a
334107807080903;1702616822419;-4.378995;6.2823853;1.115698;3
334107809095036;1702616822421;-4.378995;6.2823853;1.115698;3
334107811078651;1702616822423;-4.378995;6.2823853;1.115698;3
334107813092784;1702616822425;-4.378995;6.2823853;1.115698;3
334107815106916;1702616822427;-4.378995;6.2823853;1.115698;3
334107817090531;1702616822429;-4.378995;6.2823853;1.115698;3
334107819104664;1702616822432;-4.378995;6.2823853;1.115698;3
334107821088278;1702616822435;-4.378995;6.2823853;1.115698;3
334107823102410;1702616822435;-4.378995;6.2823853;1.115698;3
334107825086026;1702616822437;-4.378995;6.2823853;1.115698;3
334107827100158;1702616822439;-4.378995;6.2823853;1.115698;3
334107829083774;1702616822441;-4.378995;6.2823853;1.115698;3
334107831097906;1702616822443;-4.378995;6.2823853;1.115698;3
334107833081521;1702616822446;-4.378995;6.2823853;1.115698;3
334107835095654;1702616822447;-4.378995;6.2823853;1.115698;3
334107837079269;1702616822449;-4.378995;6.2823853;1.115698;3
334107839093401;1702616822451;-4.378995;6.2823853;1.115698;3
334107841077017;1702616822453;-4.378995;6.2823853;1.115698;3
334107843091149;1702616822455;-4.378995;6.2823853;1.115698;3
334107845074764;1702616822457;-4.378995;6.2823853;1.115698;3
334107847088897;1702616822459;-4.378995;6.2823853;1.115698;3
334107849072511;1702616822461;-4.378995;6.2823853;1.115698;3
334107851086645;1702616822463;-4.378995;6.2823853;1.115698;3
334107853070259;1702616822465;-4.378995;6.2823853;1.115698;3
334107855084391;1702616822467;-4.378995;6.2823853;1.115698;3
334107857068007;1702616822469;-4.378995;6.2823853;1.115698;3
334107859082139;1702616822471;-4.378995;6.2823853;1.115698;3
334107861065755;1702616822473;-4.378995;6.2823853;1.115698;3
334107863079887;1702616822475;-4.378995;6.2823853;1.115698;3
334107865063502;1702616822477;-4.378995;6.2823853;1.115698;3
334107867077634;1702616822479;-4.378995;6.2823853;1.115698;3
334107869061250;1702616822481;-4.378995;6.2823853;1.115698;3
334107871075382;1702616822483;-4.378995;6.2823853;1.115698;3
334107873058997;1702616822485;-4.378995;6.2823853;1.115698;3
334107875073130;1702616822487;-4.378995;6.2823853;1.115698;3
334107877056745;1702616822489;-4.378995;6.2823853;1.115698;3
334107879070878;1702616822491;-4.378995;6.2823853;1.115698;3
334107881054492;1702616822493;-4.378995;6.2823853;1.115698;3
334107883068624;1702616822496;-4.378995;6.2823853;1.115698;3
334107885052240;1702616822497;-4.378995;6.2823853;1.115698;3
334107887066372;1702616822499;-4.378995;6.2823853;1.115698;3
334107889049988;1702616822501;-4.378995;6.2823853;1.115698;3
334107891064120;1702616822503;-4.378995;6.2823853;1.115698;3
334107893047735;1702616822505;-4.378995;6.2823853;1.115698;3
334107895061868;1702616822507;-4.378995;6.2823853;1.115698;3
334107897045483;1702616822509;-4.378995;6.2823853;1.115698;3
334107899059615;1702616822512;-4.378995;6.2823853;1.115698;3
334107901043230;1702616822514;-4.378995;6.2823853;1.115698;3
334107903057363;1702616822516;-4.378995;6.2823853;1.115698;3
334107905040978;1702616822517;-4.378995;6.2823853;1.115698;3
334107907024593;1702616822519;-4.378995;6.2823853;1.115698;3
334107909038725;1702616822521;-4.378995;6.2823853;1.115698;3
334107911022341;1702616822523;-4.378995;6.2823853;1.115698;3
334107913036473;1702616822525;-4.378995;6.2823853;1.115698;3
334107915020089;1702616822527;-4.378995;6.2823853;1.115698;3
334107917034221;1702616822529;-4.378995;6.2823853;1.115698;3
334107919017836;1702616822532;-4.378995;6.2823853;1.115698;3
334107921031969;1702616822533;-4.378995;6.2823853;1.115698;3
334107923015583;1702616822536;-4.378995;6.2823853;1.115698;3
334107925029716;1702616822537;-4.378995;6.2823853;1.115698;3
334107927013331;1702616822539;-4.378995;6.2823853;1.115698;3
334107929027463;1702616822541;-4.378995;6.2823853;1.115698;3
334107931011079;1702616822543;-4.378995;6.2823853;1.115698;3
334107933025211;1702616822546;-4.378995;6.2823853;1.115698;3
334107935008826;1702616822547;-4.378995;6.2823853;1.115698;3
334107937022959;1702616822549;-4.378995;6.2823853;1.115698;3
334107939006574;1702616822551;-4.378995;6.2823853;1.115698;3
334107941020706;1702616822553;-4.378995;6.2823853;1.115698;3
334107943004322;1702616822555;-4.378995;6.2823853;1.115698;3
334107945018454;1702616822557;-4.378995;6.2823853;1.115698;3
334107947002070;1702616822559;-4.378995;6.2823853;1.115698;3
334107949016202;1702616822561;-4.378995;6.2823853;1.115698;3
334107950999816;1702616822563;-4.378995;6.2823853;1.115698;3
334107953013949;1702616822565;-4.378995;6.2823853;1.115698;3
334107955028082;1702616822567;-4.378995;6.2823853;1.115698;3
334107957011697;1702616822569;-4.378995;6.2823853;1.115698;3
334107959025829;1702616822571;-4.378995;6.2823853;1.115698;3
334107961009444;1702616822573;-4.378995;6.2823853;1.115698;3
334107963023577;1702616822575;-4.378995;6.2823853;1.115698;3
334107965007192;1702616822577;-4.378995;6.2823853;1.115698;3
334107967021324;1702616822579;-4.378995;6.2823853;1.115698;3
334107969004939;1702616822581;-4.378995;6.2823853;1.115698;3
334107971019072;1702616822583;-4.378995;6.2823853;1.115698;3
334107973002687;1702616822585;-4.378995;6.2823853;1.115698;3
334107975016819;1702616822587;-4.378995;6.2823853;1.115698;3
334107977000435;1702616822589;-4.378995;6.2823853;1.115698;3
334107979014567;1702616822591;-4.378995;6.2823853;1.115698;3
334107980998183;1702616822593;-4.378995;6.2823853;1.115698;3
334107983012315;1702616822596;-4.378995;6.2823853;1.115698;3
334107984995930;1702616822597;-4.378995;6.2823853;1.115698;3
334107987010063;1702616822599;-4.378995;6.2823853;1.115698;3
334107988993677;1702616822601;-4.378995;6.2823853;1.115698;3
334107991007810;1702616822603;-4.378995;6.2823853;1.115698;3
334107992991425;1702616822605;-4.378995;6.2823853;1.115698;3
334107995005557;1702616822607;-4.378995;6.2823853;1.115698;3
334107996989173;1702616822609;-4.378995;6.2823853;1.115698;3
334107998972788;1702616822612;-4.378995;6.2823853;1.115698;3
334108000986920;1702616822613;-4.378995;6.2823853;1.115698;3
334108003001052;1702616822615;-4.378995;6.2823853;1.115698;3
334108004984668;1702616822617;-4.378995;6.2823853;1.115698;3
334108006968283;1702616822619;-4.378995;6.2823853;1.115698;3
334108008982416;1702616822621;-4.378995;6.2823853;1.115698;3
334108010966030;1702616822623;-4.378995;6.2823853;1.115698;3
334108012980164;1702616822625;-4.378995;6.2823853;1.115698;3
334108014963778;1702616822627;-4.378995;6.2823853;1.115698;3
334108016977910;1702616822629;-4.378995;6.2823853;1.115698;3
334108018961526;1702616822631;-4.378995;6.2823853;1.115698;3
334108020975658;1702616822633;-4.378995;6.2823853;1.115698;3
334108022959274;1702616822635;-4.378995;6.2823853;1.115698;3
334108024973406;1702616822637;-4.378995;6.2823853;1.115698;3
334108026957021;1702616822639;-4.378995;6.2823853;1.115698;3
334108028971153;1702616822641;-4.378995;6.2823853;1.115698;3
334108030954769;1702616822643;-4.378995;6.2823853;1.115698;3
334108032968901;1702616822646;-4.378995;6.2823853;1.115698;3
334108034952517;1702616822647;-4.378995;6.2823853;1.115698;3
334108036966649;1702616822649;-4.378995;6.2823853;1.115698;3
334108038950263;1702616822651;-4.378995;6.2823853;1.115698;3
334108040964397;1702616822653;-4.378995;6.2823853;1.115698;3
334108042948011;1702616822655;-4.378995;6.2823853;1.115698;3
334108044962143;1702616822657;-4.378995;6.2823853;1.115698;3
334108046945759;1702616822659;-4.378995;6.2823853;1.115698;3
334108048959891;1702616822661;-4.378995;6.2823853;1.115698;3
334108050943507;1702616822663;-4.378995;6.2823853;1.115698;3
334108052957639;1702616822665;-4.378995;6.2823853;1.115698;3
334108054941254;1702616822667;-4.378995;6.2823853;1.115698;3
334108056955387;1702616822669;-4.378995;6.2823853;1.115698;3
334108058939002;1702616822671;-4.378995;6.2823853;1.115698;3
334108060953134;1702616822673;-4.378995;6.2823853;1.115698;3
334108062936750;1702616822675;-4.378995;6.2823853;1.115698;3
334108064950882;1702616822677;-4.378995;6.2823853;1.115698;3
334108066934497;1702616822682;-4.378995;6.2823853;1.115698;3
334108068948630;1702616822682;-4.378995;6.2823853;1.115698;3
334108070932244;1702616822683;-4.378995;6.2823853;1.115698;3
334108072946377;1702616822685;-4.378995;6.2823853;1.115698;3
334108074929992;1702616822687;-4.378995;6.2823853;1.115698;3
334108076944124;1702616822689;-4.378995;6.2823853;1.115698;3
334108078927740;1702616822691;-4.378995;6.2823853;1.115698;3
334108080941872;1702616822693;-4.378995;6.2823853;1.115698;3
334108082925488;1702616822696;-4.378995;6.2823853;1.115698;3
334108084939620;1702616822697;-4.378995;6.2823853;1.115698;3
334108086923235;1702616822699;-4.378995;6.2823853;1.115698;3
334108088937367;1702616822702;-4.378995;6.2823853;1.115698;3
334108090920983;1702616822703;-4.378995;6.2823853;1.115698;3
334108092935115;1702616822705;-4.378995;6.2823853;1.115698;3
334108094918730;1702616822707;-4.378995;6.2823853;1.115698;3
334108096932863;1702616822709;-4.378995;6.2823853;1.115698;3
334108098916478;1702616822712;-4.378995;6.2823853;1.115698;3
334108100930610;1702616822713;-4.378995;6.2823853;1.115698;3
334108102914225;1702616822715;-4.378995;6.2823853;1.115698;3
334108104928357;1702616822717;-4.378995;6.2823853;1.115698;3
334108106911973;1702616822719;-4.378995;6.2823853;1.115698;3
334108108926105;1702616822721;-4.378995;6.2823853;1.115698;3
334108110909721;1702616822723;-4.378995;6.2823853;1.115698;3
334108112923853;1702616822725;-4.378995;6.2823853;1.115698;3
334108114907468;1702616822727;-4.378995;6.2823853;1.115698;3
334108116921601;1702616822729;-4.378995;6.2823853;1.115698;3
334108118905216;1702616822731;-4.378995;6.2823853;1.115698;3
334108120919348;1702616822733;-4.378995;6.2823853;1.115698;3
334108122902963;1702616822735;-4.378995;6.2823853;1.115698;3
334108124917096;1702616822737;-4.378995;6.2823853;1.115698;3
334108126900711;1702616822739;-4.378995;6.2823853;1.115698;3
334108128914844;1702616822741;-4.378995;6.2823853;1.115698;3
334108130898458;1702616822743;-4.378995;6.2823853;1.115698;3
334108132912591;1702616822746;-4.378995;6.2823853;1.115698;3
334108134896206;1702616822747;-4.378995;6.2823853;1.115698;3
334108136910338;1702616822749;-4.378995;6.2823853;1.115698;3
334108138893954;1702616822751;-4.378995;6.2823853;1.115698;3
334108140908086;1702616822753;-4.378995;6.2823853;1.115698;3
334108142891702;1702616822755;-4.378995;6.2823853;1.115698;3
334108144905834;1702616822757;-4.378995;6.2823853;1.115698;3
334108146889449;1702616822759;-4.378995;6.2823853;1.115698;3
334108148903581;1702616822763;-4.378995;6.2823853;1.115698;3
334108150887196;1702616822763;-4.378995;6.2823853;1.115698;3
334108152901329;1702616822765;-4.378995;6.2823853;1.115698;3
334108154884944;1702616822767;-4.378995;6.2823853;1.115698;3
334108156899077;1702616822769;-4.378995;6.2823853;1.115698;3
334108158882692;1702616822771;-4.378995;6.2823853;1.115698;3
334108160896824;1702616822773;-4.378995;6.2823853;1.115698;3
334108162910957;1702616822775;-4.378995;6.2823853;1.115698;3
334108164894571;1702616822777;-4.378995;6.2823853;1.115698;3
334108166878187;1702616822779;-4.378995;6.2823853;1.115698;3
334108168892319;1702616822781;-4.378995;6.2823853;1.115698;3
334108170875935;1702616822783;-4.378995;6.2823853;1.115698;3
334108172890067;1702616822785;-4.378995;6.2823853;1.115698;3
334108174904199;1702616822787;-4.378995;6.2823853;1.115698;3
334108176887815;1702616822789;-4.378995;6.2823853;1.115698;3
334108178901947;1702616822791;-4.378995;6.2823853;1.115698;3
334108180885562;1702616822793;-4.378995;6.2823853;1.115698;3
334108182899695;1702616822796;-4.378995;6.2823853;1.115698;3
334108184883310;1702616822797;-4.378995;6.2823853;1.115698;3
334108186897442;1702616822800;-4.378995;6.2823853;1.115698;3
334108188881057;1702616822801;-4.378995;6.2823853;1.115698;3
334108190895190;1702616822803;-4.378995;6.2823853;1.115698;3
334108192878805;1702616822805;-4.378995;6.2823853;1.115698;3
334108194892937;1702616822807;-4.378995;6.2823853;1.115698;3
334108196876552;1702616822809;-4.378995;6.2823853;1.115698;3
334108198890684;1702616822813;-4.378995;6.2823853;1.115698;3
334108200874300;1702616822813;-4.378995;6.2823853;1.115698;3
334108202888432;1702616822815;-4.378995;6.2823853;1.115698;3
334108204872048;1702616822817;-4.378995;6.2823853;1.115698;3
334108206886180;1702616822819;-4.378995;6.2823853;1.115698;3
334108208869795;1702616822821;-4.378995;6.2823853;1.115698;3
334108210883928;1702616822823;-4.378995;6.2823853;1.115698;3
334108212867543;1702616822825;-4.378995;6.2823853;1.115698;3
334108214881675;1702616822827;-4.378995;6.2823853;1.115698;3
334108216865290;1702616822830;-4.378995;6.2823853;1.115698;3
334108218879423;1702616822833;-4.378995;6.2823853;1.115698;3
334108220863038;1702616822833;-4.378995;6.2823853;1.115698;3
334108222877171;1702616822835;-4.378995;6.2823853;1.115698;3
334108224860785;1702616822837;-4.378995;6.2823853;1.115698;3
334108226874918;1702616822839;-4.378995;6.2823853;1.115698;3
334108228858533;1702616822841;-4.378995;6.2823853;1.115698;3
334108230872665;1702616822843;-4.378995;6.2823853;1.115698;3
334108232856281;1702616822846;-4.378995;6.2823853;1.115698;3
334108234870413;1702616822847;-4.378995;6.2823853;1.115698;3
334108236854029;1702616822849;-4.378995;6.2823853;1.115698;3
334108238868161;1702616822851;-4.378995;6.2823853;1.115698;3
334108240851776;1702616822853;-4.378995;6.2823853;1.115698;3
334108242865909;1702616822855;-4.378995;6.2823853;1.115698;3
334108244849523;1702616822857;-4.378995;6.2823853;1.115698;3
334108246863656;1702616822859;-4.378995;6.2823853;1.115698;3
334108248847271;1702616822861;-4.378995;6.2823853;1.115698;3
334108250861404;1702616822863;-4.378995;6.2823853;1.115698;3
334108252845019;1702616822865;-4.378995;6.2823853;1.115698;3
334108254859151;1702616822867;-4.378995;6.2823853;1.115698;3
334108256842766;1702616822869;-4.378995;6.2823853;1.115698;3
334108258856898;1702616822871;-4.378995;6.2823853;1.115698;3
334108260840514;1702616822873;-4.378995;6.2823853;1.115698;3
334108262854646;1702616822875;-4.378995;6.2823853;1.115698;3
334108264838262;1702616822877;-4.378995;6.2823853;1.115698;3
334108266852394;1702616822879;-4.378995;6.2823853;1.115698;3
334108268836010;1702616822881;-4.378995;6.2823853;1.115698;3
334108270850142;1702616822883;-4.378995;6.2823853;1.115698;3
334108272833756;1702616822885;-4.378995;6.2823853;1.115698;3
334108274847889;1702616822887;-4.378995;6.2823853;1.115698;3
334108276831504;1702616822889;-4.378995;6.2823853;1.115698;3
334108278845637;1702616822891;-4.378995;6.2823853;1.115698;3
334108280829252;1702616822893;-4.378995;6.2823853;1.115698;3
334108282843384;1702616822896;-4.378995;6.2823853;1.115698;3
334108284857517;1702616822897;-4.378995;6.2823853;1.115698;3
334108286841132;1702616822899;-4.378995;6.2823853;1.115698;3
334108288855265;1702616822901;-4.378995;6.2823853;1.115698;3
334108290838879;1702616822903;-4.378995;6.2823853;1.115698;3
334108292853011;1702616822905;-4.378995;6.2823853;1.115698;3
334108294836627;1702616822907;-4.378995;6.2823853;1.115698;3
334108296850759;1702616822909;-4.378995;6.2823853;1.115698;3
334108298834375;1702616822913;-4.378995;6.2823853;1.115698;3
334108300848507;1702616822913;-4.378995;6.2823853;1.115698;3
334108302832123;1702616822915;-4.378995;6.2823853;1.115698;3
334108304846255;1702616822917;-4.378995;6.2823853;1.115698;3
334108306829870;1702616822919;-4.378995;6.2823853;1.115698;3
334108308844002;1702616822921;-4.378995;6.2823853;1.115698;3
334108310827617;1702616822923;-4.378995;6.2823853;1.115698;3
334108312841750;1702616822925;-4.378995;6.2823853;1.115698;3
334108314825365;1702616822927;-4.378995;6.2823853;1.115698;3
334108316839498;1702616822930;-4.378995;6.2823853;1.115698;3
334108318823112;1702616822931;-4.378995;6.2823853;1.115698;3
334108320837245;1702616822933;-4.378995;6.2823853;1.115698;3
334108322820860;1702616822935;-4.378995;6.2823853;1.115698;3
334108324834992;1702616822937;-4.378995;6.2823853;1.115698;3
334108326818608;1702616822939;-4.378995;6.2823853;1.115698;3
334108328832740;1702616822941;-4.378995;6.2823853;1.115698;3
334108330816356;1702616822943;-4.378995;6.2823853;1.115698;3
334108332830488;1702616822947;-4.378995;6.2823853;1.115698;3
334108334844620;1702616822948;-4.378995;6.2823853;1.115698;3
334108336828236;1702616822948;-4.378995;6.2823853;1.115698;3
334108338842368;1702616822951;-4.378995;6.2823853;1.115698;3
334108340825983;1702616822953;-4.378995;6.2823853;1.115698;3
334108342840115;1702616822955;-4.378995;6.2823853;1.115698;3
334108344823731;1702616822957;-4.378995;6.2823853;1.115698;3
334108346837863;1702616822959;-4.378995;6.2823853;1.115698;3
334108348821478;1702616822963;-4.378995;6.2823853;1.115698;3
334108350835611;1702616822963;-4.378995;6.2823853;1.115698;3
334108352819226;1702616822965;-4.378995;6.2823853;1.115698;3
334108354833358;1702616822967;-4.378995;6.2823853;1.115698;3
334108356816973;1702616822969;-4.378995;6.2823853;1.115698;3
334108358831105;1702616822971;-4.378995;6.2823853;1.115698;3
334108360814721;1702616822973;-4.378995;6.2823853;1.115698;3
334108362828853;1702616822975;-4.378995;6.2823853;1.115698;3
334108364812469;1702616822977;-4.378995;6.2823853;1.115698;3
334108366826601;1702616822979;-4.378995;6.2823853;1.115698;3
334108368810216;1702616822981;-4.378995;6.2823853;1.115698;3
334108370824349;1702616822983;-4.378995;6.2823853;1.115698;3
334108372838481;1702616822985;-4.378995;6.2823853;1.115698;3
334108374822096;1702616822987;-4.378995;6.2823853;1.115698;3
334108376836228;1702616822989;-4.378995;6.2823853;1.115698;3
334108378819844;1702616822991;-4.378995;6.2823853;1.115698;3
334108380833976;1702616822993;-4.378995;6.2823853;1.115698;3
334108382817592;1702616822996;-4.378995;6.2823853;1.115698;3
334108384831724;1702616822999;-4.378995;6.2823853;1.115698;3
334108386815339;1702616822999;-4.378995;6.2823853;1.115698;3
334108388829472;1702616823001;-4.378995;6.2823853;1.115698;3
334108390813086;1702616823003;-4.378995;6.2823853;1.115698;3
334108392827218;1702616823005;-4.378995;6.2823853;1.115698;3
334108394810834;1702616823007;-4.378995;6.2823853;1.115698;3
334108396824966;1702616823009;-4.378995;6.2823853;1.115698;3
334108398808582;1702616823013;-4.378995;6.2823853;1.115698;3
334108400822714;1702616823013;-4.378995;6.2823853;1.115698;3
334108402806329;1702616823015;-4.378995;6.2823853;1.115698;3
334108404820462;1702616823017;-4.378995;6.2823853;1.115698;3
334108406804077;1702616823019;-4.378995;6.2823853;1.115698;3
334108408818209;1702616823021;-4.378995;6.2823853;1.115698;3
334108410832342;1702616823023;-4.378995;6.2823853;1.115698;3
334108412815957;1702616823025;-4.378995;6.2823853;1.115698;3
334108414830089;1702616823027;-4.378995;6.2823853;1.115698;3
334108416813705;1702616823029;-4.378995;6.2823853;1.115698;3
334108418827837;1702616823031;-4.378995;6.2823853;1.115698;3
334108420811452;1702616823033;-4.378995;6.2823853;1.115698;3
334108422825585;1702616823035;-4.378995;6.2823853;1.115698;3
334108424809199;1702616823037;-4.378995;6.2823853;1.115698;3
334108426823332;1702616823039;-4.378995;6.2823853;1.115698;3
334108428806947;1702616823041;-4.378995;6.2823853;1.115698;3
334108430821079;1702616823043;-4.378995;6.2823853;1.115698;3
334108432804695;1702616823046;-4.378995;6.2823853;1.115698;3
334108434818827;1702616823049;-4.378995;6.2823853;1.115698;3
334108436802443;1702616823049;-4.378995;6.2823853;1.115698;3
334108438816575;1702616823051;-4.378995;6.2823853;1.115698;3
334108440830707;1702616823053;-4.378995;6.2823853;1.115698;3
334108442814322;1702616823055;-4.378995;6.2823853;1.115698;3
334108444828455;1702616823057;-4.378995;6.2823853;1.115698;3
334108446812070;1702616823059;-4.378995;6.2823853;1.115698;3
334108448826202;1702616823063;-4.378995;6.2823853;1.115698;3
334108450809818;1702616823063;-4.378995;6.2823853;1.115698;3
334108452823950;1702616823065;-4.378995;6.2823853;1.115698;3
334108454807566;1702616823067;-4.378995;6.2823853;1.115698;3
334108456821698;1702616823069;-4.378995;6.2823853;1.115698;3
334108458805312;1702616823071;-4.378995;6.2823853;1.115698;3
334108460819445;1702616823073;-4.378995;6.2823853;1.115698;3
334108462803060;1702616823075;-4.378995;6.2823853;1.115698;3
334108464817193;1702616823077;-4.378995;6.2823853;1.115698;3
334108466800808;1702616823079;-4.378995;6.2823853;1.115698;3
334108468814940;1702616823081;-4.378995;6.2823853;1.115698;3
334108470829073;1702616823083;-4.378995;6.2823853;1.115698;3
334108472812688;1702616823085;-4.378995;6.2823853;1.115698;3
334108474826820;1702616823087;-4.378995;6.2823853;1.115698;3
334108476810435;1702616823089;-4.378995;6.2823853;1.115698;3
334108478824568;1702616823091;-4.378995;6.2823853;1.115698;3
334108480808183;1702616823093;-4.378995;6.2823853;1.115698;3
334108482822315;1702616823095;-4.378995;6.2823853;1.115698;3
334108484805931;1702616823098;-4.378995;6.2823853;1.115698;3
