t_Android;t_unix;x;y;z;a
419789061757545;1702702503692;-1.606225;-2.4059496;-1.878678;3
419789069722531;1702702503692;-1.606225;-2.4059496;-1.878678;3
419789077718034;1702702503692;-1.606225;-2.4059496;-1.878678;3
419789085713538;1702702503698;-1.606225;-2.4059496;-1.878678;3
419789093709040;1702702503719;-1.606225;-2.4059496;-1.878678;3
419789101704544;1702702503719;-1.606225;-2.4059496;-1.878678;3
419789109700047;1702702503722;-1.606225;-2.4059496;-1.878678;3
419789117695550;1702702503730;-1.606225;-2.4059496;-1.878678;3
419789125660536;1702702503747;-1.606225;-2.4059496;-1.878678;3
419789133656039;1702702503747;-1.606225;-2.4059496;-1.878678;3
419789141651541;1702702503776;-1.606225;-2.4059496;-1.878678;3
419789149647045;1702702503776;-1.606225;-2.4059496;-1.878678;3
419789157642548;1702702503776;-1.606225;-2.4059496;-1.878678;3
419789165638051;1702702503778;-1.606225;-2.4059496;-1.878678;3
419789173633554;1702702503786;-1.606225;-2.4059496;-1.878678;3
419789181629058;1702702503803;-1.606225;-2.4059496;-1.878678;3
419789189594044;1702702503803;-1.606225;-2.4059496;-1.878678;3
419789197589546;1702702503810;-1.606225;-2.4059496;-1.878678;3
419789205585050;1702702503818;-1.606225;-2.4059496;-1.878678;3
419789213580552;1702702503831;-1.606225;-2.4059496;-1.878678;3
419789221576056;1702702503834;-1.606225;-2.4059496;-1.878678;3
419789229571559;1702702503858;-1.606225;-2.4059496;-1.878678;3
419789237567061;1702702503858;-1.606225;-2.4059496;-1.878678;3
419789245562565;1702702503858;-1.606225;-2.4059496;-1.878678;3
419789253558068;1702702503866;-1.606225;-2.4059496;-1.878678;3
419789261523054;1702702503886;-1.606225;-2.4059496;-1.878678;3
419789269518557;1702702503886;-1.606225;-2.4059496;-1.878678;3
419789277514060;1702702503890;-1.606225;-2.4059496;-1.878678;3
419789285509564;1702702503897;-1.606225;-2.4059496;-1.878678;3
419789293505066;1702702503914;-1.606225;-2.4059496;-1.878678;3
419789301500570;1702702503914;-1.606225;-2.4059496;-1.878678;3
419789309496072;1702702503942;-1.606225;-2.4059496;-1.878678;3
419789317491576;1702702503942;-1.606225;-2.4059496;-1.878678;3
419789325456561;1702702503942;-1.606225;-2.4059496;-1.878678;3
419789333452065;1702702503946;-1.606225;-2.4059496;-1.878678;3
419789341447567;1702702503970;-1.606225;-2.4059496;-1.878678;3
419789349443071;1702702503970;-1.606225;-2.4059496;-1.878678;3
419789357438574;1702702503970;-1.606225;-2.4059496;-1.878678;3
419789365434077;1702702503978;-1.606225;-2.4059496;-1.878678;3
419789373429580;1702702503986;-1.606225;-2.4059496;-1.878678;3
419789381425084;1702702503998;-1.606225;-2.4059496;-1.878678;3
419789389390070;1702702504002;-1.606225;-2.4059496;-1.878678;3
419789397385572;1702702504027;-1.606225;-2.4059496;-1.878678;3
419789405381076;1702702504027;-1.606225;-2.4059496;-1.878678;3
419789413376578;1702702504027;-1.606225;-2.4059496;-1.878678;3
419789421372082;1702702504033;-1.606225;-2.4059496;-1.878678;3
419789429367585;1702702504055;-1.606225;-2.4059496;-1.878678;3
419789437363087;1702702504055;-1.606225;-2.4059496;-1.878678;3
419789445358591;1702702504057;-1.606225;-2.4059496;-1.878678;3
419789453354094;1702702504065;-1.606225;-2.4059496;-1.878678;3
419789461349597;1702702504083;-1.606225;-2.4059496;-1.878678;3
419789469314583;1702702504083;-1.606225;-2.4059496;-1.878678;3
419789477310086;1702702504111;-1.606225;-2.4059496;-1.878678;3
419789485305589;1702702504111;-1.606225;-2.4059496;-1.878678;3
419789493301092;1702702504111;-1.606225;-2.4059496;-1.878678;3
419789501296596;1702702504114;-1.606225;-2.4059496;-1.878678;3
419789509292098;1702702504138;0.07949114;-1.9200535;-0.48229778;3
419789517287602;1702702504138;0.07949114;-1.9200535;-0.48229778;3
419789525252587;1702702504138;0.07949114;-1.9200535;-0.48229778;3
419789533248091;1702702504145;0.07949114;-1.9200535;-0.48229778;3
419789541243593;1702702504166;0.07949114;-1.9200535;-0.48229778;3
419789549239097;1702702504166;0.07949114;-1.9200535;-0.48229778;3
419789557234600;1702702504169;0.07949114;-1.9200535;-0.48229778;3
419789565230103;1702702504177;0.07949114;-1.9200535;-0.48229778;3
419789573225606;1702702504185;0.07949114;-1.9200535;-0.48229778;3
419789581221109;1702702504198;0.07949114;-1.9200535;-0.48229778;3
419789589186095;1702702504201;0.07949114;-1.9200535;-0.48229778;3
419789597181598;1702702504224;0.07949114;-1.9200535;-0.48229778;3
419789605177102;1702702504224;0.07949114;-1.9200535;-0.48229778;3
419789613172604;1702702504225;0.07949114;-1.9200535;-0.48229778;3
419789621168108;1702702504233;0.07949114;-1.9200535;-0.48229778;3
419789629163611;1702702504252;0.07949114;-1.9200535;-0.48229778;3
419789637159113;1702702504252;0.07949114;-1.9200535;-0.48229778;3
419789645154617;1702702504257;0.07949114;-1.9200535;-0.48229778;3
419789653119603;1702702504265;0.07949114;-1.9200535;-0.48229778;3
419789661115106;1702702504280;0.07949114;-1.9200535;-0.48229778;3
419789669110609;1702702504281;0.07949114;-1.9200535;-0.48229778;3
419789677106112;1702702504308;0.07949114;-1.9200535;-0.48229778;3
419789685101615;1702702504308;0.07949114;-1.9200535;-0.48229778;3
419789693097118;1702702504308;0.07949114;-1.9200535;-0.48229778;3
419789701092622;1702702504313;0.07949114;-1.9200535;-0.48229778;3
419789709088124;1702702504336;0.07949114;-1.9200535;-0.48229778;3
419789717083628;1702702504336;0.07949114;-1.9200535;-0.48229778;3
419789725079131;1702702504337;0.07949114;-1.9200535;-0.48229778;3
419789733074634;1702702504345;0.07949114;-1.9200535;-0.48229778;3
419789741039619;1702702504364;0.07949114;-1.9200535;-0.48229778;3
419789749035123;1702702504364;0.07949114;-1.9200535;-0.48229778;3
419789757030625;1702702504392;0.07949114;-1.9200535;-0.48229778;3
419789765026129;1702702504392;0.07949114;-1.9200535;-0.48229778;3
419789773021632;1702702504392;0.07949114;-1.9200535;-0.48229778;3
419789781017135;1702702504393;0.07949114;-1.9200535;-0.48229778;3
419789789012638;1702702504401;0.07949114;-1.9200535;-0.48229778;3
419789797008142;1702702504420;0.07949114;-1.9200535;-0.48229778;3
419789805003644;1702702504420;0.07949114;-1.9200535;-0.48229778;3
419789812999148;1702702504425;0.07949114;-1.9200535;-0.48229778;3
419789820994651;1702702504433;0.07949114;-1.9200535;-0.48229778;3
419789828990154;1702702504448;0.07949114;-1.9200535;-0.48229778;3
419789836985657;1702702504449;0.07949114;-1.9200535;-0.48229778;3
419789844981159;1702702504476;0.07949114;-1.9200535;-0.48229778;3
419789852946145;1702702504476;0.07949114;-1.9200535;-0.48229778;3
419789860941649;1702702504476;0.07949114;-1.9200535;-0.48229778;3
419789868937152;1702702504481;0.07949114;-1.9200535;-0.48229778;3
419789876932655;1702702504504;0.07949114;-1.9200535;-0.48229778;3
419789884928158;1702702504504;0.07949114;-1.9200535;-0.48229778;3
419789892923662;1702702504505;0.07949114;-1.9200535;-0.48229778;3
419789900919164;1702702504513;0.07949114;-1.9200535;-0.48229778;3
419789908914668;1702702504532;0.07949114;-1.9200535;-0.48229778;3
419789916910170;1702702504532;0.07949114;-1.9200535;-0.48229778;3
419789924905674;1702702504560;0.07949114;-1.9200535;-0.48229778;3
419789932901177;1702702504560;0.07949114;-1.9200535;-0.48229778;3
419789940866163;1702702504560;0.07949114;-1.9200535;-0.48229778;3
419789948861665;1702702504561;0.07949114;-1.9200535;-0.48229778;3
419789956857169;1702702504589;0.07949114;-1.9200535;-0.48229778;3
419789964852672;1702702504589;0.07949114;-1.9200535;-0.48229778;3
419789972848175;1702702504589;0.07949114;-1.9200535;-0.48229778;3
419789980843678;1702702504593;0.07949114;-1.9200535;-0.48229778;3
419789988839182;1702702504601;0.07949114;-1.9200535;-0.48229778;3
419789996834684;1702702504616;0.07949114;-1.9200535;-0.48229778;3
419790004799670;1702702504617;0.07949114;-1.9200535;-0.48229778;3
419790012795174;1702702504644;0.07949114;-1.9200535;-0.48229778;3
419790020790676;1702702504644;0.07949114;-1.9200535;-0.48229778;3
419790028786180;1702702504644;0.07949114;-1.9200535;-0.48229778;3
419790036781683;1702702504649;0.07949114;-1.9200535;-0.48229778;3
419790044777185;1702702504673;0.07949114;-1.9200535;-0.48229778;3
419790052772689;1702702504673;0.07949114;-1.9200535;-0.48229778;3
419790060768192;1702702504673;0.07949114;-1.9200535;-0.48229778;3
419790068763695;1702702504681;0.07949114;-1.9200535;-0.48229778;3
